,QQQ,SPY,TLT
2018-05-08,1.6654727806974567,1.3864797014344354,1.0123231004339375
2018-05-09,1.6836245433468762,1.399880710106721,1.0062671837703852
2018-05-10,1.7010743361851883,1.4129706681399983,1.01436974544308
2018-05-11,1.6994703633745505,1.4172819663279579,1.0169285605366534
2018-05-14,1.702378500993838,1.4179575238288256,1.0115551302532924
2018-05-15,1.683523962597822,1.4081920764603337,1.000041032224215
2018-05-16,1.6946557047619732,1.4141133397492727,0.9962030538232848
2018-05-17,1.6881377820864865,1.4129189160584794,0.991170500370875
2018-05-18,1.679412402106037,1.4093867692260742,0.9996995855012609
2018-05-21,1.6888395907104963,1.4199830303399907,1.0002118369988355
2018-05-22,1.6866329393410227,1.4160358802472945,0.9986763037032614
2018-05-23,1.7008741418096673,1.4199312782584717,1.0059262255262906
2018-05-24,1.7003723663740813,1.417022219312223,1.0139434662248188
2018-05-25,1.7020774034950672,1.413646494715813,1.0202551829845856
2018-05-29,1.6945559299484088,1.397387461645605,1.0426015439676948
2018-05-30,1.7066907394224384,1.4160358802472948,1.0356076664803096
2018-05-31,1.7055875749247993,1.407361083331611,1.0339014912364022
2018-06-01,1.7323639756185163,1.4211782612556263,1.028438994974283
2018-06-04,1.7480092788964734,1.4279304279816392,1.0210014158559728
2018-06-05,1.7534248430098103,1.4289697748111738,1.0233947180292398
2018-06-06,1.7636537762389415,1.4409166127769315,1.0151027079721116
2018-06-07,1.7493127989567316,1.4407606389991816,1.0249338335031184
2018-06-08,1.7494125737702966,1.4450206335638678,1.0218557653816478
2018-06-11,1.7541266516338196,1.4469420977621006,1.0199755288373882
2018-06-12,1.763353001114366,1.448812078953762,1.0202324687176083
2018-06-13,1.763253387487899,1.4441885641353565,1.0197192402623143
2018-06-14,1.7811038914514494,1.4478247532806936,1.0281821365072061
2018-06-15,1.7748862603392448,1.4459781816094424,1.0291229467910539
2018-06-18,1.7738604656485704,1.443004006525962,1.0281821365072061
2018-06-19,1.7688359414346013,1.4374734400604139,1.0341666538440943
2018-06-20,1.7813987026534048,1.4399251612880055,1.025104719690882
2018-06-21,1.7659211951443023,1.4308984143413335,1.0304906875983093
2018-06-22,1.762002092047342,1.4335076341047093,1.0304052852109993
2018-06-25,1.7223034829066313,1.4139937807810505,1.0327135920626724
2018-06-26,1.7293388161661947,1.417124378100526,1.0341666538440948
2018-06-27,1.705821135029574,1.40538401031095,1.0439121327483618
2018-06-28,1.7204939965462431,1.413419574843643,1.0441691540417253
2018-06-29,1.7251173260736805,1.4154544989779616,1.040578508770107
2018-07-02,1.7366757304858227,1.4184811436761537,1.0397645401635034
2018-07-03,1.7165747322621852,1.4134720444583546,1.0453337690564743
2018-07-05,1.7378810876034945,1.4250025337890841,1.0483327850158115
2018-07-06,1.764916032402152,1.4370559254339486,1.0517602783482787
2018-07-09,1.7807952181590798,1.44999538088007,1.0449912639626577
2018-07-10,1.7821027678967842,1.4552132822569264,1.0449055359227741
2018-07-11,1.7730571091529201,1.4445693051856994,1.0489328812949947
2018-07-12,1.8036093176136148,1.4576655416344124,1.048847071841968
2018-07-13,1.8051172229139383,1.4588135947426317,1.0515035012943448
2018-07-16,1.8007954744465657,1.4575087606318216,1.0471333251757344
2018-07-17,1.8117502331772852,1.463404820567369,1.0451624758029938
2018-07-18,1.8083333890772044,1.4664833070387293,1.0409640000035798
2018-07-19,1.799288052707536,1.4609527405731813,1.0475615583094344
2018-07-20,1.7988857297113192,1.459283040833915,1.034709353857259
2018-07-23,1.8046141579815695,1.4619963029102225,1.0219422261398206
2018-07-24,1.812051491863154,1.4693536191925756,1.025455203272741
2018-07-25,1.837378336985967,1.4818759187788282,1.0238271846463909
2018-07-26,1.8095392297561697,1.4783800073726514,1.021856416686794
2018-07-27,1.7851171278135507,1.4683622573952984,1.023570326179314
2018-07-30,1.7598915081881834,1.460692096640956,1.0200571862201069
2018-07-31,1.7733580454645939,1.4678920937708233,1.0256265779393645
2018-08-01,1.7800924424124838,1.4654396550100393,1.0172713098699007
2018-08-02,1.8043133828569944,1.4734226602363716,1.0187310475290725
2018-08-03,1.8098406496291364,1.4797359657234377,1.023797794501664
2018-08-06,1.8204935049255953,1.4851629383342988,1.02439894915171
2018-08-07,1.8271269987502354,1.4900673673976221,1.0190746109937525
2018-08-08,1.8293381633584487,1.4894413196870462,1.0201051385615045
2018-08-09,1.8282329034285376,1.4874064852443767,1.0286924340893422
2018-08-10,1.8142624952842694,1.4774404873485427,1.036163962488404
2018-08-13,1.8122526533612624,1.4719096518080474,1.0340167722472997
2018-08-14,1.8236095739011007,1.4813021612996666,1.0316981259264288
2018-08-15,1.801298055817641,1.4702404902186759,1.0377094281874593
2018-08-16,1.807227484398902,1.482136562711054,1.037623374495003
2018-08-17,1.807629646208021,1.4873539259380157,1.038911574661265
2018-08-20,1.8060218049070347,1.4905370825638518,1.0458674322107342
2018-08-21,1.8126548151703812,1.4940329939700288,1.042346150937198
2018-08-22,1.8196899872428467,1.4931459435606311,1.0464685868607801
2018-08-23,1.81707698319971,1.4911627715078313,1.0481001062522919
2018-08-24,1.8339608481374947,1.5001379457562827,1.0501608357352232
2018-08-27,1.8526541994356676,1.5119818177088968,1.0441499405399093
2018-08-28,1.8553676230407605,1.5127124458822994,1.0378809656803694
2018-08-29,1.8767750426924175,1.5208517836529776,1.0392549752996576
2018-08-30,1.873458456967195,1.5146946313269591,1.0414877307543586
2018-08-31,1.8758702995122234,1.5147466524834252,1.039083193567318
2018-09-04,1.8678307706330965,1.5121380605615935,1.0330756363108788
2018-09-05,1.8437100885634445,1.5080678535263596,1.0303212668471253
2018-09-06,1.827227418312192,1.5035292766996327,1.034108524859786
2018-09-07,1.8201922462397264,1.5006075712308637,1.0253297456189328
2018-09-10,1.8263233198803892,1.5032163425359941,1.0291168408053073
2018-09-11,1.8403933416511244,1.5081727927557833,1.0212844079420453
2018-09-12,1.8349658496925472,1.5085374790009412,1.0236941555702568
2018-09-13,1.854563944170914,1.5174601836346808,1.0252436919264765
2018-09-14,1.8491369357736305,1.5177211863335025,1.020337735911881
2018-09-17,1.8225038304098962,1.5096858908757567,1.020337735911881
2018-09-18,1.8375791761098799,1.5178776085694972,1.0096657754369849
2018-09-19,1.8361721739328063,1.5194956459188937,1.0036405515284523
2018-09-20,1.856473688906161,1.5318085155045453,1.0082881022262484
2018-09-21,1.8463229314194838,1.5304098639287975,1.0078582408296826
2018-09-24,1.8514578687954752,1.5253254237257716,1.0052758973376987
2018-09-25,1.8539748053282974,1.5239099101199969,1.0042426831362181
2018-09-26,1.8552836445627845,1.5193499866807885,1.0113006327673717
2018-09-27,1.870990198937922,1.5235959893482183,1.01198946937274
2018-09-28,1.8705877147546075,1.523753308500704,1.009320990775156
2018-10-01,1.8744133293348186,1.5290467302460857,1.001911092125564
2018-10-02,1.8701844246358037,1.5281557334041287,1.0080357214820526
2018-10-03,1.8721982962362569,1.528994170939725,0.9905247313183072
2018-10-04,1.8362545405398043,1.5170440143829516,0.983537936774388
2018-10-05,1.8138026284941233,1.5085532647311795,0.975084077388401
2018-10-08,1.802727463001315,1.5085532647311795,0.9718063842395857
2018-10-09,1.8085669491819794,1.5063520522794673,0.9816399521648914
2018-10-10,1.7290275638802601,1.4586560065152003,0.9789661002998508
2018-10-11,1.7075817816993164,1.4265268433651936,0.9908699230458526
2018-10-12,1.7551042513822397,1.4463389214220423,0.9874197968595511
2018-10-15,1.733860114260698,1.4382151003066543,0.9869885514395493
2018-10-16,1.784302004659758,1.469662517232007,0.9892309950583015
2018-10-17,1.785006392277333,1.4699251343805122,0.9833651780843288
2018-10-18,1.7436264405190194,1.448697363334591,0.9830204748356433
2018-10-19,1.7420153754760763,1.4479114851053552,0.9808640849093474
2018-10-22,1.7509764109935728,1.441412159138098,0.9795694531047657
2018-10-23,1.744532795570192,1.4340742162519464,0.9826754459343845
2018-10-24,1.6646910232729188,1.3906238143885126,0.9900938929640217
2018-10-25,1.7222817226484235,1.4155727125714495,0.9859533833226297
2018-10-26,1.6779815442384842,1.3906762840032243,0.9919050097496291
2018-10-29,1.6434465637771811,1.3829713228890388,0.9896624847177335
2018-10-30,1.670530670640681,1.403464788403945,0.9847456193419374
2018-10-31,1.7097968147978786,1.418455671247816,0.9797421303816817
2018-11-01,1.732349952341005,1.4335501479463741,0.9806501311687841
2018-11-02,1.705366909787853,1.4250591292196548,0.968458675787542
2018-11-05,1.7011383274630338,1.4329209610280806,0.9722625420814344
2018-11-06,1.714026041871089,1.4419883382917855,0.9716577238399403
2018-11-07,1.7677904819179915,1.4728595760634504,0.9729545537993909
2018-11-08,1.7565139937399772,1.4701867649208775,0.9728676859755016
2018-11-09,1.7269126279694598,1.4558257865284927,0.9801312852066033
2018-11-12,1.6746586722164465,1.4286235650457284,0.9865300326165459
2018-11-13,1.6760680921999878,1.4259499466783137,0.9859246444830488
2018-11-14,1.6632819256635738,1.416201451031498,0.9865300326165458
2018-11-15,1.6923784534436463,1.430982096649926,0.9860978916519678
2018-11-16,1.6864385477010255,1.4347030444036437,0.9918048715833837
2018-11-19,1.6316663659184074,1.4104360718286593,0.9945714530186307
2018-11-20,1.6024694185763786,1.384334366880102,0.9949174588776091
2018-11-21,1.6146516170571743,1.3890512507051997,0.9945714530186307
2018-11-23,1.6029724835087475,1.3797741743659466,0.9956094705955654
2018-11-26,1.6400235945673836,1.4020499923313632,0.9933613280567828
2018-11-27,1.6455611773137875,1.4067669658481097,0.9944851550867442
2018-11-28,1.6985203266198647,1.4391584770716743,0.9896430269764876
2018-11-29,1.6929827438734606,1.436013439396697,0.9935340867468424
2018-11-30,1.7052661678517016,1.444766357738729,0.9972525506534242
