,QQQ,SPY,TLT
2015-04-15,-0.011811800620562973,-0.002928116813860737,-0.049727942675126036
2015-04-16,-0.013186477620010906,-0.003212506324233644,-0.05445726574498899
2015-04-17,-0.028580827275825893,-0.01467926173804246,-0.043616425820329874
2015-04-20,-0.014010722541275777,-0.005676317281000043,-0.05205628592333911
2015-04-21,-0.009795900968646465,-0.006860810021636299,-0.05634874010776436
2015-04-22,-0.004389500513798605,-0.0019804704716860355,-0.07075476895835142
2015-04-23,-0.0006326517795420816,0.0,-0.06675301098836162
2015-04-24,0.0,0.0,-0.0609327900307538
2015-04-27,-0.0025329001459567513,-0.004157593877154198,-0.0609327900307538
2015-04-28,-0.004523142946742498,-0.000992098916257178,-0.07388301403849817
2015-04-29,-0.0107650877012746,-0.005102544910957962,-0.08523343438237574
2015-04-30,-0.02632505886338332,-0.015071721982804154,-0.08363288111506795
2015-05-01,-0.013478898589046051,-0.004394113309535097,-0.09596813045978336
2015-05-04,-0.01185085167325961,-0.0015590868703199146,-0.10449764313434085
2015-05-05,-0.027953629941087188,-0.012992968378677805,-0.1057379369878848
2015-05-06,-0.034648001310704335,-0.017056526497629787,-0.1210478376676778
2015-05-07,-0.028858258530435776,-0.013135018708348989,-0.10923708585065772
2015-05-08,-0.016736040744453895,-0.00014127030955690678,-0.10683108368595307
2015-05-11,-0.020535540723936596,-0.004913606705538087,-0.1285572150193245
2015-05-12,-0.024968153419497763,-0.007890163461014899,-0.1262970856842459
2015-05-13,-0.022977910618711794,-0.007701225255594912,-0.13329583317185634
2015-05-14,-0.008684389529581282,0.0,-0.13096299230299702
2015-05-15,-0.008684389529581282,0.0,-0.11353913495912837
2015-05-18,-0.004342082444379836,0.0,-0.12841119226901
2015-05-19,-0.005427696655817105,-0.00032856411799220275,-0.13613975366681652
2015-05-20,-0.004794359298917139,-0.0010326054910752003,-0.1346810253705535
2015-05-21,0.0,0.0,-0.12257890269600125
2015-05-22,-0.0009946490456297363,-0.0023886037798552806,-0.1222144455029679
2015-05-26,-0.012479671747850363,-0.01311450958444349,-0.10719591568070719
2015-05-27,0.0,-0.003746965916451628,-0.10515452062972386
2015-05-28,-0.002253420767769909,-0.004870858080196938,-0.10734163858964507
2015-05-29,-0.008201472884391214,-0.01105351079047312,-0.10537332987416348
2015-06-01,-0.00486699498716836,-0.009039509092563347,-0.11498804345031399
2015-06-02,-0.008020799384009458,-0.010023269147213965,-0.1273355113311183
2015-06-03,-0.005046847922519748,-0.007400195394507869,-0.1413640398887981
2015-06-04,-0.012617380895172614,-0.01578432267948382,-0.13018535369326256
2015-06-05,-0.014960243251281757,-0.01747071939150857,-0.14077912432375483
2015-06-08,-0.024964124523876752,-0.023512724485237668,-0.14172909676458434
2015-06-09,-0.02658660537990809,-0.023653286183876077,-0.14852395211623193
2015-06-10,-0.013248320806911074,-0.011943963996271845,-0.15597658448739182
2015-06-11,-0.011806215063977832,-0.008758643449012449,-0.13822267674843358
2015-06-12,-0.019917127407714896,-0.016346397638219212,-0.13822267674843358
2015-06-15,-0.024783898604420318,-0.020562045746646107,-0.13683411133425172
2015-06-16,-0.01946648801225348,-0.01522224772074765,-0.13003910606191593
2015-06-17,-0.016762726236306036,-0.01362993111875277,-0.13676087507806223
2015-06-18,-0.0024333482999420175,-0.003372191998687879,-0.140998308369915
2015-06-19,-0.007365391714993286,-0.007796706543172216,-0.1299662446074471
2015-06-22,-4.878632091209756e-05,-0.0027132875568437465,-0.14772060210847004
2015-06-23,0.0,-0.002007386018938906,-0.15283462166427453
2015-06-24,-0.005144666203823589,-0.009255506715042494,-0.1455286866865262
2015-06-25,-0.007130482462188392,-0.012267616758356303,-0.14852395211623215
2015-06-26,-0.013719656502461541,-0.012455862896324832,-0.15809533861349045
2015-06-29,-0.03700687600339925,-0.033165000102671316,-0.13581120247860923
2015-06-30,-0.03357692460785677,-0.0311412896810781,-0.14180233302077416
2015-07-01,-0.02590476102448125,-0.023375169913403715,-0.15338632979687972
2015-07-02,-0.02563410681352385,-0.024269575343003114,-0.1506038767840847
2015-07-06,-0.027890577282846163,-0.02704644215228791,-0.13486018059296234
2015-07-07,-0.02545379490597588,-0.02092779828399549,-0.12673313000589914
2015-07-08,-0.04242279273701499,-0.03735418549521796,-0.11919092002353504
2015-07-09,-0.04296425023863881,-0.035612543567897115,-0.13654483936635475
2015-07-10,-0.02834184156076891,-0.023469164105525242,-0.15023747062210469
2015-07-13,-0.011282650506028391,-0.012691449801989108,-0.1528734511225205
2015-07-14,-0.004783893309019072,-0.008408356135230277,-0.1500912979511021
2015-07-15,-0.0037006801463542738,-0.008737679479289384,-0.14108466268632303
2015-07-16,0.0,-0.0007837431631898539,-0.13515320057806468
2015-07-17,0.0,0.0,-0.13068698831600667
2015-07-20,0.0,0.0,-0.1343483513634206
2015-07-21,-0.0006141173226368313,-0.00395147291071174,-0.12966205553107324
2015-07-22,-0.011932177856665227,-0.005738643272106159,-0.1242433971368303
2015-07-23,-0.015616809338814486,-0.011336377181647928,-0.11333321889387538
2015-07-24,-0.025267565976132444,-0.02159090362658289,-0.11113598128749991
2015-07-27,-0.03333926728905812,-0.02728257711116744,-0.10637689896102764
2015-07-28,-0.025004776508317117,-0.015334562275927444,-0.11289350151536148
2015-07-29,-0.021319637850464868,-0.008561038054629821,-0.1161886832818273
2015-07-30,-0.016669706098201065,-0.008325759777100372,-0.10937898578204708
2015-07-31,-0.017810054439515555,-0.009831197281350734,-0.10278877216980331
2015-08-03,-0.020881148228402813,-0.013170946670486017,-0.09334406865408074
2015-08-04,-0.022723282835297565,-0.015099369866382495,-0.10053583902775887
2015-08-05,-0.015178102355737133,-0.011853903524228104,-0.10728669265741742
2015-08-06,-0.030970611848798346,-0.019944385023799138,-0.09936136035633791
2015-08-07,-0.03219862913305649,-0.02182626777209684,-0.08754693548245662
2015-08-10,-0.021144444871921353,-0.009501635956840726,-0.09884795695956983
2015-08-11,-0.03369016042184858,-0.01843946272745567,-0.08453787734943552
2015-08-12,-0.030356639433505084,-0.017263243075777424,-0.08952828729781259
2015-08-13,-0.03193540494321012,-0.018486346646992557,-0.09246388429361185
2015-08-14,-0.030443946108089537,-0.014911233112343436,-0.09033553524346816
2015-08-17,-0.022372389702507545,-0.009407868117766838,-0.0862258343779686
2015-08-18,-0.02737328704123354,-0.012277146819827611,-0.09341775467233493
2015-08-19,-0.033777612003776936,-0.02008555199031692,-0.08446464109324614
2015-08-20,-0.06053721644440435,-0.04054780682863435,-0.07521843256871097
2015-08-21,-0.10159700209891065,-0.06942941754715692,-0.07242983280769955
2015-08-24,-0.13616435912589897,-0.10861295383805836,-0.07272390223761926
2015-08-25,-0.13941050098598606,-0.11910232922060027,-0.08762017173864656
2015-08-26,-0.09606951147314802,-0.08528142029768004,-0.10523225450656015
2015-08-27,-0.0731708907519627,-0.0626559791938438,-0.10471817646669523
2015-08-28,-0.07334630109152207,-0.0626086659343843,-0.1020764989801276
2015-08-31,-0.08483948215042214,-0.07018222216726655,-0.1089747996066387
2015-09-01,-0.11344071402224176,-0.09793509822953939,-0.10255407133241401
2015-09-02,-0.08843651714329948,-0.08081285038431052,-0.1102763360613157
2015-09-03,-0.09291111100967608,-0.08015441467916617,-0.10593733150320206
2015-09-04,-0.10370257825666773,-0.09407773662983954,-0.09777459979234548
2015-09-08,-0.07843501228053518,-0.0713110426915009,-0.11108568289660625
2015-09-09,-0.08878762763710535,-0.08372892713792368,-0.10682006451537018
2015-09-10,-0.07887357435626907,-0.07874326022189648,-0.11285047427784567
2015-09-11,-0.07378486316725574,-0.07455685250559341,-0.10726135606111031
2015-09-14,-0.07659251540528067,-0.07799036973380236,-0.10586394532632426
2015-09-15,-0.0657133792153457,-0.06646611340206887,-0.12299935526608097
2015-09-16,-0.060449257686773006,-0.058375374298544225,-0.12630915429964718
2015-09-17,-0.06009829210031081,-0.060492191852433264,-0.11564507086638542
2015-09-18,-0.07346621191844072,-0.07584538748099723,-0.10203916872876384
2015-09-21,-0.07056429745333326,-0.07106949605110291,-0.11667502599437396
2015-09-22,-0.08445989736357773,-0.08312673496262657,-0.10439307345431625
2015-09-23,-0.08375651711721621,-0.0845925014580381,-0.10446683443291482
2015-09-24,-0.08709815291680734,-0.08790211118461388,-0.09836288857287345
2015-09-25,-0.09483772659795309,-0.08813884921787984,-0.1061583145976206
2015-09-28,-0.12060659952964548,-0.1110240409748281,-0.0908611571763257
2015-09-29,-0.12518009265810282,-0.1105035951207749,-0.08828746872186
2015-09-30,-0.10503985567808205,-0.09390746041657627,-0.09144967083788569
2015-10-01,-0.10099447736377021,-0.09154308546337431,-0.08757354640461423
2015-10-02,-0.08525152618225751,-0.07797293853294862,-0.08204574574935575
2015-10-05,-0.07214733772967719,-0.06156545579069628,-0.09450040692222883
2015-10-06,-0.07654447862084157,-0.06478061073432229,-0.09059467315303615
2015-10-07,-0.07100380142680107,-0.05712084304500231,-0.09361609974283436
2015-10-08,-0.06730989587465452,-0.04860978015735118,-0.10120688402817801
2015-10-09,-0.0630885275914087,-0.04804236451577648,-0.0988484067216352
2015-10-12,-0.06080196216135947,-0.04714384192597054,-0.09199523222227468
2015-10-13,-0.06687039190118638,-0.053148761818010426,-0.09044715119583946
2015-10-14,-0.0683654734198994,-0.05768825868657679,-0.0824884615416338
2015-10-15,-0.053062388480213496,-0.043219503298360884,-0.0869837584172044
2015-10-16,-0.04910482401618954,-0.03886925946763198,-0.08668863954246686
2015-10-19,-0.043652250487123956,-0.038396470344976064,-0.08919478872689457
2015-10-20,-0.0485770714704028,-0.03962609988301313,-0.09479522595558942
2015-10-21,-0.05438198720569565,-0.045583534779624624,-0.0858046322044489
2015-10-22,-0.035121047987298426,-0.02946001746211291,-0.0842567760590458
2015-10-23,-0.008120824902442592,-0.01882097418258799,-0.09206846847846373
2015-10-26,-0.00750569322839989,-0.021232576527264735,-0.08602569025921125
2015-10-27,-0.005482424441869194,-0.023123818885872782,-0.08374089897092252
2015-10-28,0.0,-0.012012415823614564,-0.0874260244474172
2015-10-29,-0.0015786445924721448,-0.01257974559720465,-0.10194396909175174
2015-10-30,-0.0060512903065919055,-0.016835277041030272,-0.0951641058089252
2015-11-02,0.0,-0.005203428124718523,-0.0993220811360278
2015-11-03,0.0,-0.0023192942613393663,-0.10670747407852632
2015-11-04,0.0,-0.0053455396390658105,-0.10567369597298859
2015-11-05,-0.002695150791355294,-0.00633843114383692,-0.1080371956225864
2015-11-06,-0.001999535588037893,-0.006858791129905728,-0.12110938011018779
2015-11-09,-0.012606593074130923,-0.01612600748906201,-0.1260575873848343
2015-11-10,-0.01512784006465695,-0.013856602526716832,-0.12347302968047391
2015-11-11,-0.016345023421862837,-0.0177336278948671,-0.12531945287644264
2015-11-12,-0.025908658102979154,-0.03144571460367096,-0.12110938011018768
2015-11-13,-0.045035784216611696,-0.04232132418049306,-0.11608756177763113
2015-11-16,-0.03129917455859077,-0.02775785640537365,-0.11689968214565338
2015-11-17,-0.030690296382786975,-0.02846712595734191,-0.1154228884064612
2015-11-18,-0.012085024920243215,-0.013052534719860676,-0.11357639025014832
2015-11-19,-0.011389409716925258,-0.013903486446253721,-0.10766741624512122
2015-11-20,-0.004694686379393409,-0.010310340634859694,-0.11040017054977547
2015-11-23,-0.007563884220178618,-0.011444656710102086,-0.10766741624512122
2015-11-24,-0.00843340322432573,-0.010121001729037626,-0.10774162698578416
2015-11-25,-0.007563884220178618,-0.0102627697714468,-0.10567369597298815
2015-11-27,-0.006172940310743669,-0.00912845369620463,-0.10656002708167345
2015-11-30,-0.008694330549870122,-0.013241616021729463,-0.10301477760727673
2015-12-01,0.0,-0.0038326316201641175,-0.09089908711044192
2015-12-02,-0.0061652932114386605,-0.01399837056912634,-0.09060284383054296
2015-12-03,-0.023011667364750688,-0.02780491206087987,-0.11532319114880296
2015-12-04,-0.00017347778608012288,-0.008844660007432892,-0.10755190235485712
2015-12-07,-0.004689050904820635,-0.014849064691565883,-0.0988923334832793
2015-12-08,-0.004602490854859087,-0.02146914282456225,-0.0984481934444632
2015-12-09,-0.019711654881503726,-0.029081768990391943,-0.09941023450069375
2015-12-10,-0.015283071036112816,-0.026575883598734307,-0.09822638578625975
2015-12-11,-0.03794699591915829,-0.045441938473185006,-0.08401532879068674
2015-12-14,-0.030653059808344207,-0.04061907725576941,-0.09585786379360683
2015-12-15,-0.02474801904464119,-0.03054762135378808,-0.10118671969561333
2015-12-16,-0.010246563798511965,-0.016362316182406023,-0.10311065188738555
2015-12-17,-0.024661602069142474,-0.03135108808475273,-0.09297106598181926
2015-12-18,-0.043370734190182114,-0.04860780519370822,-0.08793792863730288
2015-12-21,-0.03274423615584643,-0.040759385542442295,-0.08816033597825923
2015-12-22,-0.026386078568625626,-0.03205520555765118,-0.09474770109742714
2015-12-23,-0.019156740577741638,-0.020068893601324245,-0.10155672395411042
2015-12-24,-0.019330719124441398,-0.021686388825346903,-0.09640964688655618
2015-12-28,-0.019853370136854398,-0.02392136072590756,-0.09373933454854078
2015-12-29,-0.004436309866378996,-0.01350505899817489,-0.10879564438422995
2015-12-30,-0.013407937127358105,-0.02049703137203973,-0.10968594839115275
2015-12-31,-0.025689162860587755,-0.030295341215327176,-0.10568044240395769
2016-01-04,-0.04624467092337048,-0.04385140579629476,-0.09922793094383309
2016-01-05,-0.04789982784565283,-0.04223425404421011,-0.10286193346564887
2016-01-06,-0.05704564826502556,-0.05431579359534733,-0.09077300381165909
2016-01-07,-0.08657271205155548,-0.07700391832786857,-0.08914104216017182
2016-01-08,-0.09406344708587733,-0.08713539595101527,-0.08506162527369032
2016-01-11,-0.09127599886541948,-0.0862316354141548,-0.09507445323737673
2016-01-12,-0.08073699086505337,-0.07885883852903308,-0.08202085891511313
2016-01-13,-0.11244193412350978,-0.10183273191396969,-0.07297224585763562
2016-01-14,-0.0935412252968526,-0.08708756748364865,-0.08164988017214225
2016-01-15,-0.12167445766730667,-0.10668444477417727,-0.06733552782239438
2016-01-19,-0.11975833292497495,-0.10549543079280854,-0.07022824750136625
2016-01-20,-0.12245829111146322,-0.11695846325159365,-0.06043820168035641
2016-01-21,-0.12158739685672548,-0.1120118662685139,-0.06681612759809796
2016-01-22,-0.09615383652383414,-0.09379420054502108,-0.07037651906200415
2016-01-25,-0.10956699586908247,-0.10749297771622746,-0.06533318711068936
2016-01-26,-0.10155396750850465,-0.09531638230624906,-0.06488844738912058
2016-01-27,-0.1239391118008889,-0.1051622630129494,-0.06511018008698022
2016-01-28,-0.11157061064538376,-0.10050100534236239,-0.06377543619986514
2016-01-29,-0.09301828813551427,-0.07857341334855583,-0.055839309609234666
2016-02-01,-0.09057936930630683,-0.07890640939244609,-0.05873000535891548
2016-02-02,-0.11026384003988898,-0.09550649402393163,-0.041267168636113016
2016-02-03,-0.11453196587530978,-0.09008418840672294,-0.04921851217659634
2016-02-04,-0.11461909822312222,-0.08865749184425886,-0.04461189919003172
2016-02-05,-0.14536565719287164,-0.10601862442236609,-0.0434967891111413
2016-02-08,-0.15843071637025785,-0.11805242137412142,-0.02291305342191441
2016-02-09,-0.1610440429695531,-0.11800493637869303,-0.02187297864747184
2016-02-10,-0.1578211476217265,-0.1187659843253146,-0.01325291387723726
2016-02-11,-0.1590406428049459,-0.1302291885200687,-0.006342694556013773
2016-02-12,-0.14623690913376608,-0.11229737731697587,-0.022838917641595846
2016-02-16,-0.12698738476693305,-0.09731435856959059,-0.03316785337636863
2016-02-17,-0.10721542399938133,-0.08256902240330077,-0.03911243354484517
2016-02-18,-0.11740647490634848,-0.08632669127299653,-0.0272975589088994
2016-02-19,-0.11479336291874731,-0.08675482904371246,-0.026480191316789692
2016-02-22,-0.10042189082202324,-0.0735321039785729,-0.0270001912238389
2016-02-23,-0.11522881004611618,-0.08523256141449986,-0.023061774744616792
2016-02-24,-0.10678019148370688,-0.08104718411401057,-0.02499395257424042
2016-02-25,-0.09798304353004728,-0.06991689009516222,-0.021501250301060537
2016-02-26,-0.09911519175375982,-0.0720573213447887,-0.030938382822028654
2016-02-29,-0.10721542399938133,-0.07933463303114663,-0.02670282353877873
2016-03-01,-0.07855925446758916,-0.05769298142572432,-0.043841231892299604
2016-03-02,-0.07821093968803305,-0.053459603921899634,-0.039895469299354946
2016-03-03,-0.07995301434643376,-0.049749334179648,-0.03639647035727023
2016-03-04,-0.0796047711041088,-0.046657915001686256,-0.042575751363136294
2016-03-07,-0.08526651374391148,-0.04589660945111107,-0.04287349384991734
2016-03-08,-0.09284395190265737,-0.05631368399070413,-0.03230146171921544
2016-03-09,-0.08700823071615504,-0.051652168716163516,-0.03818307519864428
2016-03-10,-0.0884019190577684,-0.05089086316558822,-0.042128912751932646
2016-03-11,-0.07246249392380599,-0.035574848374312795,-0.05180786734298015
2016-03-14,-0.07089446934933652,-0.03681194842700142,-0.04882931807000923
2016-03-15,-0.07124314181504943,-0.03838127171171979,-0.047936090609666304
2016-03-16,-0.06296843026210852,-0.032816167636287696,-0.045107087223182685
2016-03-17,-0.06349115281175266,-0.026680384935870105,-0.04116109974920623
2016-03-18,-0.06202320882397383,-0.022855739038264544,-0.03915088820137047
2016-03-21,-0.058354135764072446,-0.021469056956577193,-0.046521438995736464
2016-03-22,-0.05547125687696297,-0.02199508422962282,-0.04674504570219873
2016-03-23,-0.0632461377942991,-0.028449437152534784,-0.03594985662709904
2016-03-24,-0.06298445460193591,-0.02887972162286312,-0.035577903399655275
2016-03-28,-0.06429473053176815,-0.028305951750435487,-0.03431129846533065
2016-03-29,-0.04926869276797885,-0.01931780634090363,-0.024186854549273273
2016-03-30,-0.04463873161627252,-0.015014961637618729,-0.034460469550097295
2016-03-31,-0.046036354505611055,-0.017405096986170765,-0.027611492830006745
2016-04-01,-0.035902962607130884,-0.010711859330380435,-0.02507513462690525
2016-04-04,-0.03957196412980091,-0.013915164492145471,-0.024478075486117024
2016-04-05,-0.04883210104490776,-0.02376396471031883,-0.013809494432208913
2016-04-06,-0.03319477763903467,-0.013102509886839364,-0.02097180539065413
2016-04-07,-0.047084875705848184,-0.024911504455174094,-0.00888549934870797
2016-04-08,-0.04778365138190199,-0.022282226769790303,-0.015152408996831568
2016-04-11,-0.051277958985558536,-0.02457696278756294,-0.016420663058726248
2016-04-12,-0.04332831261197734,-0.01549298870732918,-0.023209521582845727
2016-04-13,-0.03109816446194802,-0.005548531554423031,-0.01977761214873408
2016-04-14,-0.03101088903967264,-0.005500531351087745,-0.024478075486117135
2016-04-15,-0.03345667544309183,-0.006600242628576614,-0.0161222459288487
2016-04-18,-0.028302704071576423,0.0,-0.02037474624986635
2016-04-19,-0.03424322730204066,0.0,-0.023433578051372472
2016-04-20,-0.03345667544309183,0.0,-0.034176444806287454
2016-04-21,-0.03336954309527951,-0.005378312516407524,-0.03992118069738271
2016-04-22,-0.04795848837537797,-0.005378312516407524,-0.04238302831844487
2016-04-25,-0.04795848837537797,-0.007091925153954404,-0.04633688662855251
2016-04-26,-0.05258866413877872,-0.005616129056248642,-0.050663972491953535
2016-04-27,-0.060188779599870124,-0.0035695561661200914,-0.041189134917901216
2016-04-28,-0.07154531508036954,-0.012612910497462937,-0.037235426528481885
2016-04-29,-0.07643746018505893,-0.017943693899509783,-0.03477327906604322
2016-05-02,-0.06770176271314887,-0.010137977189957348,-0.044490913194648374
2016-05-03,-0.07635018476278366,-0.01875288561990407,-0.032456254829789755
2016-05-04,-0.08229077953047903,-0.024226427333070455,-0.02714846278447658
2016-05-05,-0.08255310655792458,-0.024416800242569425,-0.02064460348864039
2016-05-06,-0.07766067530430953,-0.02084715859243047,-0.024831213667190544
2016-05-09,-0.075039980370183,-0.0200381378400738,-0.021765860315747232
2016-05-10,-0.06237273973646329,-0.007853160339895027,-0.021691649575084515
2016-05-11,-0.07084675401600993,-0.017134502179116273,-0.016159426259524046
2016-05-12,-0.07495263341067615,-0.016849071040895502,-0.02064460348864039
2016-05-13,-0.07835945098036334,-0.025416364872462793,-0.011151100788906243
2016-05-16,-0.06682815004361897,-0.015801891812623148,-0.01967311742905309
2016-05-17,-0.07853407336214524,-0.024988175423122816,-0.01802863740010019
2016-05-18,-0.07521445967750184,-0.024702316864808838,-0.032007167408262815
2016-05-19,-0.08001947243437857,-0.028081585605449044,-0.027821081952121296
2016-05-20,-0.0698857228497417,-0.021941866935063947,-0.027073352519684457
2016-05-23,-0.07110872335729834,-0.023274648269594467,-0.024905424407853705
2016-05-24,-0.05250124564203995,-0.010613866721696175,-0.02924195527461193
2016-05-25,-0.04568703820481479,-0.0039028583547769946,-0.032904817528907726
2016-05-26,-0.04289143473998036,-0.0036171707645006324,-0.027895967335881067
2016-05-27,-0.037912300361941376,0.0,-0.029316166015274647
2016-05-31,-0.03607772806337495,-0.0019024615563093539,-0.02699906681867692
2016-06-01,-0.035990094954942875,0.0,-0.02305143021713041
2016-06-02,-0.03398097181182569,0.0,-0.01601025517475707
2016-06-03,-0.03852344292956267,-0.00298683620598994,-0.002001890949641316
2016-06-06,-0.03502942147483168,0.0,-0.009418017633222697
2016-06-07,-0.037475422489945065,0.0,-0.0070207108684340325
2016-06-08,-0.03581561564762359,0.0,-0.0017026492559786277
2016-06-09,-0.03738829014213252,-0.0013656408714628476,0.0
2016-06-10,-0.048307733138941544,-0.010830323688515997,0.0
2016-06-13,-0.056257665661448075,-0.018458224607668106,0.0
2016-06-14,-0.056257665661448075,-0.0203887949454038,-0.0007391048013503099
2016-06-15,-0.05896585062954429,-0.021754604957425427,0.0
2016-06-16,-0.05617003255301589,-0.0188349006320363,0.0
2016-06-17,-0.06723312231042244,-0.022489013263580104,-0.006228600552196761
2016-06-20,-0.06136435092302561,-0.016193855377211186,-0.016854239923147385
2016-06-21,-0.05838647059265212,-0.013401260181733154,-0.021398091145422793
2016-06-22,-0.06066357220449359,-0.015010717168654875,-0.019786014688573772
2016-06-23,-0.04726207342795907,-0.0021835200433679702,-0.030997877013445474
2016-06-24,-0.08650324939989074,-0.0380144251525546,-0.004983188439806385
2016-06-27,-0.10463464684036017,-0.05524316703856491,0.0
2016-06-28,-0.0850144165405512,-0.03820343972697382,0.0
2016-06-29,-0.06880987442711961,-0.02182648969490053,-0.0076722266786288795
2016-06-30,-0.058035866621692356,-0.008478762500016446,-0.004015501741107874
2016-07-01,-0.05330611103222049,-0.006396050229672157,0.0
2016-07-05,-0.05908732084841639,-0.01354350739165422,0.0
2016-07-06,-0.05137904109348845,-0.007626716935240974,0.0
2016-07-07,-0.04857592621936002,-0.008242050288025493,-6.999609871605195e-05
2016-07-08,-0.03386064618865614,0.0,0.0
2016-07-11,-0.028342335697756793,0.0,-0.008774896441044344
2016-07-12,-0.02343717081695773,0.0,-0.025070129056383506
2016-07-13,-0.025802120148925023,-0.0001396465313548978,-0.013579661933708631
2016-07-14,-0.019144793860101372,0.0,-0.027925443116584514
2016-07-15,-0.020721903662955343,-0.0013417816247511816,-0.03628145721529341
2016-07-18,-0.01423984359099606,0.0,-0.03718745896038156
2016-07-19,-0.017831227217625978,-0.0010167524308146714,-0.031755413334342175
2016-07-20,-0.006356726842592142,0.0,-0.03704757646446033
2016-07-21,-0.008634186140589972,-0.0037775671539147515,-0.035098403266698
2016-07-22,-0.004517218475061036,0.0,-0.033426351831118195
2016-07-25,-0.004429585366629074,-0.002716196715972341,-0.0341229124050384
2016-07-26,-0.003290998792092714,-0.0022555330428105647,-0.03259081302405509
2016-07-27,0.0,-0.003314459090294042,-0.020543598264705865
2016-07-28,0.0,-0.0021635812508815633,-0.02235428014005225
2016-07-29,0.0,-0.000552533218407536,-0.014206385597681503
2016-08-01,0.0,-0.0013811685526520234,-0.02489498031211268
2016-08-02,-0.007596377117874975,-0.007779631526634412,-0.03494029639786256
2016-08-03,-0.0043161409882517265,-0.004879777966854126,-0.03438250538105925
2016-08-04,-0.0014675260077828822,-0.003820522932637571,-0.027127465994155053
2016-08-05,0.0,0.0,-0.03724317545925426
2016-08-08,-0.0011133774963748566,-0.000595603101165243,-0.03542887653279492
2016-08-09,0.0,0.0,-0.025941073229147626
2016-08-10,-0.0025662235580414805,-0.00247503265867155,-0.022173775377786975
2016-08-11,0.0,0.0,-0.030894276934788523
2016-08-12,0.0,-0.0008688080977622414,-0.02273219242266733
2016-08-15,0.0,0.0,-0.031940856762550096
2016-08-16,-0.005522471212712765,-0.0051577692666271435,-0.03452190096625363
2016-08-17,-0.003738407768305252,-0.003286390796213956,-0.028731628162693923
2016-08-18,-0.003483680340184203,-0.0010498215474631367,-0.027196329082649018
2016-08-19,-0.003738407768305252,-0.0025104215564011323,-0.03228934572553599
2016-08-22,-0.002973670371050674,-0.002555927687332926,-0.024127261213414908
2016-08-23,-0.0011897457048660742,-0.0005479492719184798,-0.02308026403360186
2016-08-24,-0.007646610692320754,-0.0056597230943779,-0.025382934418968106
2016-08-25,-0.00926101775924093,-0.006344435415709282,-0.02908088227110739
2016-08-26,-0.007816614015365486,-0.008215976990534557,-0.03473134213742124
2016-08-29,-0.006457211933012186,-0.003331978479351627,-0.02182486906274972
2016-08-30,-0.009685748510406711,-0.004975173877458716,-0.025591958238084134
2016-08-31,-0.010705005168448078,-0.007805116976853266,-0.02419675032998647
2016-09-01,-0.0081563431050089,-0.007759529293715595,-0.02312102541729666
2016-09-02,-0.004927945305837178,-0.003286390796214178,-0.031088345638726977
2016-09-06,0.0,-0.0002736076510323482,-0.024028974805291647
2016-09-07,0.0,-0.0003653538827498304,-0.02472796993284565
2016-09-08,-0.0058514036442777195,-0.0026474292624324436,-0.03695902827087172
2016-09-09,-0.030868344560788352,-0.026518657024369063,-0.052824736066563016
2016-09-12,-0.01348361205273474,-0.012551618468769399,-0.05233587769692927
2016-09-13,-0.02230313907010273,-0.02674708475329335,-0.06309834372447254
2016-09-14,-0.017639123294411196,-0.02711227553163098,-0.061701049056117174
2016-09-15,-0.002374152400097196,-0.017390273953432622,-0.06575451129744236
2016-09-16,-0.002850589704576856,-0.021188404842113484,-0.058206490770398966
2016-09-19,-0.007186314620662215,-0.021004993930884952,-0.061281818920405295
2016-09-20,-0.005315749317653884,-0.020959080038923328,-0.05799663224717955
2016-09-21,0.0,-0.009949450680650895,-0.05037814878211133
2016-09-22,0.0,-0.003710543819468004,-0.04283005869639289
2016-09-23,-0.006381493982128172,-0.009169485382745646,-0.04373870367114041
2016-09-26,-0.014694825432421732,-0.017197402986311228,-0.037658232074451625
2016-09-27,-0.004953822312134815,-0.011096237801013431,-0.03059879168234092
2016-09-28,-0.00327447819010962,-0.006187692075833473,-0.032695707506327554
2016-09-29,-0.010496157292067987,-0.01517923054515058,-0.030249398456576926
2016-09-30,-0.0031068789763348814,-0.00774762267164375,-0.03891633983363829
2016-10-03,-0.004534208607116508,-0.010132861591879538,-0.04208800674886137
2016-10-04,-0.006045543068312731,-0.01517923054515058,-0.053290709632040634
2016-10-05,-0.0025188451634328146,-0.010821080658067861,-0.057702190374860574
2016-10-06,-0.003022805738078005,-0.010132861591879538,-0.06295317476923257
2016-10-07,-0.005205905211221329,-0.013527553717622709,-0.06232269493679665
2016-10-10,0.0,-0.008389764741458583,-0.06785462682048993
2016-10-11,-0.014259368896134439,-0.020913247699167914,-0.06995474234353771
2016-10-12,-0.015098432654319871,-0.01962871890292095,-0.06904526266468736
2016-10-13,-0.018621010774237834,-0.0228399185652296,-0.06554367895276936
2016-10-14,-0.01744690917857461,-0.02233559972350585,-0.07863726486385447
2016-10-17,-0.020130901872932094,-0.025730291849248688,-0.07275614843042255
2016-10-18,-0.011407686449957821,-0.01962871890292095,-0.06974446646826682
2016-10-19,-0.01149132632617067,-0.017014155179494894,-0.06897500840268822
2016-10-20,-0.012665632921530223,-0.018848835157221466,-0.06799478755111188
2016-10-21,-0.008975296716561165,-0.018390348655253352,-0.06659429318369514
2016-10-24,0.0,-0.014215691231605265,-0.07065526776194697
