,Strategy A,Strategy B,Strategy C,Max Sharpe,Min Volatility
2017-09-21,-0.01122675676869389,-0.005758541677327922,-0.002734641377517777,-0.011145716328664124,-0.008092599155927749
2017-09-22,-0.012184642904465415,-0.006140447364675561,-0.0014735183275079722,-0.012067686603898453,-0.00643480839851629
2017-09-25,-0.022588776997482518,-0.012390478809064298,-0.00019841764445693855,-0.02231299882187343,-0.003911417749005608
2017-09-26,-0.020056313767059852,-0.010813422919886295,-0.0005609509276889302,-0.01982117441949105,-0.004638807677469936
2017-09-27,-0.011226756768694113,-0.004430808244502038,-0.004249338531017388,-0.011212272842751392,-0.011202692368074585
2017-09-28,-0.011568724879643222,-0.004005771890674414,-0.00471296662515952,-0.011577198117053267,-0.012297354688552642
2017-09-29,-0.004450443884987609,0.0,-0.0017184925966239328,-0.004507038423390841,-0.009512380179581559
2017-10-02,-0.0035605759462924436,0.0,0.0,-0.003639970502125389,-0.008602349778813578
2017-10-03,-0.001438761538801514,0.0,0.0,-0.0015290872804627487,-0.007125246603268076
2017-10-04,-0.0004803233072746549,0.0,0.0,-0.0005787361165192628,-0.006555760634323393
2017-10-05,0.0,0.0,0.0,0.0,-0.005999695133808269
2017-10-06,0.0,0.0,-0.001812905006069232,0.0,-0.00805533373658518
2017-10-09,-0.001151742324367211,-0.0014014241984603437,-0.0015416841819532179,-0.0011120886390449947,-0.007052976726893312
2017-10-10,-0.00040652942411023574,0.0,0.0,-0.00035745410558329915,-0.004999415951309594
2017-10-11,0.0,0.0,0.0,0.0,-0.003234895682618588
2017-10-12,-0.0018240871255235103,-0.0016570866077194601,0.0,-0.0017673441215997343,-0.0015482476706212278
2017-10-13,0.0,0.0,0.0,0.0,0.0
2017-10-16,0.0,0.0,0.0,0.0,0.0
2017-10-17,0.0,0.0,0.0,0.0,0.0
2017-10-18,-0.0012078629398662999,-0.00011447687690702146,-0.0020493138602992733,-0.0012563095588620232,-0.0032148434851154706
2017-10-19,-0.004898236546085566,-0.0018249413768269829,-0.0011832618648247584,-0.004893087604068147,-0.002128145296856343
2017-10-20,-0.0022140726261283827,0.0,-0.002331134474191532,-0.0023301941122291225,-0.005695335739355434
2017-10-23,-0.00872217972554612,-0.00520606182599237,-0.003951166707423792,-0.00875878744745684,-0.006448958050948694
2017-10-24,-0.007045091421012617,-0.003490457541126535,-0.0053712048868720386,-0.007154372947213772,-0.009079417765129993
2017-10-25,-0.01080235805499774,-0.00784239069995718,-0.010227205268638184,-0.0109212354004109,-0.013889696601404045
2017-10-26,-0.013956180304203203,-0.008782712298031736,-0.010780799054660783,-0.014072892293360506,-0.015148673668173629
2017-10-27,0.0,0.0,-0.003309990275309538,0.0,-0.007916901346602057
2017-10-30,0.0,-0.0007386583455489815,-0.0017204101894686685,0.0,-0.004300179871533638
2017-10-31,0.0,0.0,-0.0006590051320244372,0.0,-0.003427419135890397
2017-11-01,-0.00032837087226311734,0.0,0.0,-0.00028278867753883663,-0.00038528921712466246
2017-11-02,-0.0022344487446149808,-0.0007590992841949307,0.0,-0.0021286782303769902,0.0
2017-11-03,0.0,0.0,0.0,0.0,0.0
2017-11-06,0.0,0.0,0.0,0.0,0.0
2017-11-07,0.0,-5.490459921775326e-05,0.0,0.0,0.0
2017-11-08,0.0,0.0,0.0,0.0,-0.0004611779695105067
2017-11-09,-0.005242931982219257,-0.004435338618078766,-0.0033162717423858012,-0.005219547619455089,-0.003658758220244751
2017-11-10,-0.005307774266154475,-0.004622131742956448,-0.00951336141344461,-0.005423285449604909,-0.012112672582625161
2017-11-13,-0.004077859189707267,-0.003543858223976848,-0.008130586738144818,-0.004185799475121432,-0.010556394405705438
2017-11-14,-0.007702657719196981,-0.006514468586530264,-0.00683298142327704,-0.007713133962572005,-0.007884849757152868
2017-11-15,-0.012362635641495867,-0.011333594343362119,-0.005500242354531393,-0.012229886583640548,-0.00413595929379218
2017-11-16,0.0,-0.0008138925686360654,-0.003885122002450059,0.0,-0.0051412413003640856
2017-11-17,-0.0038179194604179845,-0.004189413112940632,-0.0026878359439038713,-0.0037129832664514195,-0.002365574580009855
2017-11-20,-0.004594572842205991,-0.0037281026030502318,-0.0018247939817673808,-0.004484402734388437,-0.0018278051555243868
2017-11-21,0.0,0.0,0.0,0.0,0.0
2017-11-22,0.0,0.0,0.0,0.0,0.0
2017-11-24,0.0,0.0,0.0,0.0,-0.0004905201191387487
2017-11-27,-0.0004480609594161855,-0.00047353102686253923,-0.0008672356203628384,-0.0004571206765555669,-0.0014985312899158387
2017-11-28,0.0,0.0,0.0,0.0,0.0
2017-11-29,-0.01743395290272609,-0.009021234109740428,-0.004308795128446841,-0.017351616393780245,-0.005753502020142354
2017-11-30,-0.009195875727878278,-0.0005290064351218815,-0.00041097410408885704,-0.00921964398503794,-0.0037090307089994168
2017-12-01,-0.013410312988003659,-0.0036918690371154916,0.0,-0.013269118163460325,0.0
2017-12-04,-0.024777590254252746,-0.010034118346287091,-0.0005362372469708276,-0.024520838364382236,-0.00029267192463078295
2017-12-05,-0.02413936695253971,-0.011490598327124624,-0.0007039915082899251,-0.023846248665475356,0.0
2017-12-06,-0.019732999101439108,-0.009164975591090863,0.0,-0.01945114956992766,0.0
2017-12-07,-0.01641217748603674,-0.005924408929444014,-0.0012407936481212412,-0.016231717854719552,-0.0029271369376767664
2017-12-08,-0.012069477431620346,-0.0010194593455121748,0.0,-0.011927114871314592,-0.0004575703271012532
2017-12-11,-0.00440626482877593,0.0,0.0,-0.0043561515034117315,-0.00024145154108290434
2017-12-12,-0.005747306429808807,0.0,0.0,-0.0056862585048463865,0.0
2017-12-13,-0.003831194212123412,0.0,0.0,-0.0037198506939294385,0.0
2017-12-14,-0.004534012511443253,-0.0023959624557846615,-0.0007554307295810636,-0.0043793743214766145,0.0
2017-12-15,0.0,0.0,0.0,0.0,0.0
2017-12-18,0.0,0.0,0.0,0.0,-0.0022118162708747446
2017-12-19,-0.005925347120919633,-0.004882816728785544,-0.0074935529016307845,-0.005989324212748448,-0.011090987043519962
2017-12-20,-0.006996658810516254,-0.005679807015492866,-0.012201689267185345,-0.007152454842089484,-0.017384541832175526
2017-12-21,-0.006870723619951669,-0.004592997455506342,-0.008678395145540696,-0.0069725977689719665,-0.013313863817765559
2017-12-22,-0.008005358080629854,-0.005291695256426143,-0.008292817432166366,-0.008083371139942841,-0.012685054745838586
2017-12-26,-0.01336333723181038,-0.008572814588779232,-0.007828081833686995,-0.013360877511313207,-0.011597572876839934
2017-12-27,-0.013237503520045824,-0.008268396601711858,-0.0023691081413158566,-0.013116598968288096,-0.004257025433450967
2017-12-28,-0.01203964776708577,-0.006646370751638986,-0.0014840447755255504,-0.011937085432308758,-0.0038220407820601654
2017-12-29,-0.018154252849651553,-0.011593128351593873,-0.003112391201472331,-0.017979335393703,-0.004631849447855552
2018-01-02,-0.0009455794566318731,0.0,-0.0031376128730483677,-0.0010332076532755252,-0.007386280889547514
2018-01-03,0.0,0.0,0.0,0.0,-0.001950936131650871
2018-01-04,0.0,0.0,0.0,0.0,-0.00016423981386992637
2018-01-05,0.0,0.0,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0,0.0,-0.003990734411887353,-6.150276226801754e-05,-0.00639456085659762
2018-01-10,-0.0023378412892262057,-0.0019339415764447754,-0.005387366517780379,-0.0023881550680781016,-0.007740238706102409
2018-01-11,0.0,0.0,0.0,0.0,-0.002245812536611602
2018-01-12,0.0,0.0,0.0,0.0,0.0
2018-01-16,-0.002857307278318677,-0.0031377962907379597,-0.0003804219560585853,-0.0027923787110775145,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,-0.0007498392721069225,-0.004724197077655701,0.0,-0.0058897315251341675
2018-01-19,0.0,0.0,-0.004099339250684841,0.0,-0.0067641100572005675
2018-01-22,0.0,0.0,0.0,0.0,-0.0026184109222963103
2018-01-23,0.0,0.0,0.0,0.0,0.0
2018-01-24,-0.006489392507197156,-0.003439085874777814,-0.002399709452098886,-0.006475079047687626,-0.003180430510910992
2018-01-25,-0.006843255766114442,-0.0034053155866007323,0.0,-0.006749358385740756,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0
2018-01-29,-0.004855761093954691,-0.005742840955406225,-0.006761466902934776,-0.00487655733408876,-0.006809388895121615
2018-01-30,-0.013046331987058846,-0.014933708508148902,-0.015204948899982362,-0.013046542253858484,-0.01457995201840423
2018-01-31,-0.008951093631698104,-0.012645263274106644,-0.012586844465317548,-0.008937815798898185,-0.011137344806946725
2018-02-01,-0.017375707745285962,-0.017402225943264682,-0.018983542228069084,-0.01741250217161272,-0.019582081737389623
2018-02-02,-0.03697430808206337,-0.037896724013557925,-0.03543840573270718,-0.03691430016285058,-0.03414400502890835
2018-02-05,-0.07494318212320428,-0.07698177493787184,-0.05599674908278296,-0.0744499831578237,-0.04712319621283567
2018-02-06,-0.05042986252103443,-0.05565939200413195,-0.0471834588183232,-0.05020928327028418,-0.04200912333868467
2018-02-07,-0.062715765951882,-0.06432981567964313,-0.053906783635385924,-0.062462660101969436,-0.04937940736498603
2018-02-08,-0.10226426691211854,-0.10161819238140679,-0.075613035051173,-0.10166081349763223,-0.06588091280416553
2018-02-09,-0.08676071656593687,-0.08711328153560682,-0.06961805146155997,-0.08634509564427639,-0.06288047017687015
2018-02-12,-0.07055550747021688,-0.07231109576719852,-0.05978001005590372,-0.07024767308812563,-0.0544455833919264
2018-02-13,-0.06575795108863991,-0.06876307799807135,-0.05669398521001556,-0.06545623346156582,-0.05104990693694511
2018-02-14,-0.04826555137145083,-0.05376095459923569,-0.053241181797079484,-0.048220474203797936,-0.051151930802777135
2018-02-15,-0.03059731314615577,-0.03894087450120853,-0.04470553153410983,-0.030689392774366775,-0.04395315803676758
2018-02-16,-0.03492697145153023,-0.040946198984139426,-0.04246613598698756,-0.034926342351919826,-0.0409659219921793
2018-02-20,-0.032996044245752976,-0.042989294229180186,-0.04774128933723776,-0.033058292329631755,-0.04596090266172281
2018-02-21,-0.03574560472011945,-0.04672991705414653,-0.05525625636367992,-0.03589378805033516,-0.054555476134153236
2018-02-22,-0.03586267342155258,-0.04617003549418408,-0.05338851691165025,-0.03598192948614576,-0.05244118736162873
2018-02-23,-0.016146816018577037,-0.028815744408318356,-0.040972347814126175,-0.01637517696482893,-0.04103315925302764
2018-02-26,-0.003100954943430656,-0.016738157664123343,-0.0341608939968423,-0.003451548472119814,-0.03587974043898168
2018-02-27,-0.015444780539508596,-0.028964319742113442,-0.04195228123643391,-0.015689807690163038,-0.04202162965468548
2018-02-28,-0.021763288215890686,-0.03699854630629329,-0.045339969316973816,-0.021892574986126734,-0.042979187995837886
2018-03-01,-0.03773454827350964,-0.05186107314652366,-0.05106184478056408,-0.037650142648011586,-0.045578032477902486
2018-03-02,-0.028900805890392123,-0.04506544767119214,-0.05121274979002144,-0.02897310023683186,-0.04767084346124306
2018-03-05,-0.018135947936732233,-0.034253991022081376,-0.045659175241963945,-0.018333077330874525,-0.044182538336679955
2018-03-06,-0.013982599051375999,-0.030987232937327525,-0.043851846570953645,-0.014211820408312703,-0.04260538097078337
2018-03-07,-0.011700842470829365,-0.03004366737336972,-0.0444829945249392,-0.011963738239854305,-0.04334147515924358
2018-03-08,-0.006259832052091685,-0.025026812773088047,-0.03950628248999066,-0.006522285984937759,-0.038222273611293045
2018-03-09,0.0,-0.007072458918125801,-0.032001970569173754,0.0,-0.03424534972409932
2018-03-12,0.0,-0.005058004466092836,-0.030498194259299782,0.0,-0.03169464635182384
2018-03-13,-0.013614539635484424,-0.01504584670693776,-0.03229537144420014,-0.01343600107376075,-0.03178658910485899
2018-03-14,-0.013786826414642683,-0.01765908644565639,-0.031864902513783155,-0.013529478530376893,-0.029276484811966985
2018-03-15,-0.0146485377448613,-0.01862337247203516,-0.03249776279680494,-0.014383560707679877,-0.029748354892667472
2018-03-16,-0.017577967859406574,-0.019550123404714626,-0.033252388159875745,-0.01731645433412088,-0.03120513060726815
2018-03-19,-0.038539248555907624,-0.03664261995495255,-0.04232717984706569,-0.038112063287643605,-0.038769321903384
2018-03-20,-0.03537464652542044,-0.03423790017577022,-0.04288957109819158,-0.03501246024659166,-0.040175832475366824
2018-03-21,-0.03957472631556169,-0.03726732983026537,-0.04357328960023532,-0.03916361915888711,-0.04042085648042848
2018-03-22,-0.06328038836380823,-0.061181438373522634,-0.054127094808066656,-0.06257094234681837,-0.04586621809992142
2018-03-23,-0.08796446915789213,-0.08355642193859836,-0.06650683768071453,-0.08704743516154378,-0.055348207281403106
2018-03-26,-0.054074374251273705,-0.053992837856650766,-0.05261224459443592,-0.05347717688218301,-0.04579744294520938
2018-03-27,-0.0846846393620635,-0.07734605079235202,-0.058230441264629396,-0.08371793581454001,-0.04741839707083373
2018-03-28,-0.09521383073503653,-0.08401590346321108,-0.058903779216616825,-0.09413226582300216,-0.04729235641201279
2018-03-29,-0.07864341223630078,-0.06977612292795454,-0.049857923476650856,-0.07765877814778066,-0.03928485288526862
2018-04-02,-0.10522579185796532,-0.09323450421946267,-0.061413083015283476,-0.10400073048415404,-0.04750380706899204
2018-04-03,-0.09515667924307725,-0.08232148224311542,-0.057090831058704605,-0.09407466857064739,-0.04612200530077615
2018-04-04,-0.08088748683804814,-0.07017651784525225,-0.05181738981685513,-0.07994176433945899,-0.04264984553250939
2018-04-05,-0.07565118946311411,-0.06385874804990976,-0.0501557823483203,-0.07481104858324195,-0.04323136336532518
2018-04-06,-0.09878136003164939,-0.08600275400891899,-0.05870184690107294,-0.09765144296157202,-0.04696331602443582
2018-04-09,-0.09245224844881739,-0.0805411342286746,-0.05529664531046319,-0.091360758536989,-0.04399222010939319
2018-04-10,-0.07242897354995614,-0.0630882027193419,-0.046969220234511444,-0.07151889266005529,-0.03815670751486644
2018-04-11,-0.07778012877766227,-0.06824646099548093,-0.04861304599914473,-0.07679457585182592,-0.038517873175525796
2018-04-12,-0.06667507601240863,-0.058803758339082246,-0.04670403909364029,-0.06584621825707582,-0.03887900521960108
2018-04-13,-0.07150872355564353,-0.06262125970275811,-0.04749664693346445,-0.07061759218023322,-0.038905917268658774
2018-04-16,-0.06443155627951502,-0.05519537009931008,-0.04267192996267133,-0.06359617644563065,-0.03520295256054107
2018-04-17,-0.04429314609345447,-0.03997262619022324,-0.035481701086295,-0.04361048373575094,-0.029122125361308093
2018-04-18,-0.042336770992491446,-0.03863484552133689,-0.03813920401136295,-0.041742830478596726,-0.03309784104574387
2018-04-19,-0.05114013527332695,-0.04572013902636307,-0.044475240668093385,-0.05053986044082748,-0.039858084580905784
2018-04-20,-0.06615756832793729,-0.057317532058584364,-0.052091283302627134,-0.06548581581830759,-0.0473336700071052
2018-04-23,-0.06851659326059933,-0.05857897084360286,-0.052080704789778776,-0.06782083343311418,-0.04726734048037573
2018-04-24,-0.08825216865867613,-0.0748911595285352,-0.061468226641108625,-0.08742204469173964,-0.055409891685037405
2018-04-25,-0.08715889206006644,-0.07319319271567881,-0.06259063347538818,-0.08639387586265723,-0.057871085430067026
2018-04-26,-0.06794119425903011,-0.05872649977836919,-0.054248664163224825,-0.06728640969073874,-0.04993035637256982
2018-04-27,-0.06736570277931875,-0.057994200008817054,-0.050798076189138786,-0.0666488279720221,-0.04547618753169003
2018-04-30,-0.07398279129736218,-0.06495827921225483,-0.05450723010198533,-0.07319457687936615,-0.047819297109596426
2018-05-01,-0.06339580108543363,-0.05878239224080373,-0.054861401604466065,-0.06273436983453184,-0.04894904454138971
2018-05-02,-0.06891924309229824,-0.06471892843409455,-0.05908571025351783,-0.06822047957538724,-0.05237809181441411
2018-05-03,-0.06903410094507034,-0.0658072269381913,-0.05864333750038864,-0.06829695552668036,-0.05095707278734385
2018-05-04,-0.05137022089144039,-0.050897494689720935,-0.05076076855663625,-0.05077417227184988,-0.0446676071943769
2018-05-07,-0.04348719908305987,-0.04534846077344368,-0.04944004470394869,-0.04297686680154966,-0.04406203517991891
2018-05-08,-0.044465525350754764,-0.045836672053222394,-0.04979207348141457,-0.04395415605519282,-0.04455336060868098
2018-05-09,-0.034051284308696306,-0.036025794424742075,-0.04655526969941637,-0.03368507948131416,-0.043592463813002746
2018-05-10,-0.024039785576479122,-0.026523328398447954,-0.038135114069068,-0.023691236031823215,-0.03533543956603913
2018-05-11,-0.024960035570791628,-0.0254971319998768,-0.03540364435712762,-0.02457761292337235,-0.032679904176634134
2018-05-14,-0.023291544926897778,-0.024431094366565764,-0.03716653852223739,-0.022972699225731197,-0.03530161222380124
2018-05-15,-0.03410899066950934,-0.033192869298402705,-0.04552895639012211,-0.03379354918165112,-0.044351955432519574
2018-05-16,-0.027722357682149035,-0.027963875336720734,-0.04458613651374643,-0.027500265453034745,-0.044584721620873236
2018-05-17,-0.03146189632349361,-0.03024369290105211,-0.047000926725611736,-0.031249468689574678,-0.04762081577020438
2018-05-18,-0.03646792312402902,-0.033961998280626515,-0.045150117416227875,-0.036130821106891475,-0.044151066266489014
2018-05-21,-0.031059246491794257,-0.02761912135078448,-0.04064707271427204,-0.030764610080080357,-0.04067412818982452
2018-05-22,-0.03232527226027371,-0.0296058532119281,-0.04283623269044379,-0.032034095591833234,-0.04267787239370313
2018-05-23,-0.02415464342925111,-0.024174320830668172,-0.038476961396658016,-0.023875577575511286,-0.03764728681999241
2018-05-24,-0.024442527886320398,-0.02531786290698368,-0.036593564562542924,-0.024089831701602504,-0.03427948257812341
2018-05-25,-0.023464294096767535,-0.025990161193626404,-0.035571767984001745,-0.023066262379731417,-0.031974274004326175
2018-05-29,-0.02777960165225024,-0.03374351354371774,-0.03377774210824014,-0.027149422379788124,-0.0251988289021845
2018-05-30,-0.020817477185178568,-0.02383636103911846,-0.028633690090654418,-0.020303818418279218,-0.023019178513353444
2018-05-31,-0.021450397591275983,-0.02714189033359149,-0.032844245166664954,-0.02095000392980295,-0.026574510104961813
2018-06-01,-0.006087928587637403,-0.014729672716575215,-0.02919098616003868,-0.00577458159877553,-0.02514624533608878
2018-06-04,0.0,-0.007940031111792534,-0.029231858688265167,0.0,-0.026974813020640864
2018-06-05,0.0,-0.006042219529990178,-0.02789768256957459,0.0,-0.02539273938201647
2018-06-06,0.0,0.0,-0.02617191803837282,0.0,-0.026129578053932456
2018-06-07,-0.008131401681792938,-0.0041198239512717505,-0.02246261130762428,-0.007960211986869803,-0.02096711753354885
2018-06-08,-0.008074828892445596,-0.0026191299693030246,-0.02190269179483817,-0.007929777465101373,-0.021306342543688128
2018-06-11,-0.0054019245350064304,-0.0006122114907696208,-0.021842225989078368,-0.005299230355294338,-0.021720206513867746
2018-06-12,-0.0001705409126369073,0.0,-0.020985180034233997,-0.0001163834951083409,-0.02101370849884443
2018-06-13,-0.00022702230814042323,-0.001623868192673683,-0.02305674349128939,-0.0001792473865146471,-0.022676700152773233
2018-06-14,0.0,0.0,-0.018337735105405928,0.0,-0.017077549439507678
2018-06-15,-0.003490886265560711,-0.0023831486517207345,-0.0187296514253823,-0.0034483867674315327,-0.01714255528168307
2018-06-18,-0.004066818245496262,-0.0036974139866206013,-0.020299478660317893,-0.004028505127095072,-0.0185403799731797
2018-06-19,-0.006887835165443779,-0.0070176980035160375,-0.020271470964635996,-0.0067702954102106805,-0.017056261398698314
2018-06-20,0.0,-0.0026446770252571694,-0.02270283667030959,0.0,-0.0210677498509243
2018-06-21,-0.008688401695840842,-0.010103549292796776,-0.02432487008519335,-0.008557182318091328,-0.020964000785648307
2018-06-22,-0.010888416263676093,-0.010299456298568543,-0.023289737346985917,-0.010734960398635529,-0.020217598615864474
2018-06-25,-0.033173494321485086,-0.028184859026827658,-0.030391904857863916,-0.032789615879248,-0.024969976891852874
2018-06-26,-0.029224163242999257,-0.02512420005417826,-0.028558163142439974,-0.02886406111554085,-0.023244144918030618
2018-06-27,-0.04242596983553293,-0.03579122990464034,-0.02972523529529436,-0.04185942823945532,-0.021769464865102672
2018-06-28,-0.03418926151481061,-0.028887812546101954,-0.026301034702242876,-0.03369417061610025,-0.019134887546926826
2018-06-29,-0.0315939247602981,-0.026883957770734823,-0.02679925028539143,-0.031153342236249326,-0.020369690578911137
2018-07-02,-0.025105537632292507,-0.022583586083753215,-0.02585516768339069,-0.02473248067024225,-0.01985216753475072
2018-07-03,-0.03638936656609437,-0.02996587666606143,-0.025832071591499695,-0.035861679921233125,-0.018502874736359587
2018-07-05,-0.024428902404100006,-0.019989222026731812,-0.019946031247847107,-0.023983044912025075,-0.013363472049820913
2018-07-06,-0.009252656480944865,-0.008221853400287249,-0.013690453071218411,-0.008916178521958806,-0.00784179201619739
2018-07-09,-0.0003387700313389752,0.0,-0.010901042658695292,-0.000141322081755213,-0.007387877353479566
2018-07-10,0.0,0.0,-0.008797898156160944,0.0,-0.005842316340161191
2018-07-11,-0.005075834517972111,-0.006195105246824872,-0.011619769870425678,-0.004994486947876187,-0.006964595766359549
2018-07-12,0.0,0.0,-0.006275813070502623,0.0,-0.002978439598977922
2018-07-13,0.0,0.0,-0.00479949293183457,0.0,-0.0012300087888763578
2018-07-16,-0.002394164995221826,-0.001644306911858462,-0.006988056106029372,-0.002409461761753273,-0.003928763726889661
2018-07-17,0.0,0.0,-0.005325431666606484,0.0,-0.003164580857163757
2018-07-18,-0.0018859355100446784,0.0,-0.005668230671436403,-0.001902887742366688,-0.00445066801106675
2018-07-19,-0.00687853118025783,-0.004386670714132457,-0.0053973894501271324,-0.006789399802587193,-0.0026360358145020024
2018-07-20,-0.007100594348154354,-0.005066916239163111,-0.01096040587674818,-0.007123247127442389,-0.009916887812101538
2018-07-23,-0.003938774266473266,-0.002557822767096374,-0.014738492211780141,-0.004105587867188398,-0.01585538464531644
2018-07-24,0.0,0.0,-0.010408813780074855,-6.898812973887836e-06,-0.011772896240055286
2018-07-25,0.0,0.0,-0.005977079275825137,0.0,-0.008873432262103242
2018-07-26,-0.015151537747780663,-0.008755324922367635,-0.00814944523170158,-0.015019579327243293,-0.010991766223411914
2018-07-27,-0.02844335764736705,-0.018802817287948415,-0.01151657943952522,-0.02816965221099399,-0.013075236552312686
2018-07-30,-0.042172495037082536,-0.028298200279502472,-0.015971739494530457,-0.04179992170683078,-0.017264664785064165
2018-07-31,-0.034843281991879804,-0.022185670468623964,-0.010912403752888489,-0.03448922419560363,-0.012128021694096436
2018-08-01,-0.031178061382532096,-0.021145853946796134,-0.015126938937473189,-0.030933528182647163,-0.017311762222076754
2018-08-02,-0.01799572437716468,-0.01182027194796198,-0.011342573118157229,-0.017863046722181086,-0.014129584004083706
2018-08-03,-0.014987488859808495,-0.008189624454861044,-0.006833990637171383,-0.014836125367307162,-0.009531194561721357
2018-08-06,-0.009189632706821715,-0.0034519440112422695,-0.004415245041402227,-0.009087420289600856,-0.007584272822319327
2018-08-07,-0.005579328997939448,0.0,-0.004512453453472287,-0.005558356118828156,-0.008975817893472238
2018-08-08,-0.00437589442831221,0.0,-0.004360734100840147,-0.004357888380282504,-0.00860463936421485
2018-08-09,-0.004977436259769763,-0.000985179317482876,-0.0018243271205889977,-0.004876549006409103,-0.004588635153715659
2018-08-10,-0.012580882900588009,-0.008148981413889422,-0.0029371916359727246,-0.012342342061875122,-0.003565717029031301
2018-08-13,-0.013674746849318353,-0.010554877810047159,-0.006003174580297865,-0.013447171406194225,-0.006370273691725381
2018-08-14,-0.007493700566565176,-0.0042976689256079,-0.0030890181617156953,-0.007342587553091584,-0.0047729564193498275
2018-08-15,-0.01963682734363359,-0.014106503174583618,-0.00523225241108749,-0.019317671958661298,-0.004888045511583172
2018-08-16,-0.01640971376451761,-0.008495292421783263,-0.000435905177266771,-0.01611689381138115,-0.0013458624807551889
2018-08-17,-0.0161908357027577,-0.00663984338725343,0.0,-0.015886328378645342,0.0
2018-08-20,-0.017065909316406613,-0.006018659303982821,0.0,-0.016690221657863713,0.0
2018-08-21,-0.013455868787558667,-0.003027708488368641,0.0,-0.01314402243127799,-0.0008146178921371039
2018-08-22,-0.009626950196950923,-0.001388978182466416,0.0,-0.009316362063089612,0.0
2018-08-23,-0.011049087374982003,-0.0027691308989784558,-0.00017328158335339072,-0.01071131079353671,0.0
2018-08-24,-0.0018599810282287077,0.0,0.0,-0.0015886826398058274,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,-0.0021116258599312987,0.0,-0.0031062179392323808
2018-08-29,0.0,0.0,0.0,0.0,0.0
2018-08-30,-0.001767172756338642,-0.0029078310784744765,-0.0015697259172308131,-0.0017324299012740907,-0.0006149652183887744
2018-08-31,-0.0004820733223818152,-0.0022488933626403362,-0.0024712029462702345,-0.0004815191959515186,-0.0018750204008367577
2018-09-04,-0.0047657667306196805,-0.005246082958549003,-0.005808850649292818,-0.004777276502744288,-0.005840480098042167
2018-09-05,-0.017617963462226105,-0.013007864615965037,-0.008474761839756262,-0.017527355648672915,-0.008517139733998702
2018-09-06,-0.026400406683341537,-0.018904884917944398,-0.008807316772480367,-0.026191339232886857,-0.0078404974622307
2018-09-07,-0.03014894974920246,-0.021746833512637065,-0.013328769699727405,-0.029981323051287867,-0.013366274416042323
2018-09-10,-0.026882136465140927,-0.019248940998853215,-0.010841863346204295,-0.026712141525406685,-0.010580970087750718
2018-09-11,-0.01938522210371041,-0.013854199721005656,-0.01189629972876416,-0.019355415294706746,-0.01328643600656354
2018-09-12,-0.02227714672712766,-0.015189089466194239,-0.010820358940202945,-0.022196847661727914,-0.011895743231197575
2018-09-13,-0.011834715411410901,-0.007017540187762128,-0.006710959189524801,-0.011840126857125766,-0.008451685703734668
2018-09-14,-0.014726382379391278,-0.008385025575583183,-0.008509671085496051,-0.014746657999060275,-0.011006372194529601
2018-09-17,-0.028917270875823187,-0.01815109855990016,-0.011659228912611286,-0.028799062110137164,-0.013357126793728247
2018-09-18,-0.020884690861141975,-0.011426472097518459,-0.012576441620990808,-0.020936434186607178,-0.01667510631750535
2018-09-19,-0.021634382297284982,-0.011278035693326971,-0.0143018903991039,-0.021732111609474414,-0.019457902536342386
2018-09-20,-0.010817148206069604,-0.001806230526029462,-0.0076836831486089,-0.010976400214935844,-0.013392911113148886
2018-09-21,-0.016225765251677182,-0.004990885255242383,-0.008396537809380988,-0.016334627888223263,-0.014034444010207148
2018-09-24,-0.013489722167565832,-0.005260086888503546,-0.011389442719275111,-0.013651981537141866,-0.016886551542093398
2018-09-25,-0.012148625618662812,-0.005045507893389756,-0.012346339874906187,-0.012334582070070432,-0.01784993094003362
2018-09-26,-0.011451238236204087,-0.006182884528681765,-0.01134298151479074,-0.011581932000016892,-0.015335862541047796
2018-09-27,-0.0030823319912632874,-0.0005874613086506164,-0.009415865095055764,-0.0032895906576771994,-0.013727957558378079
2018-09-28,-0.0032967871998839104,-0.0006433600067207168,-0.01039930959587465,-0.0035261942125320855,-0.015122510269523604
2018-10-01,-0.0012583891536679381,0.0,-0.011242672882726068,-0.001574125770619994,-0.017599340466239344
2018-10-02,-0.0035116718342326214,-0.0014194178489854714,-0.009170682052852652,-0.0037478974929904263,-0.014533113649031315
2018-10-03,-0.0024386228248191033,-0.0006078263588681354,-0.01572934150493066,-0.0028461806759424446,-0.023766928646265395
2018-10-04,-0.021590494987871578,-0.01410681055262819,-0.023122071038437553,-0.02186966331899054,-0.03100116746272452
2018-10-05,-0.033553522806843206,-0.022893050771650048,-0.02976121190523895,-0.03379166623228369,-0.03804217110076291
2018-10-08,-0.03945469116259881,-0.0258761816252705,-0.031065774292093007,-0.03966254851110851,-0.03984058355764286
2018-10-09,-0.03634324410696921,-0.025009164629738123,-0.02799226721004111,-0.03649362552001978,-0.03508154311831069
2018-10-10,-0.07872412806608886,-0.06188454223475193,-0.04751748461959138,-0.07849025231571816,-0.050194181397920645
