Date,Strategy A,Strategy B,Strategy C,Max Sharpe,Min Volatility
2015-07-02,0.00027785189797469023,-0.00031898040463268496,0.0007651393942002427,0.000304946407255988,0.0014120900281003857
2015-07-06,-0.0023158348266306694,-0.002580885652857967,0.005706503593099854,-0.0021225504434040526,0.008990061771144715
2015-07-07,0.0025066955632002674,0.004397713624625266,0.007530805316985712,0.002573356930483025,0.008002085307891121
2015-07-08,-0.017412204513588936,-0.01709485396603111,-0.0066117918168963515,-0.0171698122380634,-0.0027106794088284257
2015-07-09,-0.0005654452690780909,0.0006218893738852427,-0.006795364975389174,-0.0007414946767140934,-0.010101613142091147
2015-07-10,0.015278853147874694,0.01393532941951059,0.0012119022606362322,0.014987743983216067,-0.0031522944615606603
2015-07-13,0.017556782605667065,0.014296759954072313,0.005381234316040029,0.017360262182578117,0.0032198602894993713
2015-07-14,0.0065729171237214334,0.005455534108659066,0.003916580175205686,0.006540780472835965,0.0037580018038771332
2015-07-15,0.0010884200480500983,0.00037815207764324565,0.004039602354024386,0.0011757247172456257,0.005719712162302833
2015-07-16,0.01413317901136435,0.011078613442959129,0.007576732225708049,0.014061700537503725,0.007413886388052713
2015-07-17,0.01473968931823122,0.00779388116159474,0.002574510122162676,0.014640859195982266,0.003257320810268041
2015-07-20,0.0034336641731178563,0.001975686265486054,-0.0013740906162297505,0.003360577240292414,-0.002096017870437254
2015-07-21,-0.0006141173226368313,-0.0022827951166742855,-0.00020544186701592065,-0.0005605093363121894,0.0012372803192206925
2015-07-22,-0.011325015422178342,-0.006559637877335656,0.0014138136292260574,-0.011155216272032217,0.002631397469059799
2015-07-23,-0.0037291281019115052,-0.004679585409104459,0.0016051755050051414,-0.003580137536472008,0.004385114437637458
2015-07-24,-0.00980386167589442,-0.01008798512793041,-0.005232030265520704,-0.00969019290885042,-0.0032582262836128996
2015-07-27,-0.008280940523959224,-0.007049107101968877,-0.0013487172400444836,-0.008152544882160958,0.00036293447106305887
2015-07-28,0.008621939940983703,0.010452535112687067,0.004452942587049957,0.008476737270393676,0.0014420782154746506
2015-07-29,0.0037796479090994595,0.005329329375270975,0.002641595377522954,0.0037122501530169544,0.0010106038482640906
2015-07-30,0.004751226173631329,0.002494268035108105,0.0032243548473631645,0.004775444974561658,0.004377450901388666
2015-07-31,-0.0011596798638122685,-0.001338878254769138,0.002048982494954532,-0.0010804376741317453,0.003418690762174295
2015-08-03,-0.0031267819455581547,-0.0032498455348524136,0.0021869479376145366,-0.0030001447949350064,0.004321414050936016
2015-08-04,-0.0018814208342140537,-0.001917791092523935,-0.004345374249465239,-0.001937671593368188,-0.005263117979985906
2015-08-05,0.007720618272223589,0.0055079201959779,-0.0010250335392814058,0.007576048647823373,-0.0026769183085220555
2015-08-06,-0.016035904086655228,-0.012111719922604625,-0.001361400513663979,-0.01579891852190807,0.0012473870158253094
2015-08-07,-0.001267265264886408,-0.001593722406707354,0.004095024407499115,-0.0011341229883943596,0.006404861498873825
2015-08-10,0.011421955572591402,0.012010795195614876,0.0026056536416511284,0.011201674817164931,-0.0012321677038211413
2015-08-11,-0.012816717935758781,-0.01092014166993821,0.0009377653981061723,-0.012547486500714562,0.004755850764820545
2015-08-12,0.0034497433967957125,0.0023240296754222234,-0.001461509139599704,0.0033654684454860868,-0.002479200448288319
2015-08-13,-0.0016281919455237714,-0.0014363905814642197,-0.002036457298212469,-0.001642742852624157,-0.0023409658132004956
2015-08-14,0.0015406604504868415,0.002591554781028238,0.003123547418136985,0.0015496297829654358,0.00292132513081709
2015-08-17,0.008325002327799202,0.006955835723973958,0.005159129715402333,0.008287691368266773,0.00499899011921627
2015-08-18,-0.0051153397122285504,-0.004005934287918733,-0.004886143899717066,-0.005139349730695563,-0.005653058055922925
2015-08-19,-0.006584566182704532,-0.007245013933484978,-0.0007930061442451338,-0.0064326258861590775,0.0019389707310937935
2015-08-20,-0.027695078041114485,-0.024288376422168467,-0.008489310102443491,-0.027339195818084836,-0.003742467335916909
2015-08-21,-0.043705601087364876,-0.03690389476394662,-0.01685514725858752,-0.043261972726478026,-0.011790082934018105
2015-08-24,-0.038476448885129466,-0.04029172485927662,-0.02539101330207003,-0.03812461384729802,-0.018969445692277938
2015-08-25,-0.0037578234868873572,-0.007762649580843328,-0.013486303793587572,-0.0038778315521529093,-0.01413445605809464
2015-08-26,0.05036197811208987,0.044377832256343175,0.015314829923585103,0.04970640890818393,0.0064735275192497315
2015-08-27,0.025332280536862317,0.025033573053714342,0.015070734528438833,0.025101907697557012,0.011362096024659223
2015-08-28,-0.00018925855673834757,-6.939134095812483e-05,0.0012105518576294829,-0.0001599245234405955,0.0016554909187898668
2015-08-31,-0.012402886938710944,-0.010241141702981404,-0.007920639363740678,-0.012355965304358176,-0.007865966936051334
2015-09-01,-0.03125269426944477,-0.03055017238517127,-0.015026189995186989,-0.03089449320175427,-0.009339119606851829
2015-09-02,0.028203637674795612,0.023592404166470793,0.007946817159365158,0.027855197243862425,0.00372472785439199
2015-09-03,-0.004908702411327237,-0.002096189265834658,0.00238051441493079,-0.004813809513149025,0.003011150083598227
2015-09-04,-0.011896813397200279,-0.013516699775647956,-0.005429978738668483,-0.011703826526899158,-0.0016994754169172167
2015-09-08,0.028191050607940138,0.026661004075649197,0.009177129897567492,0.027790005609515434,0.0030578072536083297
2015-09-09,-0.011233733371521781,-0.012302573643239945,-0.00610337498729656,-0.011086348400619702,-0.003310494968220817
2015-09-10,0.010880068775984464,0.008160663175526661,0.0005641073303439101,0.010712433951517613,-0.0013000686805285187
2015-09-11,0.005524443819378,0.005034339732844062,0.005246575747128457,0.005530949796000334,0.005517584176653522
2015-09-14,-0.0030313175917485724,-0.0033707253321088593,-0.0015999567359970875,-0.0029891080639126363,-0.0007889976808394271
2015-09-15,0.011781511815132983,0.012140287340555056,-0.00016624575226984514,0.011494602197750557,-0.005028769320268739
2015-09-16,0.005634375374177658,0.007150581053777194,0.0036904726784107835,0.0055491510609944035,0.001775957486995303
2015-09-17,0.0003735461754816871,-0.0009372510170408965,0.003533485447013929,0.00048157569078581563,0.005756482817815128
2015-09-18,-0.014222678505395825,-0.015282211008854962,-0.0036510001742918506,-0.013949193579539589,0.0012233172949018207
2015-09-21,0.003132011484563435,0.0041499302096803525,-0.0034188878223930796,0.0029529882491142316,-0.006717792531444782
2015-09-22,-0.014950576863112075,-0.01396513824285417,-0.002226128255038805,-0.014681172740902387,0.001898693424404455
2015-09-23,0.000768268090426627,-0.0004151947995162941,-0.0009921380742103692,0.0007586818258962809,-0.0007559000866658858
2015-09-24,-0.003647104576479321,-0.0036312771167161806,0.0005571265447850363,-0.0035499018809559395,0.0021586927602058456
2015-09-25,-0.008477991041287103,-0.004368772179579483,-0.0036140750096383513,-0.00847369697390639,-0.004913592585228476
2015-09-28,-0.02846878807138109,-0.026783010531370388,-0.008212761804387368,-0.02804301911879262,-0.0017366699641476122
2015-09-29,-0.005200736241608328,-0.0023076460011734468,0.0014836297572864863,-0.005122018224404886,0.0018200066106435684
2015-09-30,0.023022152114960504,0.020840025906609716,0.009807371758282724,0.02277300218013398,0.006416487338514499
2015-10-01,0.004520177060372665,0.003564797955500132,0.003272160816281922,0.004516457985455482,0.0035293182857298985
2015-10-02,0.017511517766151563,0.016224548383867554,0.011385888212026485,0.01740330877807908,0.010026328304066351
2015-10-05,0.014325455387631747,0.016060233758413478,0.005249869219078639,0.01406885631801952,0.0004294823454298758
2015-10-06,-0.004739050788953092,-0.004082567057033304,-0.00033031127639804314,-0.004654037955054958,0.000856074951810131
2015-10-07,0.005999939429422119,0.007095141274046646,0.0035852378079634477,0.005914914326967005,0.0018144284874275658
2015-10-08,0.003976233226594461,0.006501453675035518,0.0020660842986768286,0.003865115038221675,-0.0006130046535704385
2015-10-09,0.004526013800912443,0.0025612103241094974,0.0014074637659589496,0.004505549872422394,0.0017244763905583653
2015-10-12,0.00244053520251053,0.001692201727477638,0.003608283946584612,0.0024874354291211723,0.00463316879569213
2015-10-13,-0.006461288775466367,-0.006381655083921245,-0.0030992423958985603,-0.006385328383563596,-0.001870110492752751
2015-10-14,-0.0016022227842058534,-0.0031982656046709024,0.000623459902028656,-0.0015083447754078146,0.002707655394293194
2015-10-15,0.01642606033061189,0.015890295954252287,0.00725294114029027,0.01622722809603032,0.004144759183147403
2015-10-16,0.004179329679040222,0.0043630409407918735,0.0028573453521452572,0.004143776349553608,0.002208346757740225
2015-10-19,0.0057341478501289345,0.0031130285609519692,-0.0008024644275398175,0.005651669918749121,-0.001291703385583553
2015-10-20,-0.005149613188076496,-0.0032141706875115084,-0.003226791231523119,-0.005156137473937107,-0.003980150036164785
2015-10-21,-0.006101298971493474,-0.0061522721432792915,0.0002508969712810673,-0.005952454925906384,0.0027284188257207403
2015-10-22,0.02036862555259611,0.01863110613384389,0.01081340601651961,0.020192694590523936,0.008484610026937766
2015-10-23,0.02798301593016861,0.019472499717585134,0.003165014193776194,0.02763176029419061,0.00019687166253199752
2015-10-26,0.0006201679493695877,-0.0009188468734179778,0.0011875005656338145,0.0006740317178001873,0.0025912059980246318
2015-10-27,0.0020385696650613294,5.315012409412567e-05,-0.00015942488431401874,0.0020400258715028586,0.000526822454716363
2015-10-28,0.008312463960490346,0.009843443561955434,0.005215883858068748,0.00820008416330398,0.002847537550421702
2015-10-29,-0.0015786445924721448,-0.0010764361135939815,-0.006708051225455903,-0.0017110261245340658,-0.009063928946931752
2015-10-30,-0.004479717596078681,-0.004394732280151248,0.0004339470455876574,-0.004367870521459525,0.002254532111850097
2015-11-02,0.011294213498362682,0.011562620520517708,0.0052605040661858555,0.01114701583188116,0.002737679985119103
2015-11-03,0.003490303171973075,0.00319476145845643,-0.0015403944342593959,0.003381305582692802,-0.003243650490819523
2015-11-04,8.68878249526972e-05,-0.0014731963113545077,-0.0013570614041423788,9.46072052858145e-05,-0.0007091357664125534
2015-11-05,-0.002695150791355294,-0.0018466891805848373,-0.0016560449547600165,-0.0026934557401253967,-0.0019110022863145875
2015-11-06,0.0006974950576741357,8.690788323834076e-05,-0.006176418161728648,0.0005540280539826103,-0.008344409951468085
2015-11-09,-0.010628309168516092,-0.009979763198817326,-0.00785075449732251,-0.010580962157147095,-0.007284369632530268
2015-11-10,-0.002553437133407166,-0.0001234179511677147,0.002566902619962841,-0.0024987921345658803,0.002659774532985674
2015-11-11,-0.001235879545306462,-0.002583691091418927,-0.003201510313791833,-0.001245885811256269,-0.0029174019280812135
2015-11-12,-0.009722549988396834,-0.011841095895232079,-0.0064504774794651,-0.009590560469832426,-0.003562000967520557
2015-11-13,-0.019635865027177957,-0.015432284615893577,-0.0044516965567761736,-0.01939443221195963,-0.001862576049532621
2015-11-16,0.014384423448529304,0.01479573686418545,0.008756718485568847,0.014242874758246354,0.006279614900836292
2015-11-17,0.0006285513130706022,-5.048406749086354e-05,0.00023120157209248758,0.0006372781644780321,0.0006019351517545826
2015-11-18,0.019194351808419663,0.017530304905465033,0.010354729223571724,0.019033094262201903,0.008243993067045874
2015-11-19,0.0007041245662480211,-7.90405649649939e-05,0.0021491100752794702,0.000758383083115879,0.00330725086901441
2015-11-20,0.006771850719922812,0.005207829079327042,0.0009612908434137868,0.006678282632097167,-6.384009847604038e-05
2015-11-23,-0.002882731360438484,-0.002014432229166474,0.0005410768087833919,-0.0028261886259862237,0.0011861831249611711
2015-11-24,-0.0008761460715926983,0.0002314165330219442,0.0007701215268098859,-0.0008672033258605136,0.0005485597958908879
2015-11-25,0.0008769143766789167,0.0003668484146121531,0.0008411242688098452,0.0008895691189101582,0.001220434796925162
2015-11-27,0.0014015450337998558,0.0012738115218994261,0.00029122276940594103,0.0013791408199215244,-3.6536799957663795e-05
2015-11-30,-0.002537051305399829,-0.0033440531723203937,-0.0009033973583139066,-0.00247778172981625,0.00034553059020729225
2015-12-01,0.009998371428938668,0.009766808951492956,0.011123997427262954,0.010030630520608442,0.011734498695473407
2015-12-02,-0.0061652932114386605,-0.008185071796325438,-0.00599256461991815,-0.006107880996592107,-0.004369856475703778
2015-12-03,-0.01695088130676048,-0.0154767178722236,-0.019274822578048537,-0.01704381845074794,-0.02130281567668217
2015-12-04,0.02337611291331254,0.021439315380232693,0.015215240791953466,0.0232378271094124,0.013575214981461593
2015-12-07,-0.0045163566062857985,-0.005287171056275797,0.00024647367710708447,-0.004385385132706261,0.0026686270808103287
2015-12-08,8.6967846621544e-05,-0.00331644697444744,-0.003834764148611347,8.589009541379319e-05,-0.002717477075142016
2015-12-09,-0.015179025352013098,-0.011479336951862151,-0.005094626967404014,-0.01504268533835049,-0.004074724218186606
2015-12-10,0.004517633885421368,0.003549288844269194,0.002074376705122205,0.004486504434336657,0.001882741237041177
2015-12-11,-0.023015675080240938,-0.02119840024376407,-0.00532507231273691,-0.022652951294101907,6.49713381410625e-05
2015-12-14,0.0075816364377789824,0.006317045491907036,-0.0021400264797991403,0.007389336812672522,-0.00489714127842532
2015-12-15,0.0060917722219615555,0.008294820951780357,0.003941191642578622,0.0059835892625214274,0.001418074937477482
2015-12-16,0.014869444542859211,0.014750865634340915,0.007923162082244683,0.014711288797321928,0.005348258567659554
2015-12-17,-0.014564272012990376,-0.014901187283675787,-0.0046207492221499655,-0.014324478179672702,-0.0005443812910196711
2015-12-18,-0.019182195800688584,-0.018498720103127198,-0.008469531742095148,-0.018951521113068092,-0.00488423090301306
2015-12-21,0.011108271944137105,0.009678838536432144,0.004852102636540633,0.011000798503619545,0.0035522164164086853
2015-12-22,0.006573398500053118,0.007823715225790506,0.0025547159131690473,0.0064470282467555835,4.870159530641002e-05
2015-12-23,0.0074252615248717735,0.009904260711348645,0.0044212818420096495,0.007289966925615004,0.0013579514872295384
2015-12-24,-0.0001773765023396212,-0.0009139989354928768,0.0013011806712962982,-0.0001235690157342157,0.0024363426726846113
