Date,Max Sharpe Portfolio,Min Volatility Portfolio
2015-06-05,-0.0024634134398880854,-0.007507660863717196
2015-06-08,-0.010068904112504646,-0.0033633052887404435
2015-06-09,-0.0017210153005160131,-0.0044487732802398205
2015-06-10,0.013492810825168438,0.0005120163903149597
2015-06-11,0.0016445184674876757,0.013080334011298213
2015-06-12,-0.008131188376049257,-0.003418386292468764
2015-06-15,-0.004904102793995856,-0.0010224899500923465
2015-06-16,0.0054750188758672606,0.0067916207259800555
2015-06-17,0.002659253243175951,-0.003553361800785209
2015-06-18,0.014389748730309517,0.0019318534384974578
2015-06-19,-0.0047785112177386405,0.0051262173501558424
2015-06-22,0.0071113005008151976,-0.009005111923325265
2015-06-23,0.0007497126253797609,-0.0030052760047905285
2015-06-24,-0.005018292933016515,0.0015342331146383941
2015-06-25,-0.002010847484124666,-0.003296215294755362
2015-06-26,-0.006674670213757756,-0.006316702906951922
2015-06-29,-0.023144138964109773,0.005285105983835699
2015-06-30,0.003463243944261176,-0.0029008531123116974
2015-07-01,0.007739673747048132,-0.003893051418145096
2015-07-02,0.00030494640725598794,0.0014120900281003857
2015-07-06,-0.002122550443404052,0.008990061771144715
2015-07-07,0.002573356930483025,0.008002085307891121
2015-07-08,-0.017169812238063395,-0.0027106794088284257
2015-07-09,-0.0007414946767140934,-0.010101613142091147
2015-07-10,0.014987743983216065,-0.0031522944615606603
2015-07-13,0.017360262182578117,0.0032198602894993713
2015-07-14,0.006540780472835964,0.0037580018038771332
2015-07-15,0.0011757247172456257,0.005719712162302833
2015-07-16,0.014061700537503724,0.007413886388052713
2015-07-17,0.014640859195982264,0.003257320810268041
2015-07-20,0.0033605772402924136,-0.002096017870437254
2015-07-21,-0.0005605093363121893,0.0012372803192206925
2015-07-22,-0.011155216272032217,0.002631397469059799
2015-07-23,-0.0035801375364720076,0.004385114437637458
2015-07-24,-0.009690192908850419,-0.0032582262836128996
2015-07-27,-0.008152544882160958,0.00036293447106305887
2015-07-28,0.008476737270393676,0.0014420782154746506
2015-07-29,0.003712250153016954,0.0010106038482640906
2015-07-30,0.004775444974561657,0.004377450901388666
2015-07-31,-0.001080437674131745,0.003418690762174295
2015-08-03,-0.003000144794935006,0.004321414050936016
2015-08-04,-0.0019376715933681879,-0.005263117979985906
2015-08-05,0.007576048647823372,-0.0026769183085220555
2015-08-06,-0.015798918521908067,0.0012473870158253094
2015-08-07,-0.0011341229883943596,0.006404861498873825
2015-08-10,0.011201674817164931,-0.0012321677038211413
2015-08-11,-0.01254748650071456,0.004755850764820545
2015-08-12,0.0033654684454860863,-0.002479200448288319
2015-08-13,-0.0016427428526241568,-0.0023409658132004956
2015-08-14,0.0015496297829654358,0.00292132513081709
2015-08-17,0.008287691368266773,0.00499899011921627
2015-08-18,-0.005139349730695562,-0.005653058055922925
2015-08-19,-0.006432625886159077,0.0019389707310937935
2015-08-20,-0.027339195818084833,-0.003742467335916909
2015-08-21,-0.04326197272647802,-0.011790082934018105
2015-08-24,-0.03812461384729801,-0.018969445692277938
2015-08-25,-0.0038778315521529085,-0.01413445605809464
2015-08-26,0.049706408908183924,0.0064735275192497315
2015-08-27,0.02510190769755701,0.011362096024659223
2015-08-28,-0.00015992452344059548,0.0016554909187898668
2015-08-31,-0.012355965304358174,-0.007865966936051334
2015-09-01,-0.030894493201754268,-0.009339119606851829
2015-09-02,0.02785519724386242,0.00372472785439199
2015-09-03,-0.004813809513149025,0.003011150083598227
2015-09-04,-0.011703826526899158,-0.0016994754169172167
2015-09-08,0.027790005609515434,0.0030578072536083297
2015-09-09,-0.0110863484006197,-0.003310494968220817
2015-09-10,0.010712433951517613,-0.0013000686805285187
2015-09-11,0.005530949796000333,0.005517584176653522
2015-09-14,-0.002989108063912636,-0.0007889976808394271
2015-09-15,0.011494602197750555,-0.005028769320268739
2015-09-16,0.005549151060994403,0.001775957486995303
2015-09-17,0.0004815756907858156,0.005756482817815128
2015-09-18,-0.013949193579539587,0.0012233172949018207
2015-09-21,0.002952988249114231,-0.006717792531444782
2015-09-22,-0.014681172740902386,0.001898693424404455
2015-09-23,0.0007586818258962808,-0.0007559000866658858
2015-09-24,-0.003549901880955939,0.0021586927602058456
2015-09-25,-0.008473696973906389,-0.004913592585228476
2015-09-28,-0.02804301911879262,-0.0017366699641476122
2015-09-29,-0.005122018224404886,0.0018200066106435684
2015-09-30,0.022773002180133978,0.006416487338514499
2015-10-01,0.004516457985455482,0.0035293182857298985
2015-10-02,0.01740330877807908,0.010026328304066351
2015-10-05,0.014068856318019518,0.0004294823454298758
2015-10-06,-0.004654037955054958,0.000856074951810131
2015-10-07,0.005914914326967005,0.0018144284874275658
2015-10-08,0.0038651150382216742,-0.0006130046535704385
2015-10-09,0.004505549872422393,0.0017244763905583653
2015-10-12,0.0024874354291211723,0.00463316879569213
2015-10-13,-0.006385328383563596,-0.001870110492752751
2015-10-14,-0.0015083447754078144,0.002707655394293194
2015-10-15,0.016227228096030315,0.004144759183147403
2015-10-16,0.004143776349553608,0.002208346757740225
2015-10-19,0.00565166991874912,-0.001291703385583553
2015-10-20,-0.0051561374739371064,-0.003980150036164785
2015-10-21,-0.005952454925906383,0.0027284188257207403
2015-10-22,0.020192694590523932,0.008484610026937766
2015-10-23,0.027631760294190608,0.00019687166253199752
2015-10-26,0.0006740317178001872,0.0025912059980246318
2015-10-27,0.0020400258715028586,0.000526822454716363
2015-10-28,0.008200084163303978,0.002847537550421702
2015-10-29,-0.0017110261245340656,-0.009063928946931752
2015-10-30,-0.004367870521459524,0.002254532111850097
2015-11-02,0.01114701583188116,0.002737679985119103
2015-11-03,0.0033813055826928014,-0.003243650490819523
2015-11-04,9.46072052858145e-05,-0.0007091357664125534
2015-11-05,-0.0026934557401253963,-0.0019110022863145875
2015-11-06,0.0005540280539826102,-0.008344409951468085
2015-11-09,-0.010580962157147093,-0.007284369632530268
2015-11-10,-0.0024987921345658803,0.002659774532985674
2015-11-11,-0.0012458858112562687,-0.0029174019280812135
2015-11-12,-0.009590560469832424,-0.003562000967520557
2015-11-13,-0.01939443221195963,-0.001862576049532621
2015-11-16,0.014242874758246352,0.006279614900836292
2015-11-17,0.000637278164478032,0.0006019351517545826
2015-11-18,0.0190330942622019,0.008243993067045874
2015-11-19,0.0007583830831158789,0.00330725086901441
2015-11-20,0.006678282632097166,-6.384009847604038e-05
2015-11-23,-0.0028261886259862232,0.0011861831249611711
2015-11-24,-0.0008672033258605135,0.0005485597958908879
2015-11-25,0.0008895691189101581,0.001220434796925162
2015-11-27,0.0013791408199215242,-3.6536799957663795e-05
2015-11-30,-0.0024777817298162496,0.00034553059020729225
2015-12-01,0.01003063052060844,0.011734498695473407
2015-12-02,-0.006107880996592106,-0.004369856475703778
2015-12-03,-0.017043818450747938,-0.02130281567668217
2015-12-04,0.023237827109412395,0.013575214981461593
2015-12-07,-0.00438538513270626,0.0026686270808103287
2015-12-08,8.589009541379319e-05,-0.002717477075142016
2015-12-09,-0.015042685338350488,-0.004074724218186606
2015-12-10,0.004486504434336656,0.001882741237041177
2015-12-11,-0.022652951294101904,6.49713381410625e-05
2015-12-14,0.007389336812672521,-0.00489714127842532
2015-12-15,0.005983589262521427,0.001418074937477482
2015-12-16,0.014711288797321927,0.005348258567659554
2015-12-17,-0.0143244781796727,-0.0005443812910196711
2015-12-18,-0.018951521113068092,-0.00488423090301306
2015-12-21,0.011000798503619543,0.0035522164164086853
2015-12-22,0.006447028246755583,4.870159530641002e-05
2015-12-23,0.007289966925615003,0.0013579514872295384
2015-12-24,-0.0001235690157342157,0.0024363426726846113
2015-12-28,-0.0005018030152912217,0.0006184130185424551
2015-12-29,0.015425340055324114,-0.004424482357803139
2015-12-30,-0.008935814970177957,-0.0037201580446787354
2015-12-31,-0.012288985277507441,-0.001979315471209619
2016-01-04,-0.020829451999800443,-0.00225791342113121
2016-01-05,-0.00175432191213046,-0.0014829999052437327
2016-01-06,-0.00939371265195064,0.0018314510699969175
2016-01-07,-0.031000633597679343,-0.009728268452994895
2016-01-08,-0.00808490380973906,-0.0024175828777078336
2016-01-11,0.0029451611120689474,-0.005612718587426017
2016-01-12,0.011621337330844375,0.011592226223181661
2016-01-13,-0.03407083602969076,-0.0056926613271876675
2016-01-14,0.021006977061538454,0.002155131428547014
2016-01-15,-0.03059656720642448,-0.0009697905451297745
2016-01-19,0.002131890607355957,-0.0011213508033971796
2016-01-20,-0.002947948525712098,0.00012120031422820955
2016-01-21,0.000923442135723996,-0.0012632112581180363
2016-01-22,0.02864363421898048,0.007059794254989775
2016-01-25,-0.014652066664440628,-0.0037456025319775876
2016-01-26,0.008923169404991117,0.006347813722539674
2016-01-27,-0.024676199141914146,-0.005010548469863103
2016-01-28,0.013994097954796047,0.003128846105442478
2016-01-29,0.020769426724960644,0.015570799812061208
2016-02-01,0.0026334651233646793,-0.0018516677749285538
2016-02-02,-0.02126913690356856,0.0022179790405035815
2016-02-03,-0.004821858446417919,-0.0019299715294514722
2016-02-04,-5.1301251301027014e-05,0.0033795454068794814
2016-02-05,-0.034382382277612956,-0.007881788824567073
2016-02-08,-0.014944147693157678,0.005899550742027696
2016-02-09,-0.003064323472525419,0.0006086807534857357
2016-02-10,0.0038843770390368224,0.004499803488384643
2016-02-11,-0.001377764612558436,-0.0019144592648220387
2016-02-12,0.014933388588766304,7.228012738429851e-06
2016-02-16,0.0222350568286523,0.0016927241339012022
2016-02-17,0.022376011973421345,0.0038986752141833563
2016-02-18,-0.011189469602078356,0.004966920196658772
2016-02-19,0.0029385830965113317,0.0002609020158876059
2016-02-22,0.01607815836759922,0.0061711401693869405
2016-02-23,-0.016266648004081254,-0.0034034232960730125
2016-02-24,0.009438329272685963,0.0009551504691574192
2016-02-25,0.009792213827025338,0.007387150387047337
2016-02-26,-0.0013337943745794709,-0.0063645324464208135
2016-02-29,-0.00886649332169006,-0.0010836224061778828
2016-03-01,0.03162973469968309,0.000760231045390412
2016-03-02,0.00041575870710336795,0.0042840732948437946
2016-03-03,-0.001834344791998807,0.00375894319338682
2016-03-04,0.00031747751188681547,-0.002101358145741773
2016-03-07,-0.006092230223987729,0.00017431776395480413
2016-03-08,-0.008106113130783453,0.0012433990374136452
2016-03-09,0.006315721220878126,-0.0011568130059664903
2016-03-10,-0.0015487734973249647,-0.0019158442692107276
2016-03-11,0.017227934384730654,0.001613340788800528
2016-03-14,0.001701881200778226,0.0011704376563885879
2016-03-15,-0.00036396305090492966,-0.00020578863629254973
2016-03-16,0.008852073425136907,0.004233109896134436
2016-03-17,-0.0005093715246414344,0.005109774434288462
2016-03-18,0.0015740600155389574,0.002911440941290788
2016-03-21,0.003802335688776722,-0.003608916308353619
2016-03-22,0.0030283552879288066,-0.00036460252667934917
2016-03-23,-0.008048695272382726,0.003319758894585388
2016-03-24,0.00027982559573495696,1.6882767269391595e-05
2016-03-28,-0.001371747745451029,0.0009878794881527518
2016-03-29,0.016001892688390987,0.009943013598653586
2016-03-30,0.0047265345231503894,-0.0038681801868424757
2016-03-31,-0.0013841419101553504,0.002844492664163793
2016-04-01,0.010545261472972484,0.004490572219005683
2016-04-04,-0.0037641964203597427,-0.0011074706803275449
2016-04-05,-0.00945079756578958,0.001594962220643887
2016-04-06,0.01621605017459371,0.000863691773922275
2016-04-07,-0.014117197231655366,0.001487772978857738
2016-04-08,-0.0007827778802960107,-0.002301171064447964
2016-04-11,-0.003646592496419847,-0.001762606698995146
2016-04-12,0.008238052547562541,0.0003358711920257943
2016-04-13,0.012696044554623436,0.006458416451336921
2016-04-14,4.467196235813216e-05,-0.0026327671576145883
2016-04-15,-0.002420050993418476,0.004245567964124858
2016-04-18,0.005243911170814034,0.0007422822024808237
2016-04-19,-0.006079171879328074,-0.00033366887655651906
2016-04-20,0.0007048021672247846,-0.005664052711083446
2016-04-21,3.0171894296408302e-05,-0.0056857410748957764
2016-04-22,-0.014965466577595855,-0.0014412584621076895
2016-04-25,-3.957538621974718e-05,-0.003052177069447026
2016-04-26,-0.004855866967350458,-0.0018571880734512885
2016-04-27,-0.00784759654709019,0.006428842058893254
2016-04-28,-0.011931172467195147,-0.0017738062947039797
2016-04-29,-0.005196527111639458,-0.0009946114753438828
2016-05-02,0.009276261148621854,-0.0020220284492954506
2016-05-03,-0.009072906026271156,0.0030853498364426324
2016-05-04,-0.006320356306415091,0.0005449429236585
2016-05-05,-0.00022103735568255827,0.003613355950935795
2016-05-06,0.005242233135467925,-0.0007302692791484591
2016-05-09,0.002842726861422853,0.002111800885262687
2016-05-10,0.013567515917790603,0.005595200350573409
2016-05-11,-0.00890148413902255,-0.0010459262621955955
2016-05-12,-0.0044168928232664485,-0.0024006581258105937
2016-05-13,-0.0035622013340963344,0.0014825388027078328
2016-05-16,0.012313575278688281,-0.0003621605179613971
2016-05-17,-0.012409854781784205,-0.00324328953179716
2016-05-18,0.0034345037657671877,-0.007744001913699612
2016-05-19,-0.005106156546314952,0.0008443313979950432
2016-05-20,0.010916668105336508,0.003252905889104848
2016-05-23,-0.001282018386624875,0.0006251038331710918
2016-05-24,0.0197995268260583,0.0033357706535768546
2016-05-25,0.0070896523464858375,0.0009403472373593555
2016-05-26,0.0029484550641288637,0.0029987975836267768
2016-05-27,0.005139736451480493,0.0011119542248884313
2016-05-31,0.0019086131314434908,0.00047747817949770125
2016-06-01,0.00012914598433677398,0.0031578489361617744
2016-06-02,0.002132398327353915,0.005347088551202271
2016-06-03,-0.004525137408379077,0.006544316031741428
2016-06-06,0.003532281115508286,-0.0018437969819332608
2016-06-07,-0.002485855512437633,0.002030783113922322
2016-06-08,0.0017592505327449922,0.004417666322952477
2016-06-09,-0.001555818385565378,0.0029619669323406378
2016-06-10,-0.011191863343245791,-0.0015516693626689147
2016-06-13,-0.008234077979336788,-0.00097953138836908
2016-06-14,-8.265543237261169e-06,-0.0012844086732849177
2016-06-15,-0.002806211718735199,0.0015035013920830882
2016-06-16,0.0029885572827851015,0.004022509404955597
2016-06-17,-0.01166477300712855,-0.00512209358092465
2016-06-20,0.006134147611122314,-0.0030435477447328884
2016-06-21,0.003099931952075823,-0.0012905109942596854
2016-06-22,-0.00237997588511984,0.00018239206377823874
2016-06-23,0.01402735194968244,-0.0005155083759801546
2016-06-24,-0.040552138187037845,-0.001179084946959447
2016-06-27,-0.019430725762717687,0.005821200951180735
2016-06-28,0.021726168762402468,0.009211690828042258
2016-06-29,0.017473925905973995,0.003356257718504942
2016-06-30,0.011498389898581925,0.00812901318205199
2016-07-01,0.005101402305870077,0.00862747281345028
2016-07-05,-0.005934498310580639,0.0037207556197655037
2016-07-06,0.008129695801816245,0.003575330958882925
2016-07-07,0.0029242952997255546,-0.0003103997109860508
2016-07-08,0.015390939382464943,0.010726472401371166
2016-07-11,0.005575606679098069,-0.0032793932655126755
2016-07-12,0.004850245514219136,-0.0058603594429680415
2016-07-13,-0.0022881228267353877,0.0064583010935278535
2016-07-14,0.006634212011675759,-0.00555553633082888
2016-07-15,-0.0016726084554027887,-0.005357680389438806
2016-07-18,0.006546212539959342,0.0006852178706044243
2016-07-19,-0.003555153326414571,0.0026652252064451516
2016-07-20,0.011518189710734344,-0.0011560115327158712
2016-07-21,-0.0022529987531855924,-0.0005639418040463762
2016-07-22,0.0041305846754967224,0.0029613877147479043
2016-07-25,7.852264750397644e-05,-0.001607523668819678
2016-07-26,0.0011472775253686578,0.0010852521664141128
2016-07-27,0.006988408669373869,0.006430994398910427
2016-07-28,0.0034393281943135745,-0.0005043836407588935
2016-07-29,0.002231202214824787,0.005334932044591897
2016-08-01,0.005139321703305437,-0.006363083530692863
2016-08-02,-0.007620657753217389,-0.008564766750453121
2016-08-03,0.0032797407494587504,0.0016253197106440318
2016-08-04,0.0029028948721317835,0.004636767686950883
2016-08-05,0.009409753071205876,-0.0021020914984374597
2016-08-08,-0.0010851649164621878,0.0007764660317032893
2016-08-09,0.0023835671140123174,0.005713315855038232
2016-08-10,-0.002506401659551234,0.0010357327059485036
2016-08-11,0.004165219679785061,-0.002865268197263155
2016-08-12,0.0007536013410004585,0.004276404175098837
2016-08-15,0.004138482528576999,-0.003926344658067797
2016-08-16,-0.005495682765802344,-0.0037791247990648404
2016-08-17,0.001833072831067688,0.00415944043621504
2016-08-18,0.0002694060847191411,0.0018739411790073056
2016-08-19,-0.0003027289091466869,-0.0035490285601979792
2016-08-22,0.0008382364717921702,0.004649577754853785
2016-08-23,0.0017827512388684005,0.001492341253107909
2016-08-24,-0.006425444819043091,-0.0035901520883259916
2016-08-25,-0.001646309400151471,-0.0024090601311455135
2016-08-26,0.0013879320136030318,-0.004057487396111443
2016-08-29,0.0014841048533352217,0.009594703774614822
2016-08-30,-0.003253967084970223,-0.0028701467265351815
2016-08-31,-0.0010076597989994872,-0.000474569343868598
2016-09-01,0.0025607497647964794,0.0006343989010277081
2016-09-02,0.0031498560748757934,-0.002503695961979049
2016-09-06,0.006240622968681548,0.0053871859200210065
2016-09-07,0.0005809768036039482,-0.0004364251261100288
2016-09-08,-0.005910996069781431,-0.00796641084811216
2016-09-09,-0.02508260295779625,-0.01980698862529459
2016-09-12,0.0177740887835131,0.006696531348607003
2016-09-13,-0.008966389549781921,-0.012696862353626662
2016-09-14,0.004736291056461539,0.0006654765288931664
2016-09-15,0.015350667364165906,0.002078225581721849
2016-09-16,-0.00040050886948647197,0.0027513476780417546
2016-09-19,-0.004334833193535871,-0.0017304308953093896
2016-09-20,0.0018978016419160032,0.0019607877218158266
2016-09-21,0.009813571831652382,0.009495315742637431
2016-09-22,0.007954789698413163,0.0072156316471431205
2016-09-23,-0.006330397794770759,-0.002973074661769729
2016-09-26,-0.008229768084772233,-9.80068808526316e-05
2016-09-27,0.009859970924502802,0.006837514953725372
2016-09-28,0.0016542719137125981,0.0010139686931285368
2016-09-29,-0.007155903870222329,-0.0026368791265825777
2016-09-30,0.007315348478695141,-0.0015781559368512697
2016-10-03,-0.001449823044577743,-0.0028985516923472282
2016-10-04,-0.0016152880719908784,-0.008744462840461393
2016-10-05,0.0034725384900723163,-0.0006049027287586082
2016-10-06,-0.0005514423824591826,-0.0027757171939407368
2016-10-07,-0.002164014380255385,-0.0011568823170805887
2016-10-10,0.0062163264232076845,-0.0009387385474900118
2016-10-11,-0.014146694061628644,-0.0068880541936420375
2016-10-12,-0.0008326723492646363,0.0011239066291903296
2016-10-13,-0.0035082111222886152,0.0006191860838463707
2016-10-14,0.0010546411979713835,-0.007524742602440616
2016-10-17,-0.002647522496183071,0.0019841050564633027
2016-10-18,0.008848031525186898,0.00459778010596692
2016-10-19,-7.417712723598124e-05,0.0016445465959951215
2016-10-20,-0.001167628716268521,-0.00024952513317547467
2016-10-21,0.0037145885388642657,0.0010451512041954583
2016-10-24,0.01186133202171719,-0.0004982744954691784
2016-10-25,-0.0031241879940725097,-3.6058843069997765e-05
2016-10-26,-0.006792233562919371,-0.004647031123054929
2016-10-27,-0.0046190691600646915,-0.007223307059275691
2016-10-28,-0.006239582300975971,-0.0025522611271574193
2016-10-31,-0.0008728121152397173,0.003414435732413364
2016-11-01,-0.007451217595375584,-0.003193164368321468
2016-11-02,-0.007893509785203073,-0.0002818311114121384
2016-11-03,-0.009787262794974756,-0.006299728678839484
2016-11-04,-0.003389672866914147,0.004464694563015276
2016-11-07,0.02345603884627009,0.005144177050095404
2016-11-08,0.006432464442972882,-0.00023213202275906885
2016-11-09,0.004178406183333934,-0.018763397436004678
2016-11-10,-0.016123534139718388,-0.00708874941795136
2016-11-11,0.00037389206743369715,-0.004137318732452956
2016-11-14,-0.010057612078614712,-0.0029761030512819486
2016-11-15,0.013783335477151893,0.00623021212345891
2016-11-16,0.005960327688363394,0.004167521446051504
2016-11-17,0.0070647795498122255,-0.0058466682304008635
2016-11-18,-0.0037276277587252127,-0.0025999599678042636
2016-11-21,0.010323353205516958,0.004749992464630536
2016-11-22,0.003005060429446886,0.0006910168236701006
2016-11-23,-0.004032391077266064,-0.001912339708037007
2016-11-25,0.003193216296809371,0.0024840602002440086
2016-11-28,-0.002184834231928689,0.0019851556720175173
2016-11-29,0.003464674800292125,0.0031923684161329446
2016-11-30,-0.012137988370163418,-0.010052679566455327
2016-12-01,-0.01720431142068954,-0.007505514062439339
2016-12-02,0.002040404752162509,0.004282175127223538
2016-12-05,0.007694900314520987,0.002083614158539867
2016-12-06,0.0023728384141550075,0.0009959287087769055
2016-12-07,0.01262454445831213,0.010569099492308259
2016-12-08,0.0016486158360995945,-0.005436148086637952
2016-12-09,0.007654018805530844,-0.004185975464128917
2016-12-12,-0.004457367196245498,0.0005188088959658515
2016-12-13,0.012521016786239108,0.004963115595718465
2016-12-14,-0.0021642560536214665,-0.0098609747007599
2016-12-15,0.0016147810195857864,0.0046301588870297315
2016-12-16,-0.0036927606306183126,-0.00214841066064333
2016-12-19,0.004157540701822059,0.006928858877946123
2016-12-20,0.0037486453675383367,-0.0010360803358649142
2016-12-21,-0.0007004244826642922,0.001203868085515233
2016-12-22,-0.002811847099088873,-0.0017623890896698237
2016-12-23,0.0006793025241296767,0.0017799071399793279
2016-12-27,0.005078187512091713,-0.0006699983823454684
2016-12-28,-0.007640267361787702,0.00035670434794112795
2016-12-29,-0.0013708799305536148,0.0018601078768529463
2016-12-30,-0.01016082651968382,-0.0008039552531435479
2017-01-03,0.00890253401999316,0.00578689053814469
2017-01-04,0.005423014062383246,0.004783419310308456
2017-01-05,0.005745867059769715,0.008319659273426823
2017-01-06,0.008599395188706229,-0.0034773009014971708
2017-01-09,0.00331996131070617,0.0029782149267022755
2017-01-10,0.0021788883605176244,-0.0003602533994973071
2017-01-11,0.0026981122511838436,0.003125486662298176
2017-01-12,-0.0015525567961829502,-0.0023421542657909257
2017-01-13,0.003345268162626425,-0.001607920383334149
2017-01-17,-0.0028795478365839493,0.004222703060489979
2017-01-18,0.0018981841783976593,-0.006103120303412293
2017-01-19,-0.000548936435741747,-0.005445987164762091
2017-01-20,0.002157568954815857,0.0005324908886003819
2017-01-23,0.0008941739515648482,0.004381496789473024
2017-01-24,0.00660257714254997,-0.0009297679640832782
2017-01-25,0.009854879719107016,-0.003080862111903885
2017-01-26,0.0010564979187949095,0.001400113596996609
2017-01-27,0.0019249053363848178,0.0013010042176517958
