,Max Sharpe Portfolio,Min Volatility Portfolio
2015-04-02,-0.03608994888504857,-0.012782023240276996
2015-04-06,-0.028328387564540147,-0.012863767118492797
2015-04-07,-0.029888268765359105,-0.009447282121314737
2015-04-08,-0.022257986344880187,-0.007780023151852999
2015-04-09,-0.01629143314801529,-0.012937895444195324
2015-04-10,-0.012280732796062122,-0.00973277788523741
2015-04-13,-0.0147217171248617,-0.010968332330804964
2015-04-14,-0.017468594188323805,-0.006250267889370664
2015-04-15,-0.01139213890946622,-0.004719675635907139
2015-04-16,-0.012799545285125391,-0.007589858145951034
2015-04-17,-0.027948889190285042,-0.0063945032401830915
2015-04-20,-0.013588450581951239,-0.00718638280567907
2015-04-21,-0.009456313212195977,-0.010195047047694694
2015-04-22,-0.004239125680304379,-0.016386977321513063
2015-04-23,-0.0004776711666338862,-0.012935459728489529
2015-04-24,0.0,-0.008489346657975627
2015-04-27,-0.0025105319421118155,-0.010327466060931711
2015-04-28,-0.004606421452967857,-0.016485093250806493
2015-04-29,-0.010901653468144201,-0.024967138734780403
2015-04-30,-0.026294881725002606,-0.028392871504104078
2015-05-01,-0.01369100939370771,-0.030926498046596973
2015-05-04,-0.012164020655609509,-0.034757263702053454
2015-05-05,-0.028121481448754038,-0.04043912562020413
2015-05-06,-0.03490515232675073,-0.051300166018377835
2015-05-07,-0.029051644183600733,-0.04255111707502135
2015-05-08,-0.017019576316446128,-0.03549224360138614
2015-05-11,-0.02100541855960536,-0.05053308392664613
2015-05-12,-0.02537010250572469,-0.050440114690947
2015-05-13,-0.023472955025918618,-0.05456725316945654
2015-05-14,-0.009297875346983342,-0.04875126774367744
2015-05-15,-0.009112623575985301,-0.03773547457694071
2015-05-18,-0.0049678064787296305,-0.04533507397508485
2015-05-19,-0.0061240704456957396,-0.0501619789174409
2015-05-20,-0.005482416406821011,-0.049570967740116045
2015-05-21,-0.00024993027324116124,-0.0409741955034536
2015-05-22,-0.0012322303884176877,-0.04177448216963964
2015-05-26,-0.012448629496983998,-0.03730003606092014
2015-05-27,0.0,-0.03199257367174946
2015-05-28,-0.0022543906050433993,-0.03379133487399344
2015-05-29,-0.008126937151944347,-0.03529178450442316
2015-06-01,-0.004923125132316408,-0.0401518044195337
2015-06-02,-0.008174863096038543,-0.04799298119686579
2015-06-03,-0.00537732418866288,-0.05533764242721706
2015-06-04,-0.012755374985955581,-0.052091149607855214
2015-06-05,-0.015187366663672486,-0.059207727786315445
2015-06-08,-0.025103350637519006,-0.06237189941105792
2015-06-09,-0.02678116268749353,-0.06654319425175992
2015-06-10,-0.013649705024145531,-0.06606524906756583
2015-06-11,-0.012027633748645905,-0.05384907058061095
2015-06-12,-0.02006102316896674,-0.05708337994834478
2015-06-15,-0.024866744643189387,-0.05804750271612258
2015-06-16,-0.019527871663625018,-0.05165011861268065
2015-06-17,-0.016920547976502887,-0.055019948854981515
2015-06-18,-0.0027742816799545267,-0.05319438589386549
2015-06-19,-0.007539535961564314,-0.04834085452760972
2015-06-22,-0.0004818513666084989,-0.05691065164544473
2015-06-23,0.0,-0.05974489543442829
2015-06-24,-0.005018292933016366,-0.05830232491679588
2015-06-25,-0.007019049395422194,-0.06140636319644066
2015-06-26,-0.013646869769251446,-0.06733518035048436
2015-06-29,-0.036475163682996636,-0.06240594793124177
2015-06-30,-0.03313824212847649,-0.06512577055527025
2015-07-01,-0.025655047564053568,-0.06876528399999737
2015-07-02,-0.025357924571380197,-0.06745029674371306
2015-07-06,-0.02742665154074153,-0.059066617306776426
2015-07-07,-0.024923873174080735,-0.05153718810942276
2015-07-08,-0.04166574718949978,-0.05410816672365404
2015-07-09,-0.04237634693647163,-0.06366320009767501
2015-07-10,-0.02802372879208337,-0.06661480940616249
2015-07-13,-0.011149965888669344,-0.06360943949616271
2015-07-14,-0.004682114894990819,-0.060090482080655705
2015-07-15,-0.0035118950559560602,-0.054714470179548114
2015-07-16,0.0,-0.04770623065718904
2015-07-17,0.0,-0.04460430434482021
2015-07-20,0.0,-0.046606830796252274
2015-07-21,-0.0005605093363123537,-0.04542721619151702
2015-07-22,-0.011709473005475424,-0.04291535578417005
2015-07-23,-0.015247689018108246,-0.03871843009277809
2015-07-24,-0.02479012887895915,-0.04185050296980253
2015-07-27,-0.03274057112279993,-0.04150275748889842
2015-07-28,-0.024541367071896802,-0.04012052949588052
2015-07-29,-0.020920220612547724,-0.03915047160911944
2015-07-30,-0.01624467900037707,-0.0349443999749659
2015-07-31,-0.017307565311312723,-0.03164517331017569
2015-08-03,-0.02025578490426594,-0.027460511155826706
2015-08-04,-0.02215420743862384,-0.03257910122580876
2015-08-05,-0.014746000144109539,-0.03516880794178423
2015-08-06,-0.03031194781121671,-0.03396529004034743
2015-08-07,-0.03141169332277527,-0.027777971519951206
2015-08-10,-0.020561882079668692,-0.02897591210438788
2015-08-11,-0.03285136864255933,-0.024357866453310395
2015-08-12,-0.02959646044163078,-0.02677667886816848
2015-08-13,-0.031190583920401416,-0.029054961391547507
2015-08-14,-0.029689287995227298,-0.02621851524961849
2015-08-17,-0.021647652282808516,-0.021350591229075566
2015-08-18,-0.02667574715757426,-0.026882953153252398
2015-08-19,-0.03293677794203487,-0.024996107681488078
2015-08-20,-0.05937550873834563,-0.02864502790088197
2015-08-21,-0.1000687798251646,-0.04009738358030135
2015-08-24,-0.1343783100834579,-0.05830620413235044
2015-08-25,-0.13773504518484425,-0.07161653371022203
2015-08-26,-0.0948749507536053,-0.06560661779277865
2015-08-27,-0.07215458531267571,-0.05498995045933408
2015-08-28,-0.07230297054844614,-0.05342549490415438
2015-08-31,-0.08376556285730574,-0.06087121866374745
2015-09-01,-0.11207216144682386,-0.06964185467888362
2015-09-02,-0.08733875636560873,-0.06617652378044558
2015-09-03,-0.09173213374249845,-0.06336464114196105
2015-09-04,-0.10236234328913307,-0.06495642990895567
2015-09-08,-0.07741698777382566,-0.062097246897891534
2015-09-09,-0.08764506447585829,-0.06520216924271649
2015-09-10,-0.07787152248871476,-0.06641747062511005
2015-09-11,-0.07277127617413748,-0.061266350433431094
2015-09-14,-0.07554286302961666,-0.062007009105864985
2015-09-15,-0.06491659599127086,-0.06672395948110055
2015-09-16,-0.05972767692779757,-0.06506650090950761
2015-09-17,-0.059274864634287217,-0.059684572286193505
2015-09-18,-0.07239722165264229,-0.05853426816080809
2015-09-21,-0.06965802154833689,-0.06485883962276862
2015-09-22,-0.08331653284209861,-0.0630832932506703
2015-09-23,-0.08262106175546646,-0.06379150867050087
2015-09-24,-0.0858776669738901,-0.06177052217822476
2015-09-25,-0.09362366262103383,-0.06638059958369269
2015-09-28,-0.11904119157897342,-0.06800198835434113
2015-09-29,-0.1235534786506558,-0.06630574581203941
2015-09-30,-0.10359416010919631,-0.06031470845199871
2015-10-01,-0.09954558079541254,-0.05699825996970698
2015-10-02,-0.08387469449740903,-0.04754341493285741
2015-10-05,-0.07098585920499145,-0.047134351644782746
2015-10-06,-0.07530952627703413,-0.046318627230785614
2015-10-07,-0.06984006134600029,-0.04458824058010413
2015-10-08,-0.06624488617915736,-0.045173912434704366
2015-10-09,-0.062037805945208024,-0.04352733738960879
2015-10-12,-0.05970468555254005,-0.03909583809526962
2015-10-13,-0.06570877991281332,-0.040892835050977405
2015-10-14,-0.0671180131933411,-0.03829590336209787
2015-10-15,-0.051979924406751477,-0.03430987147608733
2015-10-16,-0.04805154123860622,-0.032177292811779834
2015-10-19,-0.04267144277002466,-0.033427432679299485
2015-10-20,-0.0476075604188283,-0.037274536518076884
2015-10-21,-0.053276633487209124,-0.03464781823951191
2015-10-22,-0.03415973768550362,-0.026457181438620525
2015-10-23,-0.007471871074751113,-0.026265518445384273
2015-10-26,-0.006802875635046668,-0.02374237181629646
2015-10-27,-0.004776727805840042,-0.023228057376181166
2015-10-28,0.0,-0.020446662591361298
2015-10-29,-0.0017110261245339986,-0.029325264441363075
2015-10-30,-0.006071423105422635,-0.027136847079884507
2015-11-02,0.0,-0.02447345909787524
2015-11-03,0.0,-0.027637726241079963
2015-11-04,0.0,-0.028327263107312595
2015-11-05,-0.00269345574012525,-0.030184131929064106
2015-11-06,-0.0021409199361848152,-0.038276673109686854
2015-11-09,-0.012699229100505693,-0.045282221306982784
2015-11-10,-0.015166288501280212,-0.04274288727302644
2015-11-11,-0.016393278848883308,-0.04553559101936555
2015-11-12,-0.025826618586616723,-0.048935394167618496
2015-11-13,-0.044720158195133974,-0.05070682432400009
2015-11-16,-0.031114227049229837,-0.04474562875276289
2015-11-17,-0.03049677730225475,-0.04417062756784196
2015-11-18,-0.012044131077139975,-0.03629077684823245
2015-11-19,-0.01129488205928375,-0.03310354868248655
2015-11-20,-0.0046920298418745565,-0.03316527544715486
2015-11-23,-0.007504957906488863,-0.032018432412263764
2015-11-24,-0.008365652907892374,-0.031487436641121636
2015-11-25,-0.007483525615468722,-0.030305430207539286
2015-11-27,-0.006114705631200423,-0.030340859744055648
2015-11-30,-0.008577336455120599,-0.03000581284902304
2015-12-01,0.0,-0.018623417325283054
2015-12-02,-0.006107880996592208,-0.022911892140188295
2015-12-03,-0.02304759783251542,-0.04372662000180394
2015-12-04,-0.0003453468168223006,-0.03074500328727936
2015-12-07,-0.004729217470732294,-0.028158423154841183
2015-12-08,-0.0046437335682584235,-0.030799380360587936
2015-12-09,-0.019616564683746507,-0.03474860559771409
2015-12-10,-0.015218070053849786,-0.03293128699336145
2015-12-11,-0.037526287148231696,-0.032868455245003037
2015-12-14,-0.03041424471062648,-0.037604635054489965
2015-12-15,-0.024612641796183166,-0.0362398863075164
2015-12-16,-0.010263436680389981,-0.03108544802229196
2015-12-17,-0.024440896485286023,-0.03161290697698527
2015-12-18,-0.04292922543259081,-0.036342733142807226
2015-12-21,-0.032400682687871774,-0.03291961397968535
2015-12-22,-0.026162542557618962,-0.0328725156220967
2015-12-23,-0.019063299701939096,-0.031559203416345105
2015-12-24,-0.019184513084492427,-0.029199749777659822
2015-12-28,-0.01967668925327104,-0.028599394264517963
2015-12-29,-0.004554868820841551,-0.032897339106953916
2015-12-30,-0.013449982326023013,-0.036495113850905425
2015-12-31,-0.02557368096874313,-0.038402193978646415
2016-01-04,-0.04587044720834699,-0.04057339857059239
2016-01-05,-0.047544297589820705,-0.041996228129600466
2016-01-06,-0.05649139277197379,-0.040241691096547405
2016-01-07,-0.08574075740090648,-0.04957847757555267
2016-01-08,-0.093132455434485,-0.05187620037477103
2016-01-11,-0.09046158440843322,-0.05719775244810865
2016-01-12,-0.0798915316654818,-0.04626857551076302
2016-01-13,-0.11124039641963712,-0.05169784550747658
2016-01-14,-0.09257024381400247,-0.04965412973057082
2016-01-15,-0.12033447933425678,-0.05057576617016124
2016-01-19,-0.11845912867313457,-0.0516404037975311
2016-01-20,-0.12105786578511757,-0.05152546231647015
2016-01-21,-0.12024621358352039,-0.052723586030510194
2016-01-22,-0.09504686792264372,-0.04603600944528119
2016-01-25,-0.10830630154203558,-0.04960917938371823
2016-01-26,-0.10034956761333214,-0.043576275490834426
2016-01-27,-0.12254952084101467,-0.04836848292021467
2016-01-28,-0.11027039288518115,-0.04539097435418338
2016-01-29,-0.09179121900518172,-0.030526948317065705
2016-02-01,-0.08939948285569843,-0.032322090325528685
2016-02-02,-0.10876716991930091,-0.030175801003912373
2016-02-03,-0.11306456846875046,-0.032047534096547925
2016-02-04,-0.11311006936621137,-0.028776294786326262
2016-02-05,-0.14360345799942786,-0.03643127493223397
2016-02-08,-0.15640157440699387,-0.030746652345265857
2016-02-09,-0.158986632863924,-0.030156686487296747
2016-02-10,-0.1557198198510975,-0.02579258216196556
2016-02-11,-0.15688303920639124,-0.027657662578903897
2016-02-12,-0.1442924460050805,-0.027650634476103053
2016-02-16,-0.12526573991329648,-0.026004715238497345
2016-02-17,-0.10569267563603468,-0.022207423963066075
2016-02-18,-0.11569950025692122,-0.017350806269005314
2016-02-19,-0.11310090975613962,-0.017094431113450437
2016-02-22,-0.09884120572711907,-0.011028783074580661
2016-02-23,-0.11350003862933833,-0.014394670753410388
2016-02-24,-0.10513296009369855,-0.013453269360776399
2016-02-25,-0.09637023069217876,-0.006165500297694693
2016-02-26,-0.09757548699518404,-0.012490792217422442
2016-02-29,-0.10557682791307066,-0.013560879321282582
2016-03-01,-0.07728646027071218,-0.012810957677355073
2016-03-02,-0.0769028340824075,-0.00858176746417827
2016-03-03,-0.07859611256121746,-0.004855082647188147
2016-03-04,-0.07830358754759048,-0.006946238525460946
2016-03-07,-0.08391877428887407,-0.006773131614273731
2016-03-08,-0.09134463234147527,-0.005538154282189622
2016-03-09,-0.08560581835348935,-0.006688560679253386
2016-03-10,-0.08702200782813163,-0.008591590707817454
2016-03-11,-0.07129328288429149,-0.006992111082746444
2016-03-14,-0.06971273438139569,-0.005829857256466786
2016-03-15,-0.07005132457280827,-0.0060344461743846445
2016-03-16,-0.06181935061631805,-0.0018268807520687158
2016-03-17,-0.06229723312408364,0.0
2016-03-18,-0.06082123269228401,0.0
2016-03-21,-0.057250159747208595,-0.0036089163083536935
2016-03-22,-0.054395178283284884,-0.003972203015028319
2016-03-23,-0.06200606334137859,-0.0006656308767331032
2016-03-24,-0.06174358862925733,-0.0006487593471550257
2016-03-28,-0.06303063974621015,0.0
2016-03-29,-0.04803735659111863,0.0
2016-03-30,-0.043537872292297,-0.0038681801868424293
2016-03-31,-0.044861751608733624,-0.0010346905328437739
2016-04-01,-0.03478956903661101,0.0
2016-04-04,-0.038422810685737274,-0.0011074706803274603
2016-04-05,-0.04751048204582731,0.0
2016-04-06,-0.0320648642319078,0.0
2016-04-07,-0.04572939545099497,0.0
2016-04-08,-0.04647637737205268,-0.0023011710644479377
2016-04-11,-0.049953489459486744,-0.004059721703909336
2016-04-12,-0.04212695638302555,-0.0037252140554516755
2016-04-13,-0.029965757543591764,0.0
2016-04-14,-0.02992242421042668,-0.002632767157614513
2016-04-15,-0.0322700614114092,0.0
2016-04-18,-0.027195371576113292,0.0
2016-04-19,-0.03310921811730805,-0.00033366887655650324
2016-04-20,-0.032427751398767524,-0.005995831669535101
2016-04-21,-0.03239855791115853,-0.01164748199802923
2016-04-22,-0.04687916495317268,-0.013071953428145044
2016-04-25,-0.04691688507833369,-0.016084232581085822
2016-04-26,-0.051544929893221236,-0.017911549209616906
2016-04-27,-0.05898802262646141,-0.01159785767162258
2016-04-28,-0.0702153988222014,-0.013351091613383548
2016-04-29,-0.07504704971020681,-0.014332423939800387
2016-05-02,-0.0664669445931303,-0.016325471820142212
2016-05-03,-0.07493680227725463,-0.013290491775509672
2016-05-04,-0.08078353129281413,-0.01275279141129615
2016-05-05,-0.08098671247035694,-0.009185515835097635
2016-05-06,-0.07616903056253366,-0.00990907721421852
2016-05-09,-0.0735428314502995,-0.007818202326988932
2016-05-10,-0.06097310906885034,-0.002266746384816276
2016-05-11,-0.06933184204458953,-0.0033103017974381865
2016-05-12,-0.0734425035523053,-0.005703013020339931
2016-05-13,-0.07674308790226825,-0.004228929155727257
2016-05-16,-0.06537449441358356,-0.004589558122515269
2016-05-17,-0.07697306121326264,-0.007817962388498079
2016-05-18,-0.07380292171609504,-0.015501421986499841
2016-05-19,-0.07853222899055223,-0.01467017892580158
2016-05-20,-0.06847287116467793,-0.011464993748118713
2016-05-23,-0.06966710607148485,-0.010847056726487003
2016-05-24,-0.05124695498098275,-0.0075474693664161485
2016-05-25,-0.04452062572912796,-0.006614219371024577
2016-05-26,-0.04170343772938834,-0.003635256492465211
2016-05-27,-0.03677804595695755,-0.0025273445063919153
2016-05-31,-0.034939627886976465,-0.002051073078748078
2016-06-01,-0.03481499421527556,0.0
2016-06-02,-0.03275683532335305,0.0
2016-06-03,-0.03713374355083032,0.0
2016-06-06,-0.03373262925641485,-0.0018437969819331546
2016-06-07,-0.036134630326466466,0.0
2016-06-08,-0.03443894966137384,0.0
2016-06-09,-0.035941187295876476,0.0
2016-06-10,-0.04673080178251299,-0.0015516693626688172
2016-06-13,-0.05458009469593572,-0.0025296808421928496
2016-06-14,-0.05458790910504041,-0.0038108403714635086
2016-06-15,-0.05724093559354371,-0.0023130685831840303
2016-06-16,-0.05442344612570027,0.0
2016-06-17,-0.06545338198750683,-0.005122093580924636
2016-06-20,-0.05972073508314313,-0.008150051989291085
2016-06-21,-0.056805933345952964,-0.009430045251854646
2016-06-22,-0.059050712479577716,-0.009249373153491502
2016-06-23,-0.045851685656725705,-0.009760113400138382
2016-06-24,-0.08454443995090333,-0.010927690344307073
2016-06-27,-0.10233240588617243,-0.005170101674552785
2016-06-28,-0.08282952824391565,0.0
2016-06-29,-0.06680295937730263,0.0
2016-06-30,-0.056072695952020135,0.0
2016-07-01,-0.05125734302657614,0.0
2016-07-05,-0.056887654721560765,0.0
2016-07-06,-0.049220438247509546,0.0
2016-07-07,-0.04644007804400174,-0.00031039971098612007
2016-07-08,-0.03176389508762889,0.0
2016-07-11,-0.026365391394135407,-0.0032793932655127422
2016-07-12,-0.021643024501256325,-0.009120534285189996
2016-07-13,-0.023881625429590714,-0.002721136348209585
2016-07-14,-0.017405849184198297,-0.008261555307194968
2016-07-15,-0.01904934446908202,-0.013574972923778184
2016-07-18,-0.012627832986764065,-0.012899056867213932
2016-07-19,-0.01613809243073039,-0.010268210552270673
2016-07-20,-0.004805784330182528,-0.011412351915167762
2016-07-21,-0.007047955657264127,-0.011969857816886753
2016-07-22,-0.0029464831593990493,-0.009043917492025155
2016-07-25,-0.0028681918775534943,-0.01063690284941754
2016-07-26,-0.0017242049642643975,-0.009563194404864528
2016-07-27,0.0,-0.0031937008556074398
2016-07-28,0.0,-0.0036964736459013103
2016-07-29,0.0,0.0
2016-08-01,0.0,-0.006363083530692926
2016-08-02,-0.007620657753217408,-0.014873351954892033
2016-08-03,-0.004365910785529503,-0.013272206196343728
2016-08-04,-0.0014756896934292607,-0.008696978646218434
2016-08-05,0.0,-0.010780788299781574
2016-08-08,-0.0010851649164622668,-0.010012693183988008
2016-08-09,0.0,-0.004356583007669612
2016-08-10,-0.002506401659551183,-0.003325362557228262
2016-08-11,0.0,-0.0061811026989117
2016-08-12,0.0,-0.0019311314172012484
2016-08-15,0.0,-0.005849893787745253
2016-08-16,-0.005495682765802479,-0.00960691110812495
2016-08-17,-0.0036726839215009965,-0.005487430046440034
2016-08-18,-0.0034042672801776197,-0.0036237719885636732
2016-08-19,-0.003705965619204221,-0.007159939678478611
2016-08-22,-0.002870835622957202,-0.002543652619879877
2016-08-23,-0.0010932023698521087,-0.0010551073645101994
2016-08-24,-0.00751162287739171,-0.00464147145692817
2016-08-25,-0.009145565822189727,-0.007039350004237055
2016-08-26,-0.007770327232173968,-0.01106827532642951
2016-08-29,-0.006297754359196106,-0.0015797683748676183
2016-08-30,-0.009531228758772325,-0.004445380934372856
2016-08-31,-0.010529284321716625,-0.004917840636728288
2016-09-01,-0.007995497419270303,-0.0042865616083958
2016-09-02,-0.0048708260105123635,-0.006779525323385216
2016-09-06,0.0,-0.0014288619667307545
2016-09-07,0.0,-0.0018646635015766577
2016-09-08,-0.005910996069781405,-0.009816219674141702
2016-09-09,-0.030845335860074208,-0.029428778548007184
2016-09-12,-0.013619494814695376,-0.022929317937498306
2016-09-13,-0.022463766668497587,-0.03533504989740999
2016-09-14,-0.0178338705492026,-0.03469308801487081
2016-09-15,-0.0027569649996530554,-0.03268696249617031
2016-09-16,-0.003156369680204385,-0.030025548016494485
2016-09-19,-0.007477520537679361,-0.03170402177586751
2016-09-20,-0.005593909746517189,-0.029805398910682124
2016-09-21,0.0,-0.02059309484153693
2016-09-22,0.0,-0.013526055381244961
2016-09-23,-0.006330397794770737,-0.016458916070487106
2016-09-26,-0.014508068173807676,-0.016555309864313528
2016-09-27,-0.004791146379669375,-0.009830992089348789
2016-09-28,-0.003144800324846986,-0.008826991714421362
2016-09-29,-0.010278200306253593,-0.011440595130801534
2016-09-30,-0.003038040444532486,-0.013000696024526026
2016-10-03,-0.00448345886806345,-0.01586156452740961
2016-10-04,-0.006091504862423491,-0.024467326506269482
2016-10-05,-0.002640119357448567,-0.025057428882458987
2016-10-06,-0.0031901058661993886,-0.027763593740214865
2016-10-07,-0.0053472168114857554,-0.02888835684663882
2016-10-10,0.0,-0.02979997677998336
2016-10-11,-0.014146694061628495,-0.03648276711859566
2016-10-12,-0.014967586849914505,-0.035399863713221125
2016-10-13,-0.01842328851754227,-0.03480259673235586
2016-10-14,-0.017388077278643777,-0.042065458752489016
2016-10-17,-0.01998956444906619,-0.040164815985439084
2016-10-18,-0.011318401220299479,-0.035751704871369805
2016-10-19,-0.011391738781048044,-0.03416595361992192
2016-10-20,-0.012546066175987636,-0.03440695348897038
2016-10-21,-0.008878081110748504,-0.03339776275364659
2016-10-24,0.0,-0.03387939599572998
2016-10-25,-0.003124187994072547,-0.033914233186976395
2016-10-26,-0.009895201342441817,-0.03840366381289695
2016-10-27,-0.014468563883153096,-0.0453495694162509
2016-10-28,-0.020617868389003258,-0.04778608660025396
2016-10-31,-0.02147268497892263,-0.044534813389440764
2016-11-01,-0.02876390492616321,-0.04758577077849724
2016-11-02,-0.036430366546370996,-0.04785419073924335
2016-11-03,-0.045861075770239235,-0.053852451000280244
2016-11-04,-0.049095294592967464,-0.049628191182450765
2016-11-07,-0.026790836883838987,-0.04473931033447376
2016-11-08,-0.020530703546518758,-0.04496105693062813
2016-11-09,-0.016438082981831914,-0.06288083218630047
2016-11-10,-0.03229657712940115,-0.06952383514169092
2016-11-11,-0.031934760495961334,-0.07337351160866024
2016-11-14,-0.04167118514168422,-0.07613124752816025
2016-11-15,-0.028462217589070526,-0.07037534922602529
2016-11-16,-0.022671534044275687,-0.06650111855714669
2016-11-17,-0.015766923884542372,-0.0719589768103932
2016-11-18,-0.019435778420125893,-0.07437184631916638
2016-11-21,-0.00931306762006412,-0.06997511956413249
2016-11-22,-0.0063359935215991925,-0.06933245672531962
2016-11-23,-0.010342835395123151,-0.07111220922330508
2016-11-25,-0.007182646008852767,-0.06880479603174416
2016-11-28,-0.009351787349905494,-0.06695622859083095
2016-11-29,-0.005919513451582148,-0.06397760912411465
2016-11-30,-0.017985650836313316,-0.07338714228661725
2016-12-01,-0.03488053151891113,-0.08034184812062228
2016-12-02,-0.03291129716901764,-0.07640371085709596
2016-12-05,-0.025469646005433888,-0.07447929255226304
2016-12-06,-0.023157242945715528,-0.07355753990914837
2016-12-07,-0.010825048130503556,-0.06376587737454953
2016-12-08,-0.009194278640178521,-0.06885538470890507
2016-12-09,-0.0016106330162630744,-0.07275313322206922
2016-12-12,-0.006060821029736596,-0.07227206929882835
2016-12-13,0.0,-0.06766764833738192
2016-12-14,-0.0021642560536214717,-0.07686135406982697
2016-12-15,-0.0005529698336327327,-0.0725870754644129
2016-12-16,-0.0042436884790194584,-0.07457953927830341
2016-12-19,-0.00010379108477487353,-0.06816743150319893
2016-12-20,0.0,-0.06913288490373692
2016-12-21,-0.0007004244826642747,-0.06801224369201686
2016-12-22,-0.0035103020952035324,-0.06965476874543985
2016-12-23,-0.002833384128147598,-0.06799884062568406
2016-12-27,0.0,-0.0686232798948091
2016-12-28,-0.0076402673617878,-0.06829105376917644
2016-12-29,-0.009000673403151027,-0.06655797461935797
2016-12-30,-0.01907004564182513,-0.06730842023916783
2017-01-03,-0.0103372833519213,-0.061911036161242716
2017-01-04,-0.004970328522522327,-0.05742376329682908
2017-01-05,0.0,-0.04958185016822969
2017-01-06,0.0,-0.052886740057438875
2017-01-09,0.0,-0.050066033209400174
2017-01-10,0.0,-0.05040825015023431
2017-01-11,0.0,-0.04744031380145042
2017-01-12,-0.0015525567961829356,-0.049671355533900785
2017-01-13,0.0,-0.051199408332204155
2017-01-17,-0.002879547836583951,-0.047192905169973765
2017-01-18,-0.000986829570330805,-0.05300800149566609
2017-01-19,-0.0015352242993654786,-0.05816530776465312
2017-01-20,0.0,-0.057663789372470076
2017-01-23,0.0,-0.053534946291001306
2017-01-24,0.0,-0.05441493917706419
2017-01-25,0.0,-0.05732815636453581
