Date,QQQ,SPY,TLT
2015-01-05,-0.014668428871478345,-0.018059413542183322,0.015708828823900012
2015-01-06,-0.013408707521452734,-0.009419197731814877,0.018017180372429165
2015-01-07,0.012891143609493616,0.012461411368117181,-0.001975078190184276
2015-01-08,0.01913976637600423,0.017745021598853494,-0.013243078595085778
2015-01-09,-0.006582988892355535,-0.008013461692138013,0.010952834040611314
2015-01-12,-0.010426805961307184,-0.007834088329091049,0.0057216364438563705
2015-01-13,-0.0002954969998923973,-0.002812492584168158,0.0
2015-01-14,-0.005516157929808196,-0.006037111843943177,0.007586364815157509
2015-01-15,-0.012975625998518536,-0.009160664009854269,0.015735815793098462
2015-01-16,0.011741287882635287,0.013114293017557621,-0.012749180424099005
2015-01-20,0.007934973848382043,0.002132855905022657,0.013288782126762433
2015-01-21,0.005117385886262316,0.005047775872769389,-0.011559217043573877
2015-01-22,0.01850365438401802,0.014870932708630269,-0.0035980183974868574
2015-01-23,0.0022112838317736028,-0.005482548481209104,0.013918202980688577
2015-01-26,-0.0011511054702578738,0.002341620380807985,-0.003042050627622861
2015-01-27,-0.02592669365924971,-0.013190561735156203,0.00156339153434093
2015-01-28,-0.005126056901137099,-0.012824132941003152,0.01634804596875994
2015-01-29,0.009611441856029801,0.009243423690337815,-0.006580138535853819
2015-01-30,-0.007753445908105783,-0.012575012909787131,0.017737645526921142
2015-02-02,0.008704304187826306,0.012384295334824102,-0.0037757525325166075
2015-02-03,0.009609568713626837,0.014461326338659708,-0.021166263368963212
2015-02-04,-0.0008738673768264871,-0.0038079410331327557,0.001708623532974185
2015-02-05,0.008651151800011192,0.010094663998786446,-0.010979250620676395
2015-02-06,-0.006071509241990736,-0.0027651442893463773,-0.01770129037574386
2015-02-09,-0.003199542428347746,-0.004475688709709935,-0.0016039821348650118
2015-02-10,0.015564277071538735,0.010653261173457773,-0.007954073267193218
2015-02-11,0.003639405034597809,0.0005803527001324582,0.0018498431401603455
2015-02-12,0.011643564945961415,0.009616745066190369,-0.003308365100855637
2015-02-13,0.008585106511203255,0.004116159081716919,-0.010268649840549982
2015-02-17,0.0009352446302588469,0.0015731553697113654,-0.015055963270399486
2015-02-18,0.0014015561475266836,9.54109022215377e-05,0.0059399966932653925
2015-02-19,0.004946039197008423,-0.0007138474747941936,-0.0066135935039023375
2015-02-20,0.0066858832074367935,0.006000391707592367,0.0029329261628543435
2015-02-23,0.0010145194826460813,-0.00014200186695823014,0.011458361009003326
2015-02-24,0.0007373556126601954,0.0028408768726537748,0.013125827986921523
2015-02-25,-0.002486292769873555,-0.0008498052511509702,0.004318697282734929
2015-02-26,0.005077186312427928,-0.001181109971733818,-0.013667705522963591
2015-02-27,-0.004408590663675049,-0.0034065709922386223,0.008407760266084585
2015-03-02,0.009040519011693116,0.00631391551538818,-0.018626522381503863
2015-03-03,-0.0046623273272496935,-0.004104352524091581,-0.0036255719683196963
2015-03-04,-0.0038581943269532237,-0.004215262095674466,0.0003163255338494153
2015-03-05,0.0017522065524493424,0.0010938817121313171,-0.0012651469607609656
2015-03-06,-0.011321731037066574,-0.014064321682126013,-0.022092129115423687
2015-03-09,0.002886132844602818,0.004144504451386366,0.009230921509621348
2015-03-10,-0.01856693670459475,-0.01622210663392154,0.013157498003691037
2015-03-11,-0.005769900668028072,-0.0023415065085143905,0.007285595490388541
2015-03-12,0.006564820508716096,0.012713761077734143,-0.0007070483737643407
2015-03-13,-0.0043479508689705515,-0.006132145807080214,-0.003068670394177797
2015-03-16,0.01291077279399433,0.013360280432687333,0.009626812232716775
2015-03-17,0.001593169261521199,-0.0029720136558568644,0.008285897769655826
2015-03-18,0.009824908259013831,0.012021306276888577,0.01930213558267213
2015-03-19,0.0014824486201328035,-0.004561425288253984,-0.005095107095397733
2015-03-20,0.0064729266385272766,0.008826929681566842,0.005274465233530146
2015-03-23,-0.0019349719466822402,-0.0019489007040539574,-0.0012170181563531113
2015-03-24,-0.003600366088671647,-0.0056186930118532485,0.009668855703122814
2015-03-25,-0.02288537655804579,-0.014654217495074229,-0.008445102087574097
2015-03-26,-0.003413332521251644,-0.002381192661041198,-0.015589651902475965
2015-03-27,0.003996319885784416,0.002289560351867115,0.012437872647471204
2015-03-30,0.011466974684611664,0.012199915852196153,-0.0049602551735628
2015-03-31,-0.010587421258196672,-0.008739419912932589,0.002147787305642135
2015-04-01,-0.005208483567751165,-0.003536469587143487,0.013134261338123121
2015-04-02,0.00066643601162375,0.0035977106061657604,-0.010595714071281348
2015-04-06,0.008181042152548335,0.006732898874032278,-0.005583892363563048
2015-04-07,-0.0016983309651463774,-0.0026462687495890647,0.008384433151040316
2015-04-08,0.007939523088793088,0.003377099669529038,0.0003049455966839254
2015-04-09,0.006282461616557988,0.004423583011395005,-0.012963858227497238
2015-04-10,0.004100606081642644,0.005457116366177184,0.0014681833118088683
2015-04-13,-0.0025060712096642845,-0.00452281301013524,0.0013886120143316028
2015-04-14,-0.002883951006718233,0.001913040609870853,0.007087579051842763
2015-04-15,0.006251623863604339,0.004487052746073861,-0.000841210403486059
2015-04-16,-0.0013911084956400588,-0.0002852246815586712,-0.004976809570910179
2015-04-17,-0.015600059491166163,-0.011503711158658225,0.011465203561846993
2015-04-20,0.014998782342015016,0.00913706989758789,-0.008824764802394691
2015-04-21,0.004274713395963525,-0.001191254680163234,-0.004528174110639327
2015-04-22,0.00545988494708971,0.00491405394047173,-0.01526626356884464
2015-04-23,0.003773412128734277,0.0025162505124074475,0.004306460594373007
2015-04-24,0.013570664565245805,0.002320297679163641,0.006236527978270567
2015-04-27,-0.0025329001459567513,-0.004157593877154087,0.0
2015-04-28,-0.0019952966880580902,0.0031787107492451394,-0.013790518793823536
2015-04-29,-0.006270306246002666,-0.004114528013483776,-0.012255925024518888
2015-04-30,-0.015729298439287165,-0.010020306133915913,0.0017496849223246347
2015-05-01,0.013193479396051089,0.010841001229820124,-0.013461034437513897
2015-05-04,0.001650291021102257,0.0028475388475646124,-0.00943496901154095
2015-05-05,-0.01629589854435931,-0.011451735759222426,-0.0013850257836116597
2015-05-06,-0.006886884798727677,-0.004117050830202307,-0.01712015002428391
2015-05-07,0.005997545753393174,0.0039895557526903325,0.013437309017682919
2015-05-08,0.01248243924479886,0.013166693159772702,0.00270105785331487
2015-05-11,-0.0038641709011275616,-0.004773010680677592,-0.024324773216505724
2015-05-12,-0.004525547255525009,-0.0029912546041578336,0.0025935487378310196
2015-05-13,0.00204120799517038,0.00019044081457653128,-0.008010443107073217
2015-05-14,0.014629680581922377,0.010427880956278113,0.002691622999110299
2015-05-15,0.0,0.0010834408504742932,0.02004961490655366
2015-05-18,0.004380347731173906,0.003107009686016182,-0.01677689100149493
2015-05-19,-0.0010903485949296243,-0.00032856411799209173,-0.008867210465823061
2015-05-20,0.0006367936798263862,-0.0007042727718450381,0.001688616072397009
2015-05-21,0.005181170938161506,0.0029123104010360112,0.013985735930192256
2015-05-22,-0.0009946490456296253,-0.0023886037798552806,0.00041537318187723216
2015-05-26,-0.011496457642843128,-0.010751587086141545,0.01710956593591506
2015-05-27,0.016117395869432727,0.009492026946355647,0.0022864983335506572
2015-05-28,-0.002253420767769909,-0.0011281191878921293,-0.002444129193635014
2015-05-29,-0.0059614858526485515,-0.006212914937199554,0.002204996671259396
2015-06-01,0.0033620516728538608,0.0020365123086887316,-0.010747179686469766
2015-06-02,-0.003169229018587738,-0.0009927338815999276,-0.013951752616927715
2015-06-03,0.0029979978004004426,0.0026496317246229584,-0.016075512112424972
2015-06-04,-0.007608934105937881,-0.008446634027203248,0.013019121857053007
2015-06-05,-0.0023728008887103913,-0.0017134422371891667,-0.012179342662800297
2015-06-08,-0.0101558147313916,-0.006149440238551684,-0.0011056207637900606
2015-06-09,-0.0016640217009853409,-0.00014394626756830675,-0.00791691216145518
2015-06-10,0.013702589923988873,0.011992995953084451,-0.008752603657709912
2015-06-11,0.0014614677363533612,0.003223825806623948,0.021034852129280912
2015-06-12,-0.008207815579676314,-0.00765479985178219,0.0
2015-06-15,-0.004965673141326232,-0.004285703929010287,0.001611280984909813
2015-06-16,0.005452545937825848,0.005451900248208297,0.007872189299370058
2015-06-17,0.0027574394377061218,0.0016169299096262524,-0.007726518586046449
2015-06-18,0.014573672417353745,0.01039948336195895,-0.004908759542422203
2015-06-19,-0.004944074069282656,-0.004439485341431015,0.012842889449417694
2015-06-22,0.007370894922475335,0.005123364354715942,-0.020406515713878637
2015-06-23,0.0008130704184330373,0.0007078220626999254,-0.006000402647836078
2015-06-24,-0.005144666203823589,-0.0072626997380172975,0.008623977283043649
2015-06-25,-0.0019960854517282467,-0.0030402490891739964,-0.0035054019755104138
2015-06-26,-0.006636495454723557,-0.00019058415129680206,-0.011240934517238288
2015-06-29,-0.023611156457155835,-0.02097034089745442,0.026468716895072353
2015-06-30,0.0035617610448843706,0.002093129046639941,-0.0069326639726738915
2015-07-01,0.00793872143446328,0.008015740257026893,-0.013498052047706044
2015-07-02,0.00027785189797469023,-0.0009158127072400601,0.003286567546360697
2015-07-06,-0.0023158348266306694,-0.002845936479085265,0.018535163701377533
2015-07-07,0.0025066955632002674,0.006288731686050264,0.009393915763388883
2015-07-08,-0.017412204513588936,-0.016777503418473283,0.008636775585469048
2015-07-09,-0.0005654452690780909,0.0018092240168485763,-0.019702248463745797
2015-07-10,0.015278853147874694,0.012591805691146485,-0.015857952885129145
2015-07-13,0.017556782605667065,0.011036737302477562,-0.0031020201636162703
2015-07-14,0.0065729171237214334,0.004338151093596698,0.003284223797619168
2015-07-15,0.0010884200480500983,-0.000332115892763607,0.010597179724206374
2015-07-16,0.01413317901136435,0.008024047874553908,0.006905758752439262
2015-07-17,0.01473968931823122,0.0008480730049582608,0.0051641657979693
2015-07-20,0.0034336641731178563,0.0005177083578542518,-0.004211789077355754
2015-07-21,-0.0006141173226368313,-0.00395147291071174,0.0054136046985278075
2015-07-22,-0.011325015422178342,-0.0017942603324929696,0.0062259245718045975
2015-07-23,-0.0037291281019115052,-0.005630042716297412,0.01245800283695897
2015-07-24,-0.00980386167589442,-0.0103721085799664,0.0024780872061478387
2015-07-27,-0.008280940523959224,-0.00581727367997853,0.0053541174198565855
2015-07-28,0.008621939940983703,0.012283130284390431,-0.0072923389589607535
2015-07-29,0.0037796479090994595,0.00687901084144249,-0.00371452781835635
2015-07-30,0.004751226173631329,0.00023730989658488078,0.00770492227353059
2015-07-31,-0.0011596798638122685,-0.0015180766457260075,0.007399571205975342
2015-08-03,-0.0031267819455581547,-0.0033729091241466724,0.01052673353025635
2015-08-04,-0.0018814208342140537,-0.0019541613508338163,-0.007932193597412374
2015-08-05,0.007720618272223589,0.0032952221197322107,-0.007505417027801831
2015-08-06,-0.016035904086655228,-0.008187535758554021,0.008877802353671083
2015-08-07,-0.001267265264886408,-0.0019201795485283002,0.013117830341540238
2015-08-10,0.011421955572591402,0.01259963481863835,-0.012385318123829703
2015-08-11,-0.012816717935758781,-0.00902356540411764,0.01587976160144189
2015-08-12,0.0034497433967957125,0.0011983159540487343,-0.005451246780072361
2015-08-13,-0.0016281919455237714,-0.001244589217404668,-0.003224259419424169
2015-08-14,0.0015406604504868415,0.0036424491115696345,0.0023451948779880105
2015-08-17,0.008325002327799202,0.005586669120148713,0.004517820608282763
2015-08-18,-0.0051153397122285504,-0.002896528863608916,-0.00787056645387929
2015-08-19,-0.006584566182704532,-0.007905461684265425,0.009875677165785302
2015-08-20,-0.027695078041114485,-0.02088167480322245,0.010099236948724943
2015-08-21,-0.043705601087364876,-0.030102188440528366,0.0030154145143237443
2015-08-24,-0.038476448885129466,-0.04210700083342378,-0.0003170320050394082
2015-08-25,-0.0037578234868873572,-0.0117674756747993,-0.016064545971769983
2015-08-26,0.05036197811208987,0.03839368640059648,-0.019303454791931962
2015-08-27,0.025332280536862317,0.024734865570566367,0.0005745379652475346
2015-08-28,-0.00018925855673834757,5.047587482209792e-05,0.00295066583184056
2015-08-31,-0.012402886938710944,-0.008079396467251865,-0.007682503708473898
2015-09-01,-0.03125269426944477,-0.02984765050089777,0.007206000763379183
2015-09-02,0.028203637674795612,0.018981170658145974,-0.00860471308880606
2015-09-03,-0.004908702411327237,0.0007163238796579208,0.004876800217840094
2015-09-04,-0.011896813397200279,-0.015136586154095633,0.009129932384472239
