Date,Strategy A,Strategy B,Strategy C
2015-08-10,0.011421955572591402,0.012010795195614876,0.0026056536416511284
2015-08-11,-0.012816717935758781,-0.01092014166993821,0.0009377653981061723
2015-08-12,0.0034497433967957125,0.0023240296754222234,-0.001461509139599704
2015-08-13,-0.0016281919455237714,-0.0014363905814642197,-0.002036457298212469
2015-08-14,0.0015406604504868415,0.002591554781028238,0.003123547418136985
2015-08-17,0.008325002327799202,0.006955835723973958,0.005159129715402333
2015-08-18,-0.0051153397122285504,-0.004005934287918733,-0.004886143899717066
2015-08-19,-0.006584566182704532,-0.007245013933484978,-0.0007930061442451338
2015-08-20,-0.027695078041114485,-0.024288376422168467,-0.008489310102443491
2015-08-21,-0.043705601087364876,-0.03690389476394662,-0.01685514725858752
2015-08-24,-0.038476448885129466,-0.04029172485927662,-0.02539101330207003
2015-08-25,-0.0037578234868873572,-0.007762649580843328,-0.013486303793587572
2015-08-26,0.05036197811208987,0.044377832256343175,0.015314829923585103
2015-08-27,0.025332280536862317,0.025033573053714342,0.015070734528438833
2015-08-28,-0.00018925855673834757,-6.939134095812483e-05,0.0012105518576294829
2015-08-31,-0.012402886938710944,-0.010241141702981404,-0.007920639363740678
2015-09-01,-0.03125269426944477,-0.03055017238517127,-0.015026189995186989
2015-09-02,0.028203637674795612,0.023592404166470793,0.007946817159365158
2015-09-03,-0.004908702411327237,-0.002096189265834658,0.00238051441493079
2015-09-04,-0.011896813397200279,-0.013516699775647956,-0.005429978738668483
2015-09-08,0.028191050607940138,0.026661004075649197,0.009177129897567492
2015-09-09,-0.011233733371521781,-0.012302573643239945,-0.00610337498729656
2015-09-10,0.010880068775984464,0.008160663175526661,0.0005641073303439101
2015-09-11,0.005524443819378,0.005034339732844062,0.005246575747128457
2015-09-14,-0.0030313175917485724,-0.0033707253321088593,-0.0015999567359970875
2015-09-15,0.011781511815132983,0.012140287340555056,-0.00016624575226984514
2015-09-16,0.005634375374177658,0.007150581053777194,0.0036904726784107835
2015-09-17,0.0003735461754816871,-0.0009372510170408965,0.003533485447013929
2015-09-18,-0.014222678505395825,-0.015282211008854962,-0.0036510001742918506
2015-09-21,0.003132011484563435,0.0041499302096803525,-0.0034188878223930796
2015-09-22,-0.014950576863112075,-0.01396513824285417,-0.002226128255038805
2015-09-23,0.000768268090426627,-0.0004151947995162941,-0.0009921380742103692
2015-09-24,-0.003647104576479321,-0.0036312771167161806,0.0005571265447850363
2015-09-25,-0.008477991041287103,-0.004368772179579483,-0.0036140750096383513
2015-09-28,-0.02846878807138109,-0.026783010531370388,-0.008212761804387368
2015-09-29,-0.005200736241608328,-0.0023076460011734468,0.0014836297572864863
2015-09-30,0.023022152114960504,0.020840025906609716,0.009807371758282724
2015-10-01,0.004520177060372665,0.003564797955500132,0.003272160816281922
2015-10-02,0.017511517766151563,0.016224548383867554,0.011385888212026485
2015-10-05,0.014325455387631747,0.016060233758413478,0.005249869219078639
2015-10-06,-0.004739050788953092,-0.004082567057033304,-0.00033031127639804314
2015-10-07,0.005999939429422119,0.007095141274046646,0.0035852378079634477
2015-10-08,0.003976233226594461,0.006501453675035518,0.0020660842986768286
2015-10-09,0.004526013800912443,0.0025612103241094974,0.0014074637659589496
2015-10-12,0.00244053520251053,0.001692201727477638,0.003608283946584612
2015-10-13,-0.006461288775466367,-0.006381655083921245,-0.0030992423958985603
2015-10-14,-0.0016022227842058534,-0.0031982656046709024,0.000623459902028656
2015-10-15,0.01642606033061189,0.015890295954252287,0.00725294114029027
2015-10-16,0.004179329679040222,0.0043630409407918735,0.0028573453521452572
2015-10-19,0.0057341478501289345,0.0031130285609519692,-0.0008024644275398175
2015-10-20,-0.005149613188076496,-0.0032141706875115084,-0.003226791231523119
2015-10-21,-0.006101298971493474,-0.0061522721432792915,0.0002508969712810673
2015-10-22,0.02036862555259611,0.01863110613384389,0.01081340601651961
2015-10-23,0.02798301593016861,0.019472499717585134,0.003165014193776194
2015-10-26,0.0006201679493695877,-0.0009188468734179778,0.0011875005656338145
2015-10-27,0.0020385696650613294,5.315012409412567e-05,-0.00015942488431401874
2015-10-28,0.008312463960490346,0.009843443561955434,0.005215883858068748
2015-10-29,-0.0015786445924721448,-0.0010764361135939815,-0.006708051225455903
2015-10-30,-0.004479717596078681,-0.004394732280151248,0.0004339470455876574
2015-11-02,0.011294213498362682,0.011562620520517708,0.0052605040661858555
2015-11-03,0.003490303171973075,0.00319476145845643,-0.0015403944342593959
2015-11-04,8.68878249526972e-05,-0.0014731963113545077,-0.0013570614041423788
2015-11-05,-0.002695150791355294,-0.0018466891805848373,-0.0016560449547600165
2015-11-06,0.0006974950576741357,8.690788323834076e-05,-0.006176418161728648
2015-11-09,-0.010628309168516092,-0.009979763198817326,-0.00785075449732251
2015-11-10,-0.002553437133407166,-0.0001234179511677147,0.002566902619962841
2015-11-11,-0.001235879545306462,-0.002583691091418927,-0.003201510313791833
2015-11-12,-0.009722549988396834,-0.011841095895232079,-0.0064504774794651
2015-11-13,-0.019635865027177957,-0.015432284615893577,-0.0044516965567761736
2015-11-16,0.014384423448529304,0.01479573686418545,0.008756718485568847
2015-11-17,0.0006285513130706022,-5.048406749086354e-05,0.00023120157209248758
2015-11-18,0.019194351808419663,0.017530304905465033,0.010354729223571724
2015-11-19,0.0007041245662480211,-7.90405649649939e-05,0.0021491100752794702
2015-11-20,0.006771850719922812,0.005207829079327042,0.0009612908434137868
2015-11-23,-0.002882731360438484,-0.002014432229166474,0.0005410768087833919
2015-11-24,-0.0008761460715926983,0.0002314165330219442,0.0007701215268098859
2015-11-25,0.0008769143766789167,0.0003668484146121531,0.0008411242688098452
2015-11-27,0.0014015450337998558,0.0012738115218994261,0.00029122276940594103
2015-11-30,-0.002537051305399829,-0.0033440531723203937,-0.0009033973583139066
2015-12-01,0.009998371428938668,0.009766808951492956,0.011123997427262954
2015-12-02,-0.0061652932114386605,-0.008185071796325438,-0.00599256461991815
2015-12-03,-0.01695088130676048,-0.0154767178722236,-0.019274822578048537
2015-12-04,0.02337611291331254,0.021439315380232693,0.015215240791953466
2015-12-07,-0.0045163566062857985,-0.005287171056275797,0.00024647367710708447
2015-12-08,8.6967846621544e-05,-0.00331644697444744,-0.003834764148611347
2015-12-09,-0.015179025352013098,-0.011479336951862151,-0.005094626967404014
2015-12-10,0.004517633885421368,0.003549288844269194,0.002074376705122205
2015-12-11,-0.023015675080240938,-0.02119840024376407,-0.00532507231273691
2015-12-14,0.0075816364377789824,0.006317045491907036,-0.0021400264797991403
2015-12-15,0.0060917722219615555,0.008294820951780357,0.003941191642578622
2015-12-16,0.014869444542859211,0.014750865634340915,0.007923162082244683
2015-12-17,-0.014564272012990376,-0.014901187283675787,-0.0046207492221499655
2015-12-18,-0.019182195800688584,-0.018498720103127198,-0.008469531742095148
2015-12-21,0.011108271944137105,0.009678838536432144,0.004852102636540633
2015-12-22,0.006573398500053118,0.007823715225790506,0.0025547159131690473
2015-12-23,0.0074252615248717735,0.009904260711348645,0.0044212818420096495
2015-12-24,-0.0001773765023396212,-0.0009139989354928768,0.0013011806712962982
2015-12-28,-0.0005329533845970236,-0.00140873408043668,-0.0001886190708429102
2015-12-29,0.01572934069326748,0.01320046057326918,-0.00024251717067094204
2015-12-30,-0.009011605535528266,-0.008049648804503262,-0.004652211139826323
2015-12-31,-0.01244812947052365,-0.01122573913396857,-0.004202416885199045
2016-01-04,-0.02109748478538309,-0.017538532767607085,-0.005501750305132935
2016-01-05,-0.001735410405396931,-2.2045980958174116e-05,-0.0005989368220880478
2016-01-06,-0.00960594345727106,-0.01111011917160476,-0.0021785795142472246
2016-01-07,-0.03131335438688221,-0.02765229083426629,-0.013676780717286641
2016-01-08,-0.008200691103881885,-0.009588709925488548,-0.004794577944324407
2016-01-11,0.0030768691377904833,0.0020334480313801695,-0.0037834712213374645
2016-01-12,0.011597589573080214,0.00983307588603044,0.010611156463598847
2016-01-13,-0.034489523611193285,-0.029715105302270728,-0.01102157181870642
2016-01-14,0.021295180060125984,0.01885606352617608,0.006105885771975173
2016-01-15,-0.031036416829510194,-0.02625137218409479,-0.00664498387792538
2016-01-19,0.0021815655471464357,0.0017562889177420438,-0.0004420187107669895
2016-01-20,-0.003067291957968732,-0.007941121610408386,-0.003477164668870202
2016-01-21,0.0009924249137294172,0.0032970982460510667,0.0006457861321731428
2016-01-22,0.02895400207360521,0.024734832775464954,0.010783271641563718
2016-01-25,-0.014840091032374048,-0.014978360183476314,-0.00689992400174555
2016-01-26,0.008999024433509861,0.01132108062235726,0.00837621289356676
2016-01-27,-0.02491540224214428,-0.017899316573223134,-0.006624786134717308
2016-01-28,0.014118312233902586,0.009663682880809987,0.003696512840234556
2016-01-29,0.02088215758299783,0.022629859503895622,0.018017230454461908
2016-02-01,0.0026890496217324422,0.0011638288939509467,-0.0014414977150845943
2016-02-02,-0.02164506727603821,-0.0198336074315823,-0.0033923203615448426
2016-02-03,-0.004797069094743978,0.0005988919578395202,0.00027947308699274257
2016-02-04,-9.840258987858785e-05,0.0007347704441416636,0.002878798345859401
2016-02-05,-0.034726928159444004,-0.026888495789940625,-0.01096316597045812
2016-02-08,-0.015287308879342265,-0.01437410614733664,0.0005313687052666879
2016-02-09,-0.0031053017857589627,-0.0015257303612179474,0.0004580906043646582
2016-02-10,0.0038415548764136886,0.0014893419472319924,0.0030074084345350863
2016-02-11,-0.001448023991312053,-0.0072280756103462185,-0.005003664388424077
2016-02-12,0.015225151562479278,0.01792092998582695,0.005729416459343861
2016-02-16,0.022546681360167797,0.01971255126960547,0.005898912262109058
2016-02-17,0.02264796684784809,0.019491464709504358,0.007341572282233732
2016-02-18,-0.011414904760809863,-0.007755382394463994,0.0024608011925118635
2016-02-19,0.0029607196442142936,0.0012460650437511323,5.4968622648576815e-05
2016-02-22,0.016235160802804627,0.015356997310277731,0.008473642632157661
2016-02-23,-0.016459848314476333,-0.014544475091044284,-0.005958379002072056
2016-02-24,0.009548930456076077,0.00706213809654388,0.001954091779138922
2016-02-25,0.009848805265830762,0.010980368633801585,0.008700053810241082
2016-02-26,-0.0012551296465016515,-0.0017782314824085765,-0.005238600534473559
2016-02-29,-0.008991418404968199,-0.00841691675859324,-0.0029571353551092632
2016-03-01,0.032097518597557384,0.027802026219567733,0.007060477143698306
2016-03-02,0.0003780110454687513,0.00243528906959245,0.004346212811689698
2016-03-03,-0.0018898842841671426,0.0010149687912611172,0.003809650616285909
2016-03-04,0.00037850593258292875,0.0018158864900327254,-0.0006131117397118137
2016-03-07,-0.006151425455121595,-0.0026764302650769123,0.0003547458294859584
2016-03-08,-0.008283766006817683,-0.00960097404258864,-0.0021326710882057613
2016-03-09,0.006432984929926944,0.005686336095977129,0.0005326364292757898
2016-03-10,-0.0015265070162752137,-0.0003618683172501025,-0.001159330958532845
2016-03-11,0.01748514555612868,0.01681119955493815,0.005640491084388888
2016-03-14,0.0016905241720119868,0.00020389554211025507,0.00048687733213845783
2016-03-15,-0.00037527756988897654,-0.0010022893000518063,-0.0006019477365389657
2016-03-16,0.008909448667880682,0.00734833690185388,0.004660912175357623
2016-03-17,-0.0005578494540908752,0.002893058971969842,0.005459335412586652
2016-03-18,0.0015674640898333259,0.002748475094584646,0.0031962940764663993
2016-03-21,0.003911688534746327,0.002665402792704108,-0.002216878672197531
2016-03-22,0.0030615319374325267,0.0012619817893372853,-0.00041634772076759585
2016-03-23,-0.00823149213186336,-0.007415500913190154,0.0005701165677123978
2016-03-24,0.0002793510685368261,-8.176660512337897e-05,-0.00011140115608725408
2016-03-28,-0.0013983502581864649,-0.00040375864711716947,0.0008798319700701553
2016-03-29,0.01605851570369876,0.01265424522607661,0.009743652601410524
2016-03-30,0.004869894486998705,0.004628749033266821,-0.0015787420548182053
2016-03-31,-0.0014629260527831978,-0.001944748129952989,0.0013814255873928485
2016-04-01,0.010622408879353618,0.008717103266986381,0.005130430374245432
2016-04-04,-0.0038056350972635045,-0.0035218125765094643,-0.0016978278162629089
2016-04-05,-0.009641677011976046,-0.009814729428720359,-0.0016181570493466026
2016-04-06,0.01644012946930995,0.0136805550454413,0.003647546834616655
2016-04-07,-0.014367007692504541,-0.01316639198136177,-0.0022413828311208745
2016-04-08,-0.000733303164404342,0.000981573577563788,-0.0009113672047694977
2016-04-11,-0.00366965722519641,-0.0030083451838430753,-0.0019233266181418072
2016-04-12,0.008379320844154492,0.00884608831729794,0.0028268346029248544
2016-04-13,0.01278405989354714,0.011442505483686638,0.007465952662217434
2016-04-14,9.007664045435071e-05,6.917233021075386e-05,-0.0018891603799613855
2016-04-15,-0.0025240597399439624,-0.001814926735257849,0.0027627223317945983
2016-04-18,0.0053323749081586325,0.006179609926827201,0.0024872335159275673
2016-04-19,-0.00611355332093233,-0.0014797667313764529,0.0006434315360141604
2016-04-20,0.0008144409453649804,0.0008836490246143525,-0.0038285462887168277
2016-04-21,9.014841404275664e-05,-0.0026440820511824392,-0.005606194709835965
2016-04-22,-0.015092577702149224,-0.007546288851074612,-0.0010256856297904183
2016-04-25,0.0,-0.0008614394091297495,-0.0026852679077284504
2016-04-26,-0.004863417935946357,-0.0016885404234255885,-0.0009231304215013393
2016-04-27,-0.008021980710398391,-0.0029819245437304187,0.005227074487051241
2016-04-28,-0.012083847515317325,-0.010579799124326217,-0.0037960288352174355
2016-04-29,-0.005269126414190972,-0.005334002696795792,-0.0022163784631444635
2016-05-02,0.009458696184949655,0.008703517730744958,0.0007419148341897934
2016-05-03,-0.009276454361646258,-0.008989797516601061,-0.0001838754374321452
2016-05-04,-0.006431652634683482,-0.0060049003604406015,-0.0011525520801530797
2016-05-05,-0.00028584983303470146,-0.000240474652865863,0.002557082894992058
2016-05-06,0.005332658804107604,0.004495820546953855,0.00048544416156439665
2016-05-09,0.0028413566070071283,0.0018338011164822365,0.0017531105702971673
2016-05-10,0.01369490612014701,0.013064520259669421,0.0074908254159452795
2016-05-11,-0.009037721745808636,-0.009196264190744263,-0.003350929123041401
2016-05-12,-0.004418947479775559,-0.002064270180065275,-0.0016492939513070403
2016-05-13,-0.003682857432747655,-0.006198488034131755,-0.0013510216942073544
2016-05-16,0.012511711804575443,0.011188461331570143,0.002471879257465525
2016-05-17,-0.012544231074987366,-0.010939002993423763,-0.004929272420770147
2016-05-18,0.0036025354694941836,0.0019478600893771958,-0.005518157470347163
2016-05-19,-0.005195813026229956,-0.004330335903174165,-0.0003491150814586728
2016-05-20,0.011015178344537357,0.00866614578538194,0.004097918891154029
2016-05-23,-0.001314892736948181,-0.0013387869194461666,7.369311063520911e-05
2016-05-24,0.020031922123880275,0.01649720040187741,0.0059985701775947305
2016-05-25,0.0071917851141056754,0.006987393681433085,0.002560522173380075
2016-05-26,0.0029294409452171877,0.0016081239512113488,0.0022437934678090523
2016-05-27,0.005202267076866329,0.004750625219769988,0.0019950086626574492
2016-05-31,0.0019068659741274807,2.20220890911893e-06,-0.00018664525101779166
2016-06-01,9.091304453012761e-05,0.0010700536140731964,0.0028523871434544823
2016-06-02,0.002084131223758723,0.0025639883286472376,0.004709232834776112
2016-06-03,-0.004702258428860073,-0.0038445473174250067,0.003902414626311179
2016-06-06,0.0036340162732382275,0.004361054490773286,8.04545286991142e-05
2016-06-07,-0.002534793360075005,-0.0004866998365102848,0.0019048759333108567
2016-06-08,0.0017244306079073901,0.002492063635025299,0.004098082864504482
2016-06-09,-0.0016310930979921423,-0.0014983669847274395,0.0017618772335868506
2016-06-10,-0.011343559282507965,-0.010410592566393317,-0.0037481729271026326
2016-06-13,-0.00835346970794204,-0.008032443890460983,-0.0028461121639223874
2016-06-14,0.0,-0.0009834376824990332,-0.001475767139538964
2016-06-15,-0.0028696232748680606,-0.0021319300477657954,0.0007012879481337332
2016-06-16,0.002971005970823448,0.0029778199133447814,0.003734643554540451
2016-06-17,-0.011721486008048343,-0.007722872340818587,-0.0047259954250319595
2016-06-20,0.006291787935194915,0.006365887385464952,-0.00041290271636311784
2016-06-21,0.003172562573456217,0.0030055625194900237,-0.00014556142446586783
2016-06-22,-0.0024182974657072087,-0.0020248080895735043,-0.00031986079179038276
2016-06-23,0.014266985054530501,0.013644830949352094,0.0032383347911047787
2016-06-24,-0.041187796641120156,-0.03854855522838341,-0.010806834283995556
2016-06-27,-0.019848343662479673,-0.018878953657746167,-0.0007590757044297018
2016-06-28,0.02191309975371669,0.019974599134135684,0.011655295820846501
2016-06-29,0.01771016112862034,0.017368809303069832,0.007147583815060043
2016-06-30,0.01157014825387992,0.012607855082601316,0.009661335974935525
2016-07-01,0.005021163143981822,0.0035608426211619637,0.006814005259454747
2016-07-05,-0.00610673617266011,-0.006650101555251087,0.000692291543762092
2016-07-06,0.008192343376516531,0.007095184062726134,0.004245026385107575
2016-07-07,0.0029549366876309158,0.0011674371472458756,-0.0004000358753698752
2016-07-08,0.015466583657306687,0.015178571864249868,0.011880880575508223
