,Strategy A,Strategy B,Strategy C
2015-05-06,-0.034648001310704335,-0.025879035205965684,-0.038553906272528304
2015-05-07,-0.028858258530435776,-0.02101471272866484,-0.031084761289944862
2015-05-08,-0.016736040744453895,-0.008459651100989896,-0.02238347705650534
2015-05-11,-0.020535540723936596,-0.01274170812055353,-0.03469530160519885
2015-05-12,-0.024968153419497763,-0.01645222060274698,-0.035426358966434424
2015-05-13,-0.022977910618711794,-0.015354753987136593,-0.03840680736211666
2015-05-14,-0.008684389529581282,-0.003018349564504752,-0.031355081216162706
2015-05-15,-0.008684389529581282,-0.0024782642408771594,-0.022957016490271487
2015-05-18,-0.004342082444379836,0.0,-0.02769230473746742
2015-05-19,-0.005427696655817105,-0.0007094563564609135,-0.03133264677822689
2015-05-20,-0.004794359298917139,-0.0007431719657347013,-0.03108768749875379
2015-05-21,0.0,0.0,-0.02397424275865856
2015-05-22,-0.0009946490456297363,-0.001691626412742453,-0.025210880076696363
2015-05-26,-0.012479671747850363,-0.01279683108718721,-0.024827910656407437
2015-05-27,0.0,-0.00015597940829992218,-0.01838220306389371
2015-05-28,-0.002253420767769909,-0.0018464856608303437,-0.020006312472827026
2015-05-29,-0.008201472884391214,-0.007922446127510585,-0.022795129797045233
2015-06-01,-0.00486699498716836,-0.005244549052894065,-0.025801954481503686
2015-06-02,-0.008020799384009458,-0.00731461669369482,-0.031818934178196034
2015-06-03,-0.005046847922519748,-0.004511457053784973,-0.0365053427981431
2015-06-04,-0.012617380895172614,-0.012503024117302086,-0.03637077311178061
2015-06-05,-0.014960243251281757,-0.014520600482075707,-0.04205599514444913
2015-06-08,-0.024964124523876752,-0.02255484692045895,-0.04601413590321857
2015-06-09,-0.02658660537990809,-0.02343844168435194,-0.049117578441618015
2015-06-10,-0.013248320806911074,-0.010891780991377775,-0.04560429980584635
2015-06-11,-0.011806215063977832,-0.008574649815464297,-0.03572798754247386
2015-06-12,-0.019917127407714896,-0.016437949344952574,-0.04015677309729637
2015-06-15,-0.024783898604420318,-0.02098760104629427,-0.042006304574557674
2015-06-16,-0.01946648801225348,-0.01564980703636909,-0.03585596984783779
2015-06-17,-0.016762726236306036,-0.01349685138079848,-0.037900388563552045
2015-06-18,-0.0024333482999420175,-0.0011788029771736541,-0.033786271481903385
2015-06-19,-0.007365391714993286,-0.00586505199864551,-0.0313963760526238
2015-06-22,-4.878632091209756e-05,0.0,-0.0363252005131961
2015-06-23,0.0,0.0,-0.03822890906998677
2015-06-24,-0.005144666203823589,-0.006203682970920554,-0.03910222504419736
2015-06-25,-0.007130482462188392,-0.008706228329957932,-0.04220237937869409
2015-06-26,-0.013719656502461541,-0.01209004907602984,-0.04661852014034651
2015-06-29,-0.03700687600339925,-0.03411130150788477,-0.04852024712976821
2015-06-30,-0.03357692460785677,-0.031380304292575656,-0.04996382094633556
2015-07-01,-0.02590476102448125,-0.02365340137818217,-0.05052413011552015
2015-07-02,-0.02563410681352385,-0.02396483681127226,-0.04979764872362891
2015-07-06,-0.027890577282846163,-0.026483871960630956,-0.044375315591898334
2015-07-07,-0.02545379490597588,-0.022202626820559956,-0.0371786921375149
2015-07-08,-0.04242279273701499,-0.03891793012343148,-0.0435446661819735
2015-07-09,-0.04296425023863881,-0.03832024339674367,-0.05004412925792456
2015-07-10,-0.02834184156076891,-0.024918919192402522,-0.04889287559066757
2015-07-13,-0.011282650506028391,-0.010978419044338827,-0.04377474529456593
2015-07-14,-0.004783893309019072,-0.005582778075235328,-0.04002961241895575
2015-07-15,-0.0037006801463542738,-0.005206737136720041,-0.036151713781489736
2015-07-16,0.0,0.0,-0.02884889341060437
2015-07-17,0.0,0.0,-0.026348655056540604
2015-07-20,0.0,0.0,-0.027686540233106793
2015-07-21,-0.0006141173226368313,-0.0022827951166743965,-0.02788629412560606
2015-07-22,-0.011932177856665227,-0.008827458684696476,-0.026511906519083306
2015-07-23,-0.015616809338814486,-0.013465735246940391,-0.02494928727701351
2015-07-24,-0.025267565976132444,-0.02341787823796293,-0.030050782116397667
2015-07-27,-0.03333926728905812,-0.030301910208131666,-0.031358969348525
2015-07-28,-0.025004776508317117,-0.020166106875876832,-0.027045666451573136
2015-07-29,-0.021319637850464868,-0.01494424932636429,-0.02447551478153065
2015-07-30,-0.016669706098201065,-0.012487256254659629,-0.021330077678894943
2015-07-31,-0.017810054439515555,-0.013809415593567853,-0.019324800139720377
2015-08-03,-0.020881148228402813,-0.017014382660814564,-0.017180114533916102
2015-08-04,-0.022723282835297565,-0.018899543721826673,-0.02145083475608278
2015-08-05,-0.015178102355737133,-0.013495720704409075,-0.02245388047029373
2015-08-06,-0.030970611848798346,-0.025443984237688233,-0.0237847122595517
2015-08-07,-0.03219862913305649,-0.02699715599660002,-0.019787086829280764
2015-08-10,-0.021144444871921353,-0.015310618112524432,-0.017232991482483917
2015-08-11,-0.03369016042184858,-0.02606356566361967,-0.01631138658749587
2015-08-12,-0.030356639433505084,-0.023800108488246874,-0.017749056486518366
2015-08-13,-0.03193540494321012,-0.025202312818040862,-0.01974936858911247
2015-08-14,-0.030443946108089537,-0.022676071211289006,-0.016687509260241873
2015-08-17,-0.022372389702507545,-0.01587796651352591,-0.01161447256974013
2015-08-18,-0.02737328704123354,-0.01982029471096569,-0.016443866485162162
2015-08-19,-0.033777612003776936,-0.026921710333104087,-0.017223832542249462
2015-08-20,-0.06053721644440435,-0.050556202120773386,-0.025566924189089235
2015-08-21,-0.10159700209891065,-0.08559437612199028,-0.0419911371755205
2015-08-24,-0.13616435912589897,-0.12243735592905824,-0.06631595295499781
2015-08-25,-0.13941050098598606,-0.1292495672202193,-0.07890789966067313
2015-08-26,-0.09606951147314802,-0.09060755057717984,-0.0648015308000186
2015-08-27,-0.0731708907519627,-0.06784220826005738,-0.050707402939303314
2015-08-28,-0.07334630109152207,-0.06790689193921096,-0.049558235022497565
2015-08-31,-0.08483948215042214,-0.07745258953923384,-0.057086341479121505
2015-09-01,-0.11344071402224176,-0.1056365719623037,-0.07125474126111309
2015-09-02,-0.08843651714329948,-0.08453638849632805,-0.06387417250228788
2015-09-03,-0.09291111100967608,-0.08645537349202426,-0.061645711475740717
2015-09-04,-0.10370257825666773,-0.09880348194018906,-0.06674095531176583
2015-09-08,-0.07843501228053518,-0.07477667789923548,-0.05817631583058214
2015-09-09,-0.08878762763710535,-0.08615930595582322,-0.0639246189469852
2015-09-10,-0.07887357435626907,-0.07870175985563921,-0.0633965719627787
2015-09-11,-0.07378486316725574,-0.07406363151948114,-0.058482611132561146
2015-09-14,-0.07659251540528067,-0.07718470869263938,-0.05998899822093806
2015-09-15,-0.0657133792153457,-0.06598146589391007,-0.06014527105707079
2015-09-16,-0.060449257686773006,-0.059302690660054225,-0.056676762858231644
2015-09-17,-0.06009829210031081,-0.06018436016996076,-0.053343543927961146
2015-09-18,-0.07346621191844072,-0.07454682108726551,-0.056799786814074715
2015-09-21,-0.07056429745333326,-0.07070625498245076,-0.060024482537014645
2015-09-22,-0.08445989736357773,-0.08368397059984045,-0.062116988595483646
2015-09-23,-0.08375651711721621,-0.08406442024996086,-0.06304749804025322
2015-09-24,-0.08709815291680734,-0.08739043616109332,-0.0625254969302087
2015-09-25,-0.09483772659795309,-0.09137741943441091,-0.06591360010392644
2015-09-28,-0.12060659952964548,-0.11571306757874011,-0.07358502921099053
2015-09-29,-0.12518009265810282,-0.11775368878223202,-0.07221057239273232
2015-09-30,-0.10503985567808205,-0.09936765280044291,-0.06311139656278353
2015-10-01,-0.10099447736377021,-0.09615708045048843,-0.06004574638539506
2015-10-02,-0.08525152618225751,-0.08149263727084144,-0.049343532329320317
2015-10-05,-0.07214733772967719,-0.06674119431658732,-0.044352710201778
2015-10-06,-0.07654447862084157,-0.07055128597235671,-0.04466837127785761
2015-10-07,-0.07100380142680107,-0.06395671603934938,-0.04124328020341961
2015-10-08,-0.06730989587465452,-0.05787107399085112,-0.039262407998396975
2015-10-09,-0.0630885275914087,-0.05545808365891425,-0.03791020464906014
2015-10-12,-0.06080196216135947,-0.05385972819640672,-0.034438711485322515
2015-10-13,-0.06687039190118638,-0.05989766907206484,-0.03743121996652554
2015-10-14,-0.0683654734198994,-0.06290436602194271,-0.036831096929230034
2015-10-15,-0.053062388480213496,-0.04801363906059364,-0.029845289567099975
2015-10-16,-0.04910482401618954,-0.04386008359273974,-0.0270732225143826
2015-10-19,-0.043652250487123956,-0.04088359272469766,-0.027853961643915737
2015-10-20,-0.0485770714704028,-0.04396635656687331,-0.030990873956243004
2015-10-21,-0.05438198720569565,-0.04984813571940472,-0.03074775250137496
2015-10-22,-0.035121047987298426,-0.03214575549272314,-0.020266834416748036
2015-10-23,-0.008120824902442592,-0.013299213989891756,-0.01716596504156387
2015-10-26,-0.00750569322839989,-0.014205840922116297,-0.01599884906912641
2015-10-27,-0.005482424441869194,-0.014153445840229928,-0.01615572333877835
2015-10-28,0.0,-0.004449320923610056,-0.011024105857287747
2015-10-29,-0.0015786445924721448,-0.005520967627480888,-0.017658206815938216
2015-10-30,-0.0060512903065919055,-0.009891436732981873,-0.01723192249702865
2015-11-02,0.0,0.0,-0.012062067029206647
2015-11-03,0.0,0.0,-0.013583881122548491
2015-11-04,0.0,-0.0014731963113544522,-0.014922508365900922
2015-11-05,-0.002695150791355294,-0.0033171649562502292,-0.016553840975969236
2015-11-06,-0.001999535588037893,-0.0032305453607965884,-0.022628015693647585
2015-11-09,-0.012606593074130923,-0.013178068481910055,-0.03030112319499778
2015-11-10,-0.01512784006465695,-0.013299860022865428,-0.027812000607551957
2015-11-11,-0.016345023421862837,-0.01584918838442617,-0.030924470514551494
2015-11-12,-0.025908658102979154,-0.027502612520136638,-0.03717547039339819
2015-11-13,-0.045035784216611696,-0.042510468991939,-0.04146167303662751
2015-11-16,-0.03129917455859077,-0.028343705840931377,-0.033068022749781156
2015-11-17,-0.030690296382786975,-0.028392759002863532,-0.03284446655653439
2015-11-18,-0.012085024920243215,-0.011360187819826062,-0.022829832890648105
2015-11-19,-0.011389409716925258,-0.011438330469127678,-0.020729786639250847
2015-11-20,-0.004694686379393409,-0.006290070259836744,-0.019788423149919354
2015-11-23,-0.007563884220178618,-0.00829183156874791,-0.019258053397984698
2015-11-24,-0.00843340322432573,-0.008062333902639884,-0.018502762912660953
2015-11-25,-0.007563884220178618,-0.00769844314243795,-0.017677201766777006
2015-11-27,-0.006172940310743669,-0.006434437986114205,-0.017391127001025075
2015-11-30,-0.008694330549870122,-0.009756974055674883,-0.01827881326114822
2015-12-01,0.0,-8.545960572858835e-05,-0.007358149305575656
2015-12-02,-0.0061652932114386605,-0.0082698319090454,-0.013306619740297121
2015-12-03,-0.023011667364750688,-0.023618559925961957,-0.03232495958373793
2015-12-04,-0.00017347778608012288,-0.0026856103008089383,-0.017601550835441238
2015-12-07,-0.004689050904820635,-0.00795858207603406,-0.017359415477291362
2015-12-08,-0.004602490854859087,-0.011248634835034466,-0.021127610361789673
2015-12-09,-0.019711654881503726,-0.022598844917376737,-0.026114600035687774
2015-12-10,-0.015283071036112816,-0.01912976590126625,-0.024094394848543144
2015-12-11,-0.03794699591915829,-0.039922645710885885,-0.029291162766379886
2015-12-14,-0.030653059808344207,-0.033857793388091695,-0.03136850538223501
2015-12-15,-0.02474801904464119,-0.02584381677028791,-0.027550943030908992
2015-12-16,-0.010246563798511965,-0.011474169804603918,-0.019846071535816967
2015-12-17,-0.024661602069142474,-0.0262043783350967,-0.024375117038355043
2015-12-18,-0.043370734190182114,-0.04421835097792648,-0.03263820295297659
2015-12-21,-0.03274423615584643,-0.03496749472095706,-0.027944464227035892
2015-12-22,-0.026386078568625626,-0.02741735521602262,-0.025461138481312706
2015-12-23,-0.019156740577741638,-0.017784643138749057,-0.021152427508547178
2015-12-24,-0.019330719124441398,-0.018682386929345096,-0.019878769967075938
2015-12-28,-0.019853370136854398,-0.020064802494610512,-0.020063639522798105
2015-12-29,-0.004436309866378996,-0.007129206555581913,-0.020301290916378667
2015-12-30,-0.013407937127358105,-0.015121467751057938,-0.024859056164451054
2015-12-31,-0.025689162860587755,-0.02617745723273035,-0.028957004932274488
2016-01-04,-0.04624467092337048,-0.043256875808888595,-0.03429944102668547
2016-01-05,-0.04789982784565283,-0.0432779681495864,-0.0348778346505656
2016-01-06,-0.05704564826502556,-0.05390726393754419,-0.03698043002874185
2016-01-07,-0.08657271205155548,-0.08006889543132989,-0.05015143751369444
2016-01-08,-0.09406344708587733,-0.08888984794447319,-0.05470556048183939
2016-01-11,-0.09127599886541948,-0.08703715279940538,-0.0582820547894467
2016-01-12,-0.08073699086505337,-0.07805991984175564,-0.048289338328238784
2016-01-13,-0.11244193412350978,-0.10545546640604186,-0.058778685736482594
2016-01-14,-0.0935412252968526,-0.08858787785360056,-0.05303169590544132
2016-01-15,-0.12167445766730667,-0.11251369668516131,-0.059324285019055956
2016-01-19,-0.11975833292497495,-0.11095501432600163,-0.05974008128584174
2016-01-20,-0.12245829111146322,-0.11801502867436264,-0.06300951985474934
2016-01-21,-0.12158739685672548,-0.1151070375723614,-0.06240442439669325
2016-01-22,-0.09615383652383414,-0.0932193581225279,-0.05229407661503449
2016-01-25,-0.10956699586908247,-0.1068014451839725,-0.05883317546239486
2016-01-26,-0.10155396750850465,-0.09668947233312708,-0.05094976177170574
2016-01-27,-0.1239391118008889,-0.11285811343176166,-0.057237016631070725
2016-01-28,-0.11157061064538376,-0.10428505556968282,-0.053752081157749654
2016-01-29,-0.09301828813551427,-0.08401515222168499,-0.03670331433691387
2016-02-01,-0.09057936930630683,-0.08294910258941945,-0.038091904308245716
2016-02-02,-0.11026384003988898,-0.10113753008344117,-0.041355004727195666
2016-02-03,-0.11453196587530978,-0.1005992085790044,-0.041087089251036546
2016-02-04,-0.11461909822312222,-0.09993835546003071,-0.038326572349749344
2016-02-05,-0.14536565719287164,-0.12413965919993075,-0.04886955774645829
2016-02-08,-0.15843071637025785,-0.13672936870883334,-0.048364156794818425
2016-02-09,-0.1610440429695531,-0.138046486920942,-0.04792822135626951
2016-02-10,-0.1578211476217265,-0.1367627433973494,-0.04506495265889354
2016-02-11,-0.1590406428049459,-0.14300228755774114,-0.04984312714853223
2016-02-12,-0.14623690913376608,-0.12764409155504963,-0.04439928272225846
2016-02-16,-0.12698738476693305,-0.11044773098448524,-0.03876227793342857
2016-02-17,-0.10721542399938133,-0.09310905432570982,-0.03170528171646725
2016-02-18,-0.11740647490634848,-0.1001423403994911,-0.02932250091901234
2016-02-19,-0.11479336291874731,-0.09902105922551119,-0.02926914411385184
2016-02-22,-0.10042189082202324,-0.08518472805542066,-0.0210435177490641
2016-02-23,-0.11522881004611618,-0.0984902359911255,-0.02687651149685044
2016-02-24,-0.10678019148370688,-0.09212364954231211,-0.024974938887879272
2016-02-25,-0.09798304353004728,-0.08215483254037614,-0.016492168389870332
2016-02-26,-0.09911519175375982,-0.08378697371312949,-0.021644373042202014
2016-02-29,-0.10721542399938133,-0.0914986624885249,-0.024537503056549004
2016-03-01,-0.07855925446758916,-0.0662404844825184,-0.017650272392344957
2016-03-02,-0.07821093968803305,-0.06396651014075072,-0.013380771420656523
2016-03-03,-0.07995301434643376,-0.06301646536096828,-0.009622096868459606
2016-03-04,-0.0796047711041088,-0.061315009619034244,-0.010229309187620661
2016-03-07,-0.08526651374391148,-0.06382733453666323,-0.00987819216290764
2016-03-08,-0.09284395190265737,-0.07281550399715786,-0.01198979631628394
2016-03-09,-0.08700823071615504,-0.06754322132990653,-0.011463546089305998
2016-03-10,-0.0884019190577684,-0.06788064789531245,-0.012609587003962752
2016-03-11,-0.07246249392380599,-0.052210603458061056,-0.007040220182647716
2016-03-14,-0.07089446934933652,-0.05201735342524694,-0.0065567705741294
2016-03-15,-0.07124314181504943,-0.05296750628854352,-0.007154771477462352
2016-03-16,-0.06296843026210852,-0.046008392467748904,-0.002527207063595882
2016-03-17,-0.06349115281175266,-0.04324843848839388,0.0
2016-03-18,-0.06202320882397383,-0.04061883064987426,0.0
2016-03-21,-0.058354135764072446,-0.03806169340182086,-0.002216878672197553
2016-03-22,-0.05547125687696297,-0.036847744776427827,-0.002632303400582625
2016-03-23,-0.0632461377942991,-0.04399000120457952,-0.002063687552650184
2016-03-24,-0.06298445460193591,-0.044068170896645054,-0.0021748588115582113
2016-03-28,-0.06429473053176815,-0.044454136638700015,-0.0012969403518007239
2016-03-29,-0.04926869276797885,-0.03236242495896291,0.0
2016-03-30,-0.04463873161627252,-0.027883473468939046,-0.0015787420548181164
2016-03-31,-0.046036354505611055,-0.02977399526600677,-0.00019949738209557033
2016-04-01,-0.035902962607130884,-0.021316434990424904,0.0
2016-04-04,-0.03957196412980091,-0.024763175078098776,-0.0016978278162629312
2016-04-05,-0.04883210104490776,-0.03433486064363156,-0.0033132375135600522
2016-04-06,-0.03319477763903467,-0.021124025549203118,0.0
2016-04-07,-0.047084875705848184,-0.03401229032995978,-0.002241382831120853
2016-04-08,-0.04778365138190199,-0.03306410231789625,-0.003150707313084644
2016-04-11,-0.051277958985558536,-0.035972979268773186,-0.005067974091985117
2016-04-12,-0.04332831261197734,-0.027445111103123088,-0.0022554658135902628
2016-04-13,-0.03109816446194802,-0.016316646453734318,0.0
2016-04-14,-0.03101088903967264,-0.016248602783979993,-0.001889160379961341
2016-04-15,-0.03345667544309183,-0.018034039495634535,0.0
2016-04-18,-0.028302704071576423,-0.011965872898295316,0.0
2016-04-19,-0.03424322730204066,-0.013427932929044983,0.0
2016-04-20,-0.03345667544309183,-0.012556149484265755,-0.003828546288716872
2016-04-21,-0.03336954309527951,-0.015167032045964923,-0.009413277422602562
2016-04-22,-0.04795848837537797,-0.02259886609220718,-0.010429307989011538
2016-04-25,-0.04795848837537797,-0.023440837947483528,-0.013086570410697385
2016-04-26,-0.05258866413877872,-0.025089797568475736,-0.013997620220939422
2016-04-27,-0.060188779599870124,-0.027996906229039498,-0.008843712337424425
2016-04-28,-0.07154531508036954,-0.03828050370935987,-0.01260617018559873
2016-04-29,-0.07643746018505893,-0.04341031809613538,-0.014794608604641102
2016-05-02,-0.06770176271314887,-0.035084622838637225,-0.014063670110040949
2016-05-03,-0.07635018476278366,-0.04375901669997273,-0.014244959583979755
2016-05-04,-0.08229077953047903,-0.04950114852525911,-0.015381093606332552
2016-05-05,-0.08255310655792458,-0.04972971940661697,-0.01286334144270751
2016-05-06,-0.07766067530430953,-0.045457474753965554,-0.012384141715144681
2016-05-09,-0.075039980370183,-0.043707033605439705,-0.010652741914592201
2016-05-10,-0.06237273973646329,-0.031213524771798618,-0.003241714328530265
2016-05-11,-0.07084675401600993,-0.040122741142416984,-0.006581780696619632
2016-05-12,-0.07495263341067615,-0.04210418714439956,-0.008220219356834924
2016-05-13,-0.07835945098036334,-0.04804169287832982,-0.009560135356360022
2016-05-16,-0.06682815004361897,-0.037390744169832235,-0.007111887599180355
2016-05-17,-0.07853407336214524,-0.047920729700855924,-0.012006103588548256
2016-05-18,-0.07521445967750184,-0.04606621248831699,-0.017458009488688586
2016-05-19,-0.08001947243437857,-0.05019706621762954,-0.01780102971574249
2016-05-20,-0.0698857228497417,-0.04196593552608807,-0.01377605800054249
2016-05-23,-0.07110872335729834,-0.043248538999989705,-0.01370338009047356
2016-05-24,-0.05250124564203995,-0.02746481841308346,-0.007787010600021849
2016-05-25,-0.04568703820481479,-0.02066933223029166,-0.005246427239947504
2016-05-26,-0.04289143473998036,-0.019094447127295466,-0.0030144056713089507
2016-05-27,-0.037912300361941376,-0.01443453246960591,-0.0010254107740785834
2016-05-31,-0.03607772806337495,-0.014432362048552805,-0.0012118646370450348
2016-06-01,-0.035990094954942875,-0.013377751835649487,0.0
2016-06-02,-0.03398097181182569,-0.010848063906572447,0.0
2016-06-03,-0.03852344292956267,-0.014650905329006148,0.0
2016-06-06,-0.03502942147483168,-0.010353744234711693,0.0
2016-06-07,-0.037475422489945065,-0.010835404905595758,0.0
2016-06-08,-0.03581561564762359,-0.008370343789106283,0.0
2016-06-09,-0.03738829014213252,-0.009856168927049325,0.0
2016-06-10,-0.048307733138941544,-0.020164152934477597,-0.003748172927102611
2016-06-13,-0.056257665661448075,-0.028034629397893696,-0.006583617370464645
2016-06-14,-0.056257665661448075,-0.028990496769427998,-0.008049668623829054
2016-06-15,-0.05896585062954429,-0.031060621106031472,-0.0073540258112876344
2016-06-16,-0.05617003255301589,-0.028175294128737205,-0.0036468469218432498
2016-06-17,-0.06723312231042244,-0.035680572269834565,-0.008355607365006734
2016-06-20,-0.06136435092302561,-0.029541823389288346,-0.008765060028392058
2016-06-21,-0.05838647059265212,-0.026625050666934658,-0.008909345598234641
2016-06-22,-0.06066357220449359,-0.0285959481385325,-0.009226356639687627
2016-06-23,-0.04726207342795907,-0.015341304067367001,-0.00601789988028445
2016-06-24,-0.08650324939989074,-0.05329847418863409,-0.016759699717536103
2016-06-27,-0.10463464684036017,-0.07117120842214442,-0.01750605354109669
2016-06-28,-0.0850144165405512,-0.052618225646133165,-0.00605479595292735
2016-06-29,-0.06880987442711961,-0.036163332270177095,0.0
2016-06-30,-0.058035866621692356,-0.024011419240142162,0.0
2016-07-01,-0.05330611103222049,-0.0205360775040051,0.0
2016-07-05,-0.05908732084841639,-0.027049612058308137,0.0
2016-07-06,-0.05137904109348845,-0.020146349971960964,0.0
2016-07-07,-0.04857592621936002,-0.019002432422053794,-0.00040003587536974194
2016-07-08,-0.03386064618865614,-0.0041122903439176905,0.0
2016-07-11,-0.028342335697756793,0.0,-0.0013937644255065385
2016-07-12,-0.02343717081695773,0.0,-0.003608595571166995
2016-07-13,-0.025802120148925023,-0.0012806769154859454,0.0
2016-07-14,-0.019144793860101372,0.0,-0.002467120431078329
2016-07-15,-0.020721903662955343,-0.001474837099749049,-0.006700145381222655
2016-07-18,-0.01423984359099606,0.0,-0.005471924616996859
2016-07-19,-0.017831227217625978,-0.002330007777243237,-0.0038342459322165956
2016-07-20,-0.006356726842592142,0.0,-0.0035240001464332815
2016-07-21,-0.008634186140589972,-0.0030347981274111424,-0.004975740990832422
2016-07-22,-0.004517218475061036,0.0,-0.001608063743058441
2016-07-25,-0.004429585366629074,-0.0013140829766765671,-0.003522957241904656
2016-07-26,-0.003290998792092714,-0.0005123524957872938,-0.002614527501906272
2016-07-27,0.0,0.0,0.0
2016-07-28,0.0,0.0,-4.6640964255662e-05
2016-07-29,0.0,0.0,0.0
2016-08-01,0.0,0.0,-0.004834507776335095
2016-08-02,-0.007596377117874975,-0.00700184483523103,-0.01276109943994408
2016-08-03,-0.0043161409882517265,-0.003909680847547725,-0.010801678464734454
2016-08-04,-0.0014675260077828822,-0.001954648096827105,-0.0071970232569656956
2016-08-05,0.0,0.0,-0.006454404290204607
2016-08-08,-0.0011133774963748566,-0.0008544902987699388,-0.006060531655314283
2016-08-09,0.0,0.0,-0.0017944523468090834
2016-08-10,-0.0025662235580414805,-0.002520628108356515,-0.0017325319430555597
2016-08-11,0.0,0.0,-0.002514156907489906
2016-08-12,0.0,-9.29925018069433e-05,0.0
2016-08-15,0.0,0.0,-0.002038803507016018
2016-08-16,-0.005522471212712765,-0.00534012023967001,-0.006191463344127679
2016-08-17,-0.003738407768305252,-0.0035124072245613647,-0.0026857312350782037
2016-08-18,-0.003483680340184203,-0.0022669835779186576,-0.0007123928836839655
2016-08-19,-0.003738407768305252,-0.0031239129735992632,-0.003681717169097709
2016-08-22,-0.002973670371050674,-0.0027640475012360444,-0.0003476394040005104
2016-08-23,-0.0011897457048660742,-0.0008681179125470395,0.0
2016-08-24,-0.007646610692320754,-0.006652658144489121,-0.004011574704465781
2016-08-25,-0.00926101775924093,-0.0078026844706071685,-0.005934697571148062
2016-08-26,-0.007816614015365486,-0.008013817030393056,-0.00937215106349576
2016-08-29,-0.006457211933012186,-0.0048917540646152835,-0.001146949157329047
2016-08-30,-0.009685748510406711,-0.007328877752968754,-0.0036737169504493794
2016-08-31,-0.010705005168448078,-0.009251343431094572,-0.004803267056242233
2016-09-01,-0.0081563431050089,-0.007952379290892542,-0.004336989981250539
2016-09-02,-0.004927945305837178,-0.004101713892334158,-0.004892057673784089
2016-09-06,0.0,0.0,-0.00018720636971780724
2016-09-07,0.0,0.0,-0.0005286871528120685
2016-09-08,-0.0058514036442777195,-0.004067156546895934,-0.006911526978158555
2016-09-09,-0.030868344560788352,-0.028516700152391716,-0.02771731922643339
2016-09-12,-0.01348361205273474,-0.012834055654530663,-0.019146688039772486
2016-09-13,-0.02230313907010273,-0.024342425700405013,-0.03206283783034691
2016-09-14,-0.017639123294411196,-0.02219832846583636,-0.03170332312626045
2016-09-15,-0.002374152400097196,-0.009715712754312822,-0.027570870101894296
2016-09-16,-0.002850589704576856,-0.011866076226317523,-0.02668353111949917
2016-09-19,-0.007186314620662215,-0.013921759607169903,-0.027845407613248052
2016-09-20,-0.005315749317653884,-0.012969699054403261,-0.026457170776541528
2016-09-21,0.0,-0.0025693331470298952,-0.016739065876408055
2016-09-22,0.0,0.0,-0.009895204611721664
2016-09-23,-0.006381493982128172,-0.00593038331332596,-0.013526201145616312
2016-09-26,-0.014694825432421732,-0.014116016943138132,-0.015812740109306778
2016-09-27,-0.004953822312134815,-0.006182507151556771,-0.009259006612674758
2016-09-28,-0.00327447819010962,-0.0028774041026549124,-0.007165637984548723
2016-09-29,-0.010496157292067987,-0.01100042632060183,-0.011550902472796998
2016-09-30,-0.0031068789763348814,-0.003576099133504429,-0.010609131893922874
2016-10-03,-0.004534208607116508,-0.00548706138531152,-0.013342181390879726
2016-10-04,-0.006045543068312731,-0.008777031979645744,-0.020975739233801693
2016-10-05,-0.0025188451634328146,-0.004825288049746357,-0.02020106503725283
2016-10-06,-0.003022805738078005,-0.004730490378452856,-0.021976033501002634
2016-10-07,-0.005205905211221329,-0.007526780063393912,-0.023725259183708824
2016-10-10,0.0,-0.001800723842078189,-0.022978309784599138
2016-10-11,-0.014259368896134439,-0.015220919127858945,-0.03126234104993808
2016-10-12,-0.015098432654319871,-0.014994043300852411,-0.030120843770492733
2016-10-13,-0.018621010774237834,-0.018368709295019214,-0.030567747658238664
2016-10-14,-0.01744690917857461,-0.017528194341703385,-0.035701016607433855
2016-10-17,-0.020130901872932094,-0.020575771979457813,-0.03524791458161303
2016-10-18,-0.011407686449957821,-0.013149217364206489,-0.03036933112157225
2016-10-19,-0.01149132632617067,-0.011875041639959893,-0.028496968610577378
2016-10-20,-0.012665632921530223,-0.01338410292046266,-0.029175782327645616
2016-10-21,-0.008975296716561165,-0.011309757451571367,-0.028320055284517087
2016-10-24,0.0,-0.0032658866342488713,-0.02753159650275161
2016-10-25,-0.0031780736424629197,-0.006519550868219981,-0.028460889173939963
2016-10-26,-0.009952422578528686,-0.010892663983061435,-0.03225953624998956
2016-10-27,-0.01446863249150232,-0.01446749377566614,-0.03802481212265363
2016-10-28,-0.020657444609402775,-0.01901821421042016,-0.04058423797153343
2016-10-31,-0.02157724296235075,-0.01945574444746967,-0.03820347023961157
2016-11-01,-0.028936924316947943,-0.026695902584414566,-0.04235547838020792
2016-11-02,-0.03671487545589669,-0.033522822779421535,-0.04414721419924306
2016-11-03,-0.046165496932983996,-0.04047570600608863,-0.04970691532586924
2016-11-04,-0.049510769476049155,-0.04268669216639376,-0.04692888219651892
2016-11-07,-0.02693012871044964,-0.020757654246356227,-0.037556819541974984
2016-11-08,-0.020573777025890028,-0.015353961347690848,-0.03651787701892972
2016-11-09,-0.016057567112916615,-0.007864270318396316,-0.04674229753889214
2016-11-10,-0.03194786719201925,-0.014637568577683058,-0.050946886296491245
2016-11-11,-0.0315295974076677,-0.015560383980113723,-0.05439382857572672
2016-11-14,-0.04131468481917111,-0.020146863513006208,-0.05621059488114999
2016-11-15,-0.02801719409721115,-0.009528499433246185,-0.04992489864034244
